,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
118,561,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,0.996,0.0,0.004,0.0
118,426,0.0,0.088,0.0,0.912,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,0.816,0.0,0.184
118,384,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
118,315,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
118,291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
648,9682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
648,9751,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
648,9817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
649,9945,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
649,10173,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
649,10242,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1095,1417,0.264,0.248,0.248,0.24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1095,1402,0.276,0.216,0.24,0.268,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1095,1336,0.208,0.248,0.26,0.284,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1095,1303,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1095,1295,0.232,0.3,0.224,0.244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1095,1261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1095,1213,0.24,0.28,0.228,0.252,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,1198,0.22,0.288,0.264,0.228,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1095,1183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1095,1159,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1095,1102,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1095,1072,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1098,3532,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3306,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,3259,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,3253,0.46,0.0,0.54,0.0,0.0,0.0,1.0,0.0,0.54,0.0,0.46,0.0,1.0,0.0,0.0,0.0
1098,3247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1098,3100,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1098,3097,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1098,3094,0.0,0.048,0.0,0.952,0.0,0.0,0.0,1.0,0.0,0.952,0.0,0.048,0.0,1.0,0.0,0.0
1098,3082,0.952,0.0,0.048,0.0,0.0,0.0,1.0,0.0,0.972,0.0,0.028,0.0,0.48,0.0,0.52,0.0
1098,3064,0.0,0.0,0.984,0.016,0.0,0.0,0.0,1.0,0.0,0.0,0.952,0.048,0.0,0.0,0.204,0.796
1098,3058,0.976,0.0,0.024,0.0,0.0,0.0,1.0,0.0,0.912,0.0,0.088,0.0,0.168,0.0,0.832,0.0
1098,3000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1098,2854,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1098,2716,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1099,4567,0.216,0.284,0.268,0.232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1099,4561,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1099,4504,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4459,0.268,0.272,0.264,0.196,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1099,4402,0.368,0.0,0.632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1099,4327,0.24,0.272,0.22,0.268,0.0,0.0,0.868,0.132,0.0,0.096,0.288,0.616,0.0,0.0,0.0,1.0
1099,4285,0.292,0.256,0.188,0.264,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4264,0.976,0.0,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1099,4165,0.272,0.256,0.224,0.248,0.34,0.0,0.0,0.66,0.64,0.004,0.0,0.356,1.0,0.0,0.0,0.0
1102,5787,0.236,0.252,0.224,0.288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1102,5706,0.296,0.248,0.212,0.244,0.0,1.0,0.0,0.0,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0
1102,5670,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0
1103,6291,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,6230,0.216,0.276,0.252,0.256,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1103,6216,0.22,0.272,0.252,0.256,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1103,5937,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,5880,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,5877,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1104,6724,0.256,0.276,0.216,0.252,0.392,0.0,0.0,0.608,0.576,0.0,0.0,0.424,1.0,0.0,0.0,0.0
1104,6716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6705,1.0,0.0,0.0,0.0,0.288,0.712,0.0,0.0,1.0,0.0,0.0,0.0,0.708,0.292,0.0,0.0
1104,6650,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1104,6652,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6530,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1104,6518,0.224,0.252,0.26,0.264,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.98,1.0,0.0,0.0,0.0
1104,6503,0.272,0.256,0.244,0.228,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0,1.0,0.0,0.0,0.0
1104,6488,0.216,0.328,0.212,0.244,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0
1104,6470,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1104,6446,0.232,0.26,0.24,0.268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1104,6425,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,7452,0.2,0.248,0.288,0.264,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,7398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1106,7359,0.26,0.256,0.272,0.212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1106,7317,0.308,0.232,0.228,0.232,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1106,7269,0.244,0.22,0.28,0.256,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1106,7257,0.24,0.252,0.26,0.248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1106,7239,0.252,0.26,0.224,0.264,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1106,7189,0.236,0.268,0.244,0.252,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,1.0
1107,7876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1107,7870,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1107,7864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1107,7738,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1108,8111,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1109,8628,0.124,0.0,0.0,0.876,0.876,0.0,0.0,0.124,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1109,8622,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1109,8616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1109,8610,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1111,9291,0.208,0.0,0.0,0.792,1.0,0.0,0.0,0.0,0.996,0.0,0.0,0.004,0.0,0.0,0.0,1.0
1111,9279,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1111,9216,0.3,0.256,0.244,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1111,9177,0.208,0.216,0.292,0.284,0.136,0.0,0.0,0.864,0.84,0.0,0.0,0.16,1.0,0.0,0.0,0.0
1111,9095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1111,9081,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1111,9075,0.228,0.268,0.252,0.252,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1111,9042,0.252,0.244,0.268,0.236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1111,9021,0.272,0.224,0.28,0.224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1112,9936,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1112,9789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1112,9732,0.228,0.236,0.304,0.232,0.056,0.944,0.0,0.0,0.948,0.052,0.0,0.0,0.0,1.0,0.0,0.0
1112,9690,0.336,0.22,0.228,0.216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1113,10457,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1113,10367,0.0,0.988,0.0,0.012,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,10346,0.264,0.264,0.288,0.184,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1113,10343,0.256,0.232,0.22,0.292,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,10337,0.288,0.196,0.248,0.268,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,10289,0.28,0.244,0.272,0.204,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1113,10283,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1113,10262,0.236,0.236,0.256,0.272,0.0,0.0,0.0,1.0,0.008,0.0,0.0,0.992,1.0,0.0,0.0,0.0
1113,10208,0.26,0.208,0.264,0.268,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1113,10205,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1113,10169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1114,10693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1114,10672,0.216,0.248,0.276,0.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1114,10663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,10657,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.764,0.236,0.0,0.0,0.0,1.0,0.0,0.0
1114,10615,0.216,0.256,0.26,0.268,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,10588,0.0,0.0,0.0,1.0,0.588,0.0,0.0,0.412,0.0,0.0,0.0,1.0,0.412,0.0,0.0,0.588
1115,11629,0.296,0.228,0.18,0.296,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0
1115,11578,0.288,0.272,0.276,0.164,0.008,0.0,0.992,0.0,0.088,0.02,0.892,0.0,1.0,0.0,0.0,0.0
1115,11577,0.272,0.248,0.28,0.2,0.0,0.0,0.0,1.0,0.24,0.0,0.0,0.76,1.0,0.0,0.0,0.0
1115,11576,0.272,0.236,0.26,0.232,0.0,1.0,0.0,0.0,0.0,0.772,0.228,0.0,0.0,0.0,1.0,0.0
1115,11539,0.252,0.292,0.252,0.204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,11485,0.312,0.236,0.236,0.216,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11461,0.224,0.268,0.26,0.248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11451,0.3,0.208,0.228,0.264,0.996,0.0,0.0,0.004,0.952,0.0,0.0,0.048,0.0,0.0,0.0,1.0
1115,11448,0.232,0.232,0.268,0.268,0.0,0.988,0.0,0.012,0.0,0.7,0.0,0.3,0.0,0.0,0.0,1.0
1115,11431,0.256,0.22,0.244,0.28,0.188,0.812,0.0,0.0,0.708,0.292,0.0,0.0,1.0,0.0,0.0,0.0
1115,11407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1115,11398,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1115,11290,0.0,0.0,0.0,1.0,0.008,0.0,0.696,0.296,0.0,0.0,0.304,0.696,0.0,0.0,0.0,1.0
1115,11203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11197,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1115,11198,0.0,0.0,1.0,0.0,0.0,0.0,0.528,0.472,0.0,0.0,0.472,0.528,0.0,0.0,1.0,0.0
1115,11185,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11110,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11086,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1115,10948,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.96,0.0,0.04,0.0,0.0,0.0,1.0
1115,10945,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,0.044,0.0,0.956,0.0,1.0,0.0,0.0,0.0
1116,11939,0.236,0.24,0.232,0.292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1116,11847,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1116,11717,0.232,0.272,0.208,0.288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1117,12406,0.268,0.224,0.252,0.256,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0
1117,12337,0.252,0.24,0.272,0.236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1117,12277,0.256,0.252,0.228,0.264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1117,12268,0.248,0.264,0.264,0.224,0.0,0.0,0.0,1.0,0.012,0.0,0.0,0.988,1.0,0.0,0.0,0.0
1117,12220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1117,12217,0.0,1.0,0.0,0.0,0.0,0.988,0.0,0.012,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0
1117,12100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,12085,0.268,0.248,0.24,0.244,0.0,0.0,0.004,0.996,0.0,0.0,0.376,0.624,0.0,0.0,1.0,0.0
1117,12070,0.292,0.256,0.208,0.244,1.0,0.0,0.0,0.0,0.708,0.0,0.0,0.292,0.0,0.0,0.0,1.0
1117,12028,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1118,13224,0.232,0.24,0.312,0.216,0.844,0.0,0.0,0.156,0.268,0.0,0.0,0.732,0.0,0.0,0.0,1.0
1118,13086,0.3,0.248,0.26,0.192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1118,12963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.744,0.0,0.256,0.0,1.0,0.0,0.0
1118,12930,0.212,0.236,0.292,0.26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1118,12924,0.22,0.252,0.292,0.236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,12925,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1118,12926,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1118,12918,0.236,0.248,0.256,0.26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1118,12753,0.304,0.26,0.2,0.236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,12747,0.224,0.252,0.28,0.244,1.0,0.0,0.0,0.0,0.992,0.0,0.0,0.008,0.0,0.0,0.0,1.0
1118,12743,0.272,0.196,0.224,0.308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1118,12737,0.296,0.268,0.212,0.224,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0
1118,12687,0.244,0.268,0.224,0.264,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1118,12654,0.008,0.0,0.0,0.992,1.0,0.0,0.0,0.0,0.004,0.0,0.0,0.996,0.0,0.0,0.0,1.0
1118,12651,0.0,0.0,0.0,1.0,0.468,0.008,0.008,0.516,0.0,0.0,0.0,1.0,0.568,0.0,0.0,0.432
1119,13574,0.208,0.228,0.3,0.264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1119,13538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.964,0.036,0.0,0.0,1.0,0.0
1119,13475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1119,13454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1119,13367,0.264,0.28,0.244,0.212,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1119,13343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1119,13334,0.216,0.304,0.256,0.224,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1176,2020,0.212,0.216,0.32,0.252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1176,2164,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1176,2224,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1176,2230,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1176,2302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1176,2311,0.216,0.228,0.288,0.268,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1176,2365,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1176,2380,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1177,2454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1177,2461,0.096,0.0,0.0,0.904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1177,2475,0.0,0.988,0.0,0.012,0.0,0.68,0.0,0.32,0.0,0.764,0.0,0.236,0.0,0.0,0.0,1.0
1177,2478,0.0,0.0,0.984,0.016,0.0,0.0,0.46,0.54,0.0,0.0,0.664,0.336,0.0,0.0,0.0,1.0
