,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
118,663,0.0,0.0,0.0,1.0,0.236,0.32,0.206,0.238,0.0,0.786,0.0,0.214,0.0,0.0,0.0,1.0,0.0,0.668,0.0,0.332,0.0,1.0,0.0,0.0
118,636,0.0,0.0,0.0,1.0,0.254,0.248,0.214,0.284,0.472,0.0,0.0,0.528,0.0,0.0,0.0,1.0,0.532,0.0,0.0,0.468,1.0,0.0,0.0,0.0
118,627,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.994,0.006,0.0,0.0,0.0,1.0,0.0
118,596,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.998,0.0,0.002,0.0,0.0,0.0,1.0,0.0
118,561,1.0,0.0,0.0,0.0,0.298,0.224,0.242,0.236,0.526,0.0,0.474,0.0,1.0,0.0,0.0,0.0,0.41,0.004,0.582,0.004,0.0,0.0,1.0,0.0
118,426,0.0,0.26,0.0,0.74,0.234,0.258,0.23,0.278,0.0,0.552,0.0,0.448,0.0,0.2,0.0,0.8,0.002,0.546,0.004,0.448,0.0,1.0,0.0,0.0
118,384,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.252,0.288,0.242,0.218
118,315,1.0,0.0,0.0,0.0,0.282,0.194,0.284,0.24,0.126,0.0,0.874,0.0,0.0,0.0,1.0,0.0,0.112,0.0,0.888,0.0,1.0,0.0,0.0,0.0
118,291,0.0,0.0,0.0,1.0,0.224,0.262,0.234,0.28,0.0,0.64,0.0,0.36,0.0,1.0,0.0,0.0,0.0,0.746,0.0,0.254,0.0,0.0,0.0,1.0
648,9682,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.196,0.0,0.804,0.0,0.0,0.0,1.0
648,9751,1.0,0.0,0.0,0.0,0.23,0.222,0.258,0.29,0.7,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.298,0.0,0.0,0.702,0.246,0.26,0.268,0.226
648,9817,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.97,0.0,0.03,0.0,0.0,0.0,1.0
649,9945,1.0,0.0,0.0,0.0,0.264,0.272,0.214,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.4,0.22,0.18
649,10173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.064,0.0,0.936,0.0,1.0,0.0,0.0
649,10242,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.366,0.0,0.634,0.0,1.0,0.0,0.0,0.0
1095,1417,0.0,0.0,0.242,0.758,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.31,0.688,0.266,0.264,0.252,0.218,0.248,0.284,0.236,0.232
1095,1402,0.678,0.322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.558,0.442,0.0,0.0,0.248,0.242,0.27,0.24,0.26,0.232,0.27,0.238
1095,1336,0.746,0.0,0.254,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.69,0.0,0.31,0.0,0.256,0.25,0.27,0.224,0.256,0.244,0.246,0.254
1095,1303,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.768,0.0,0.232,0.0,0.0,0.0,1.0,0.0
1095,1295,0.894,0.0,0.106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.824,0.0,0.176,0.0,0.238,0.226,0.278,0.258,0.248,0.244,0.272,0.236
1095,1261,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.762,0.0,0.0,0.238,0.262,0.24,0.238,0.26
1095,1213,0.002,0.334,0.0,0.664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.484,0.0,0.516,0.238,0.262,0.274,0.226,0.254,0.27,0.222,0.254
1095,1198,0.7,0.0,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.658,0.0,0.342,0.0,0.222,0.26,0.244,0.274,0.256,0.232,0.24,0.272
1095,1183,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,1159,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.214,0.276,0.242,0.268
1095,1102,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.246,0.242,0.252,0.26
1095,1072,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.28,0.236,0.208,0.276
1098,3532,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.388,0.0,0.612,0.0,1.0,0.0,0.0,0.0
1098,3346,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.946,0.054,0.0,0.0,0.0,1.0
1098,3306,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.028,0.0,0.972,0.0,0.0,0.0,1.0,0.0
1098,3259,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016,0.0,0.984,0.0,0.0,0.0,1.0,0.0
1098,3253,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3247,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1098,3100,0.0,0.0,0.0,1.0,0.186,0.274,0.278,0.262,0.0,0.0,0.052,0.948,0.0,0.0,1.0,0.0,0.004,0.0,0.302,0.694,0.0,0.0,1.0,0.0
1098,3097,0.0,0.17,0.0,0.83,0.22,0.278,0.286,0.216,0.0,0.64,0.0,0.36,0.0,0.246,0.0,0.754,0.0,0.716,0.002,0.282,0.0,1.0,0.0,0.0
1098,3094,0.0,0.638,0.0,0.362,0.234,0.218,0.266,0.282,0.0,0.414,0.0,0.586,0.0,0.916,0.0,0.084,0.002,0.3,0.0,0.698,0.0,0.0,0.0,1.0
1098,3082,0.858,0.0,0.142,0.0,0.284,0.232,0.246,0.238,0.168,0.0,0.832,0.0,1.0,0.0,0.0,0.0,0.182,0.0,0.818,0.0,0.0,0.0,1.0,0.0
1098,3064,0.0,0.0,0.81,0.19,0.206,0.258,0.274,0.262,0.0,0.0,0.196,0.804,0.0,0.0,1.0,0.0,0.0,0.002,0.218,0.78,0.0,0.0,0.0,1.0
1098,3058,0.844,0.0,0.156,0.0,0.274,0.216,0.286,0.224,0.548,0.0,0.452,0.0,0.612,0.0,0.388,0.0,0.538,0.0,0.462,0.0,0.0,0.0,1.0,0.0
1098,3000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.87,0.0,0.13,0.0,0.0,0.0,1.0,0.0
1098,2854,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.94,0.0,0.06,0.0,1.0,0.0,0.0,0.0
1098,2716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.182,0.0,0.818,0.0,1.0,0.0,0.0
1099,4567,0.736,0.0,0.0,0.264,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.692,0.0,0.0,0.308,0.294,0.212,0.242,0.252,0.228,0.248,0.27,0.254
1099,4561,1.0,0.0,0.0,0.0,0.252,0.302,0.198,0.248,0.276,0.724,0.0,0.0,1.0,0.0,0.0,0.0,0.632,0.368,0.0,0.0,0.278,0.25,0.252,0.22
1099,4504,1.0,0.0,0.0,0.0,0.268,0.236,0.244,0.252,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.246,0.264,0.24
1099,4498,1.0,0.0,0.0,0.0,0.266,0.234,0.23,0.27,0.602,0.0,0.0,0.398,1.0,0.0,0.0,0.0,0.396,0.0,0.0,0.604,0.282,0.216,0.264,0.238
1099,4459,0.228,0.772,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.294,0.706,0.0,0.0,0.246,0.218,0.29,0.246,0.26,0.252,0.244,0.244
1099,4402,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.224,0.27,0.246,0.26
1099,4327,0.0,0.222,0.0,0.778,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.386,0.0,0.614,0.27,0.222,0.238,0.27,0.256,0.268,0.224,0.252
1099,4285,0.472,0.528,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.512,0.488,0.0,0.0,0.256,0.234,0.25,0.26,0.27,0.258,0.246,0.226
1099,4264,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1099,4165,0.222,0.0,0.002,0.776,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.246,0.0,0.0,0.754,0.24,0.262,0.23,0.268,0.234,0.244,0.24,0.282
1102,5787,0.372,0.0,0.0,0.628,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.566,0.0,0.0,0.434,0.262,0.25,0.22,0.268,0.27,0.254,0.22,0.256
1102,5706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.002,0.0,0.998,0.254,0.244,0.276,0.226,0.248,0.252,0.266,0.234
1102,5670,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.01,0.228,0.234,0.256,0.282
1103,6291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.126,0.0,0.874,0.0,1.0,0.0,0.0
1103,6230,0.926,0.074,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.896,0.104,0.0,0.0,0.232,0.268,0.248,0.252,0.284,0.246,0.21,0.26
1103,6216,0.84,0.0,0.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.824,0.0,0.176,0.0,0.272,0.262,0.228,0.238,0.286,0.216,0.238,0.26
1103,5937,0.0,0.0,0.0,1.0,0.002,0.0,0.0,0.998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.994,0.004,0.0,0.002,0.0,1.0,0.0,0.0
1103,5880,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.666,0.0,0.334,0.0,1.0,0.0,0.0
1103,5877,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.152,0.0,0.848,0.0,1.0,0.0,0.0,0.0
1104,6724,0.082,0.002,0.0,0.916,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.166,0.004,0.0,0.83,0.25,0.214,0.244,0.292,0.256,0.244,0.264,0.236
1104,6716,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.996,0.0,0.0,0.296,0.238,0.25,0.216
1104,6705,1.0,0.0,0.0,0.0,0.29,0.248,0.232,0.23,0.396,0.602,0.002,0.0,1.0,0.0,0.0,0.0,0.45,0.544,0.006,0.0,0.268,0.25,0.25,0.232
1104,6650,0.0,0.0,0.0,1.0,0.278,0.246,0.216,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23,0.264,0.254,0.252
1104,6652,0.0,1.0,0.0,0.0,0.314,0.252,0.22,0.214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.242,0.286,0.242,0.23
1104,6530,0.0,0.0,1.0,0.0,0.238,0.272,0.268,0.222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.214,0.258,0.272,0.256
1104,6518,0.94,0.0,0.0,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.934,0.0,0.0,0.066,0.218,0.264,0.22,0.298,0.222,0.23,0.29,0.258
1104,6503,0.88,0.0,0.12,0.0,0.294,0.0,0.706,0.0,0.708,0.0,0.292,0.0,0.852,0.0,0.148,0.0,0.242,0.236,0.284,0.238,0.218,0.28,0.224,0.278
1104,6488,0.91,0.002,0.088,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.854,0.0,0.146,0.0,0.28,0.28,0.206,0.234,0.24,0.224,0.286,0.25
1104,6470,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.282,0.0,0.718,0.0,1.0,0.0,0.0
1104,6446,0.004,0.0,0.854,0.142,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.026,0.0,0.83,0.144,0.276,0.25,0.216,0.258,0.244,0.244,0.252,0.26
1104,6425,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.128,0.0,0.872,0.0,0.0,0.0,1.0,0.0
1106,7452,0.452,0.548,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.466,0.534,0.0,0.0,0.246,0.24,0.252,0.262,0.274,0.26,0.246,0.22
1106,7398,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.496,0.0,0.504,0.0,0.0,0.0,1.0
1106,7359,0.0,0.0,0.782,0.218,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.738,0.262,0.25,0.272,0.234,0.244,0.218,0.262,0.24,0.28
1106,7317,0.506,0.0,0.494,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.536,0.0,0.464,0.0,0.276,0.26,0.224,0.24,0.244,0.272,0.254,0.23
1106,7269,0.0,0.502,0.0,0.498,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.432,0.002,0.566,0.28,0.234,0.252,0.234,0.256,0.284,0.238,0.222
1106,7257,0.45,0.0,0.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.426,0.0,0.574,0.0,0.244,0.268,0.246,0.242,0.232,0.294,0.252,0.222
1106,7239,0.814,0.0,0.186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.774,0.0,0.226,0.0,0.232,0.268,0.258,0.242,0.284,0.236,0.268,0.212
1106,7189,0.0,0.012,0.0,0.988,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.014,0.0,0.986,0.236,0.246,0.276,0.242,0.238,0.234,0.266,0.262
1107,7876,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,1.0
1107,7870,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.938,0.0,0.062,0.0,1.0,0.0,0.0
1107,7864,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.014,0.986,0.0,0.0,0.0,1.0
1107,7738,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,0.01,0.0,1.0,0.0,0.0,0.0
1108,8111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.772,0.0,0.228,0.0,0.242,0.202,0.276,0.28
1109,8628,0.0,0.0,0.0,1.0,0.996,0.0,0.0,0.004,0.984,0.0,0.0,0.016,0.998,0.0,0.0,0.002,0.006,0.0,0.0,0.994,0.228,0.17,0.382,0.22
1109,8622,1.0,0.0,0.0,0.0,0.052,0.0,0.0,0.948,0.906,0.0,0.0,0.094,0.0,0.0,0.0,1.0,0.282,0.002,0.54,0.176,1.0,0.0,0.0,0.0
1109,8616,0.0,0.0,1.0,0.0,0.528,0.0,0.472,0.0,0.426,0.0,0.574,0.0,1.0,0.0,0.0,0.0,0.504,0.0,0.496,0.0,1.0,0.0,0.0,0.0
1109,8610,1.0,0.0,0.0,0.0,0.314,0.686,0.0,0.0,0.848,0.152,0.0,0.0,0.0,1.0,0.0,0.0,0.034,0.046,0.0,0.92,0.0,1.0,0.0,0.0
1111,9291,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1111,9279,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.254,0.25,0.236,0.26
1111,9216,0.0,0.002,0.806,0.192,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.002,0.0,0.18,0.818,0.262,0.252,0.256,0.23,0.246,0.29,0.208,0.256
1111,9177,0.938,0.0,0.0,0.062,1.0,0.0,0.0,0.0,0.062,0.0,0.0,0.938,0.938,0.0,0.0,0.062,0.276,0.23,0.254,0.24,0.266,0.22,0.262,0.252
1111,9095,0.0,0.0,1.0,0.0,0.248,0.204,0.276,0.272,0.002,0.006,0.566,0.426,0.0,0.0,1.0,0.0,0.004,0.004,0.344,0.648,0.294,0.234,0.24,0.232
1111,9081,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.992,0.0,0.0,1.0,0.0,0.0
1111,9075,0.74,0.0,0.26,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.748,0.0,0.25,0.002,0.298,0.232,0.244,0.226,0.242,0.248,0.236,0.274
1111,9042,0.716,0.004,0.0,0.28,0.206,0.0,0.0,0.794,0.798,0.0,0.0,0.202,0.736,0.0,0.002,0.262,0.238,0.27,0.238,0.254,0.268,0.254,0.252,0.226
1111,9021,0.0,0.588,0.0,0.412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002,0.554,0.002,0.442,0.246,0.258,0.234,0.262,0.266,0.242,0.242,0.25
1112,9936,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.654,0.0,0.346,0.0,1.0,0.0,0.0,0.0
1112,9789,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.632,0.0,0.368,0.0,0.0,0.0,1.0,0.0
1112,9732,0.67,0.328,0.0,0.002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.494,0.496,0.004,0.006,0.242,0.204,0.27,0.284,0.26,0.214,0.252,0.274
1112,9690,0.0,0.0,0.744,0.256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.002,0.69,0.308,0.24,0.256,0.258,0.246,0.27,0.234,0.24,0.256
1113,10457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.246,0.252,0.254,0.248
1113,10367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.034,0.0,0.966,0.0,0.0,0.0,1.0
1113,10346,0.634,0.0,0.366,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.522,0.0,0.478,0.0,0.242,0.194,0.286,0.278,0.262,0.236,0.24,0.262
1113,10343,0.226,0.0,0.0,0.774,0.528,0.0,0.0,0.472,0.47,0.0,0.0,0.53,0.33,0.004,0.0,0.666,0.226,0.234,0.27,0.27,0.246,0.236,0.22,0.298
1113,10337,0.144,0.0,0.0,0.856,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.192,0.0,0.0,0.808,0.266,0.244,0.214,0.276,0.212,0.298,0.244,0.246
1113,10289,0.768,0.0,0.232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.738,0.0,0.262,0.0,0.236,0.268,0.232,0.264,0.296,0.244,0.206,0.254
1113,10283,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.984,0.0,0.016,0.0,0.284,0.24,0.234,0.242
1113,10262,0.982,0.0,0.0,0.018,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.962,0.0,0.0,0.038,0.256,0.23,0.274,0.24,0.26,0.238,0.228,0.274
1113,10208,0.992,0.008,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.988,0.012,0.0,0.0,0.248,0.244,0.252,0.256,0.254,0.294,0.25,0.202
1113,10205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1113,10169,0.0,1.0,0.0,0.0,0.0,0.078,0.0,0.922,0.0,0.926,0.0,0.074,0.0,0.0,0.0,1.0,0.0,0.91,0.0,0.09,0.0,0.0,0.0,1.0
1114,10693,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,0.0,0.0,1.0,0.0
1114,10672,0.926,0.0,0.0,0.074,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.908,0.0,0.0,0.092,0.234,0.25,0.278,0.238,0.262,0.286,0.244,0.208
1114,10663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.974,0.0,0.026,0.0,1.0,0.0,0.0
1114,10657,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.164,0.146,0.506,0.184
1114,10615,0.368,0.0,0.0,0.632,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.39,0.0,0.0,0.61,0.232,0.244,0.242,0.282,0.228,0.264,0.26,0.248
1114,10588,0.0,0.0,0.0,1.0,0.3,0.234,0.246,0.22,0.44,0.0,0.0,0.56,0.0,0.0,0.0,1.0,0.57,0.0,0.0,0.43,0.258,0.254,0.234,0.254
1115,11629,0.002,0.84,0.0,0.158,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.794,0.0,0.206,0.246,0.264,0.226,0.264,0.288,0.254,0.23,0.228
1115,11578,0.942,0.048,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.902,0.074,0.022,0.002,0.246,0.312,0.206,0.236,0.25,0.288,0.228,0.234
1115,11577,0.978,0.0,0.0,0.022,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.982,0.0,0.002,0.016,0.226,0.256,0.282,0.236,0.246,0.252,0.28,0.222
1115,11576,0.0,0.008,0.992,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026,0.974,0.0,0.26,0.27,0.244,0.226,0.274,0.24,0.242,0.244
1115,11539,0.124,0.0,0.0,0.876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.178,0.0,0.0,0.822,0.248,0.246,0.262,0.244,0.272,0.21,0.242,0.276
