,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
118,627,0.0,1.0,0.0,0.0,0.0,0.994,0.006,0.0,0.0,0.98,0.02,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.034,0.966,0.0
118,596,1.0,0.0,0.0,0.0,0.998,0.0,0.002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.044,0.0,0.956,0.0
118,561,0.994,0.0,0.006,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.262,0.224,0.272,0.242,0.34,0.004,0.646,0.01
118,426,0.0,0.176,0.0,0.824,0.0,0.026,0.0,0.974,0.0,0.242,0.0,0.758,0.0,1.0,0.0,0.0,0.24,0.25,0.218,0.292,0.004,0.496,0.004,0.496
118,384,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.844,0.156,0.0
118,315,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.314,0.202,0.29,0.194,0.494,0.0,0.506,0.0
118,291,0.0,0.484,0.0,0.516,0.0,0.512,0.0,0.488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.196,0.302,0.196,0.306,0.0,0.542,0.0,0.458
648,9682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.498,0.0,0.502
648,9751,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.234,0.254,0.244,0.268,0.974,0.0,0.0,0.026
648,9817,0.0,1.0,0.0,0.0,0.0,0.144,0.0,0.856,0.0,0.858,0.0,0.142,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.968,0.0,0.032
649,9945,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.884,0.0,0.0,0.116,0.194,0.506,0.148,0.152,0.11,0.002,0.0,0.888
649,10173,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002,0.112,0.0,0.886
649,10242,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43,0.0,0.57,0.0
1095,1417,0.0,0.0,1.0,0.0,0.244,0.236,0.27,0.25,0.28,0.202,0.25,0.268,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.274,0.238,0.232,0.256
1095,1402,0.0,1.0,0.0,0.0,0.272,0.256,0.246,0.226,0.284,0.258,0.254,0.204,0.252,0.748,0.0,0.0,1.0,0.0,0.0,0.0,0.252,0.276,0.25,0.222
1095,1336,0.0,0.0,1.0,0.0,0.244,0.264,0.242,0.25,0.262,0.226,0.256,0.256,0.392,0.0,0.608,0.0,1.0,0.0,0.0,0.0,0.248,0.26,0.25,0.242
1095,1303,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.998,0.0,0.002,0.0
1095,1295,0.0,0.0,1.0,0.0,0.264,0.252,0.228,0.256,0.224,0.304,0.232,0.24,0.732,0.0,0.268,0.0,1.0,0.0,0.0,0.0,0.26,0.256,0.25,0.234
1095,1261,0.0,0.0,0.0,1.0,0.066,0.0,0.0,0.934,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.97,1.0,0.0,0.0,0.0,0.91,0.0,0.0,0.09
1095,1213,0.0,1.0,0.0,0.0,0.24,0.268,0.272,0.22,0.236,0.256,0.252,0.256,0.0,0.758,0.0,0.242,0.0,0.0,0.0,1.0,0.224,0.242,0.278,0.256
1095,1198,0.0,0.0,1.0,0.0,0.236,0.252,0.28,0.232,0.272,0.232,0.256,0.24,0.376,0.0,0.624,0.0,1.0,0.0,0.0,0.0,0.254,0.264,0.228,0.254
1095,1183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,1159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1095,1102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1095,1072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002,0.0,0.0,0.998,0.0,0.0,0.0,1.0,0.006,0.0,0.0,0.994
1098,3532,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.474,0.0,0.524,0.002
1098,3346,0.0,0.0,1.0,0.0,0.0,0.0,0.848,0.152,0.0,0.0,0.226,0.774,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.874,0.126
1098,3306,1.0,0.0,0.0,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.104,0.0,0.896,0.0
1098,3259,1.0,0.0,0.0,0.0,0.986,0.0,0.014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.044,0.0,0.956,0.0
1098,3253,1.0,0.0,0.0,0.0,0.73,0.0,0.27,0.0,0.254,0.0,0.746,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.062,0.0,0.938,0.0
1098,3247,0.0,1.0,0.0,0.0,0.0,0.942,0.0,0.058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.068,0.0,0.932
1098,3100,0.0,0.0,0.04,0.96,0.0,0.0,0.108,0.892,0.0,0.0,0.808,0.192,0.0,0.0,1.0,0.0,0.234,0.22,0.27,0.276,0.008,0.0,0.284,0.708
1098,3097,0.0,0.022,0.0,0.978,0.0,0.054,0.0,0.946,0.0,0.894,0.0,0.106,0.0,1.0,0.0,0.0,0.222,0.258,0.234,0.286,0.006,0.188,0.01,0.796
1098,3094,0.0,0.854,0.0,0.146,0.0,0.776,0.0,0.224,0.0,0.526,0.0,0.474,0.0,0.0,0.0,1.0,0.27,0.288,0.204,0.238,0.004,0.618,0.004,0.374
1098,3082,0.918,0.0,0.082,0.0,0.986,0.0,0.014,0.0,0.98,0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.276,0.208,0.258,0.258,0.144,0.002,0.854,0.0
1098,3064,0.0,0.0,0.904,0.096,0.0,0.0,0.99,0.01,0.0,0.0,0.998,0.002,0.0,0.0,0.0,1.0,0.222,0.228,0.27,0.28,0.0,0.0,0.098,0.902
1098,3058,0.934,0.0,0.066,0.0,0.994,0.0,0.006,0.0,0.908,0.0,0.092,0.0,0.0,0.0,1.0,0.0,0.232,0.25,0.31,0.208,0.164,0.0,0.836,0.0
1098,3000,1.0,0.0,0.0,0.0,0.87,0.0,0.13,0.0,0.136,0.0,0.864,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.93,0.0,0.07,0.0
1098,2854,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.734,0.002,0.264,0.0
1098,2716,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.262,0.0,0.738
1099,4567,1.0,0.0,0.0,0.0,0.266,0.242,0.23,0.262,0.284,0.216,0.264,0.236,0.982,0.0,0.0,0.018,0.0,0.0,0.0,1.0,0.232,0.284,0.244,0.24
1099,4561,0.544,0.456,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.66,0.34,0.0,0.0,0.29,0.308,0.222,0.18,0.59,0.41,0.0,0.0
1099,4504,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.828,0.172,0.0,0.0,0.262,0.266,0.208,0.264,0.166,0.834,0.0,0.0
1099,4498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.356,0.0,0.0,0.644,0.298,0.224,0.208,0.27,0.618,0.0,0.0,0.382
1099,4459,1.0,0.0,0.0,0.0,0.238,0.268,0.232,0.262,0.254,0.258,0.236,0.252,0.56,0.44,0.0,0.0,0.0,1.0,0.0,0.0,0.266,0.248,0.25,0.236
1099,4402,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4327,0.0,0.0,1.0,0.0,0.27,0.276,0.226,0.228,0.222,0.266,0.268,0.244,0.0,0.412,0.0,0.588,0.0,0.0,0.0,1.0,0.25,0.288,0.222,0.24
1099,4285,1.0,0.0,0.0,0.0,0.252,0.25,0.238,0.26,0.234,0.26,0.192,0.314,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.244,0.246,0.246,0.264
1099,4264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1099,4165,1.0,0.0,0.0,0.0,0.268,0.248,0.244,0.24,0.246,0.266,0.232,0.256,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.226,0.242,0.264,0.268
1102,5787,1.0,0.0,0.0,0.0,0.262,0.238,0.23,0.27,0.27,0.262,0.222,0.246,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.262,0.218,0.222,0.298
1102,5706,0.0,1.0,0.0,0.0,0.24,0.254,0.246,0.26,0.242,0.266,0.24,0.252,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.224,0.27,0.246,0.26
1102,5670,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.976,0.004,0.02
1103,6291,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.254,0.002,0.744
1103,6230,0.0,1.0,0.0,0.0,0.236,0.29,0.216,0.258,0.248,0.26,0.234,0.258,0.84,0.16,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.27,0.228,0.252
1103,6216,1.0,0.0,0.0,0.0,0.258,0.232,0.252,0.258,0.276,0.23,0.242,0.252,0.998,0.0,0.002,0.0,0.0,0.0,1.0,0.0,0.252,0.272,0.238,0.238
1103,5937,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.996,0.004,0.0,0.0
1103,5880,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.186,0.0,0.814
1103,5877,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16,0.0,0.84,0.0
1104,6724,0.0,0.0,0.0,1.0,0.26,0.252,0.248,0.24,0.256,0.224,0.242,0.278,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.228,0.244,0.266,0.262
1104,6716,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.996,0.0,0.0
1104,6705,0.706,0.294,0.0,0.0,1.0,0.0,0.0,0.0,0.948,0.052,0.0,0.0,0.734,0.266,0.0,0.0,0.232,0.27,0.256,0.242,0.55,0.444,0.002,0.004
1104,6650,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.642,0.0,0.0,0.358,0.282,0.216,0.23,0.272,0.37,0.0,0.0,0.63
1104,6652,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.62,0.38,0.0,0.0,0.292,0.322,0.184,0.202,0.394,0.606,0.0,0.0
1104,6530,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21,0.79,0.218,0.272,0.264,0.246,0.002,0.0,0.78,0.218
1104,6518,0.0,0.0,0.0,1.0,0.234,0.25,0.286,0.23,0.22,0.238,0.298,0.244,0.86,0.0,0.0,0.14,1.0,0.0,0.0,0.0,0.224,0.262,0.282,0.232
1104,6503,0.0,0.0,1.0,0.0,0.268,0.274,0.238,0.22,0.26,0.214,0.224,0.302,0.786,0.0,0.214,0.0,1.0,0.0,0.0,0.0,0.236,0.272,0.26,0.232
1104,6488,0.0,0.0,1.0,0.0,0.27,0.232,0.234,0.264,0.214,0.274,0.25,0.262,0.792,0.0,0.208,0.0,1.0,0.0,0.0,0.0,0.254,0.254,0.244,0.248
1104,6470,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.414,0.0,0.586
1104,6446,0.0,0.0,1.0,0.0,0.318,0.23,0.232,0.22,0.29,0.242,0.236,0.232,0.0,0.0,0.998,0.002,0.0,0.0,0.0,1.0,0.282,0.25,0.228,0.24
1104,6425,1.0,0.0,0.0,0.0,0.22,0.0,0.78,0.0,0.778,0.0,0.222,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.226,0.0,0.774,0.0
1106,7452,1.0,0.0,0.0,0.0,0.264,0.28,0.216,0.24,0.226,0.236,0.31,0.228,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.238,0.244,0.248,0.27
1106,7398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.878,0.0,0.122
1106,7359,0.0,0.0,0.0,1.0,0.25,0.252,0.264,0.234,0.236,0.27,0.258,0.236,0.0,0.0,0.446,0.554,0.0,0.0,1.0,0.0,0.226,0.244,0.266,0.264
1106,7317,1.0,0.0,0.0,0.0,0.254,0.212,0.276,0.258,0.268,0.216,0.268,0.248,0.978,0.0,0.022,0.0,0.0,0.0,1.0,0.0,0.232,0.268,0.268,0.232
1106,7269,0.0,1.0,0.0,0.0,0.27,0.242,0.216,0.272,0.24,0.252,0.264,0.244,0.0,0.922,0.0,0.078,0.0,0.0,0.0,1.0,0.226,0.272,0.238,0.264
1106,7257,0.0,0.0,1.0,0.0,0.232,0.262,0.252,0.254,0.25,0.242,0.242,0.266,0.002,0.0,0.998,0.0,1.0,0.0,0.0,0.0,0.256,0.286,0.246,0.212
1106,7239,0.0,0.0,1.0,0.0,0.246,0.232,0.256,0.266,0.236,0.256,0.262,0.246,0.606,0.0,0.394,0.0,1.0,0.0,0.0,0.0,0.244,0.252,0.248,0.256
1106,7189,0.0,1.0,0.0,0.0,0.248,0.268,0.214,0.27,0.246,0.244,0.274,0.236,0.0,0.03,0.0,0.97,0.0,0.0,0.0,1.0,0.258,0.286,0.186,0.27
1107,7876,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19,0.81
1107,7870,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.796,0.0,0.204
1107,7864,0.0,0.0,1.0,0.0,0.0,0.0,0.764,0.236,0.0,0.0,0.22,0.78,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.074,0.926
1107,7738,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.97,0.0,0.03,0.0
1108,8111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.936,0.0,0.064,0.0
1109,8628,0.43,0.0,0.0,0.57,0.45,0.0,0.0,0.55,0.534,0.0,0.0,0.466,0.566,0.0,0.0,0.434,1.0,0.0,0.0,0.0,0.242,0.0,0.02,0.738
1109,8622,0.776,0.0,0.0,0.224,0.406,0.0,0.0,0.594,0.534,0.0,0.0,0.466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.186,0.0,0.21,0.604
1109,8616,0.864,0.0,0.136,0.0,0.092,0.0,0.908,0.0,0.54,0.0,0.46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49,0.0,0.51,0.0
1109,8610,0.154,0.846,0.0,0.0,1.0,0.0,0.0,0.0,0.59,0.41,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.266,0.572,0.0,0.162
1111,9291,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.16,0.0,0.0,0.84,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.838,0.0,0.0,0.162
1111,9279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.052,0.0,0.0,0.948
1111,9216,0.0,0.0,1.0,0.0,0.268,0.258,0.216,0.258,0.214,0.266,0.28,0.24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.274,0.258,0.22,0.248
1111,9177,1.0,0.0,0.0,0.0,0.248,0.23,0.256,0.266,0.272,0.24,0.258,0.23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.234,0.26,0.238,0.268
1111,9095,0.002,0.0,0.968,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.852,0.148,0.0,0.002,0.774,0.224,0.22,0.21,0.254,0.316,0.004,0.008,0.366,0.622
1111,9081,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.238,0.762,0.0
1111,9075,0.0,0.0,1.0,0.0,0.224,0.27,0.254,0.252,0.278,0.278,0.208,0.236,0.508,0.0,0.492,0.0,1.0,0.0,0.0,0.0,0.254,0.234,0.258,0.254
1111,9042,0.0,0.0,0.0,1.0,0.226,0.196,0.288,0.29,0.26,0.234,0.238,0.268,0.52,0.0,0.0,0.48,1.0,0.0,0.0,0.0,0.256,0.258,0.238,0.248
1111,9021,0.0,1.0,0.0,0.0,0.27,0.25,0.234,0.246,0.244,0.254,0.268,0.234,0.0,0.916,0.002,0.082,0.0,0.0,0.0,1.0,0.234,0.25,0.264,0.252
1112,9936,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.656,0.0,0.344,0.0
1112,9789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.88,0.0,0.12,0.0
1112,9732,0.0,1.0,0.0,0.0,0.266,0.252,0.228,0.254,0.25,0.286,0.226,0.238,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.244,0.27,0.252,0.234
1112,9690,0.0,0.0,1.0,0.0,0.246,0.214,0.294,0.246,0.266,0.234,0.238,0.262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.184,0.28,0.262,0.274
1113,10457,0.0,0.0,1.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,1.0,0.0,0.0,0.0,0.91,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.94
1113,10367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.198,0.0,0.802
1113,10346,1.0,0.0,0.0,0.0,0.238,0.27,0.232,0.26,0.26,0.208,0.278,0.254,0.99,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.266,0.198,0.26,0.276
1113,10343,1.0,0.0,0.0,0.0,0.27,0.216,0.252,0.262,0.262,0.264,0.258,0.216,0.516,0.0,0.0,0.484,0.0,0.0,0.0,1.0,0.254,0.236,0.256,0.254
1113,10337,1.0,0.0,0.0,0.0,0.29,0.234,0.226,0.25,0.236,0.278,0.234,0.252,0.334,0.0,0.0,0.666,0.0,0.0,0.0,1.0,0.242,0.238,0.286,0.234
1113,10289,1.0,0.0,0.0,0.0,0.242,0.27,0.244,0.244,0.254,0.258,0.24,0.248,0.994,0.0,0.006,0.0,0.0,0.0,1.0,0.0,0.24,0.256,0.238,0.266
1113,10283,0.0,0.0,1.0,0.0,0.7,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.262,0.0,0.738,0.0,1.0,0.0,0.0,0.0,0.294,0.0,0.706,0.0
1113,10262,0.0,0.0,0.0,1.0,0.246,0.22,0.26,0.274,0.242,0.258,0.25,0.25,0.934,0.0,0.0,0.066,1.0,0.0,0.0,0.0,0.232,0.248,0.274,0.246
1113,10208,0.0,1.0,0.0,0.0,0.268,0.222,0.274,0.236,0.236,0.276,0.238,0.25,0.968,0.032,0.0,0.0,1.0,0.0,0.0,0.0,0.256,0.236,0.256,0.252
1113,10205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.104,0.0,0.896,0.0
1113,10169,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.032,0.0,0.968
1114,10693,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.584,0.0,0.416,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.416,0.0,0.584,0.0
1114,10672,0.0,0.0,0.0,1.0,0.234,0.28,0.254,0.232,0.218,0.276,0.282,0.224,0.838,0.0,0.0,0.162,1.0,0.0,0.0,0.0,0.274,0.202,0.282,0.242
1114,10663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.968,0.0,0.032
1114,10657,1.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0,1.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.642,0.328,0.0
1114,10615,1.0,0.0,0.0,0.0,0.25,0.226,0.244,0.28,0.272,0.21,0.244,0.274,0.782,0.0,0.0,0.218,0.0,0.0,0.0,1.0,0.248,0.278,0.274,0.2
1114,10588,0.176,0.0,0.0,0.824,0.362,0.0,0.0,0.638,0.0,0.0,0.0,1.0,0.208,0.004,0.002,0.786,0.268,0.22,0.236,0.276,0.366,0.0,0.0,0.634
1115,11629,0.0,0.0,0.0,1.0,0.262,0.226,0.222,0.29,0.258,0.242,0.234,0.266,0.0,0.684,0.0,0.316,0.0,1.0,0.0,0.0,0.242,0.24,0.244,0.274
1115,11578,0.0,0.0,1.0,0.0,0.238,0.3,0.228,0.234,0.23,0.294,0.244,0.232,0.896,0.062,0.042,0.0,1.0,0.0,0.0,0.0,0.224,0.344,0.238,0.194
1115,11577,0.0,0.0,0.0,1.0,0.238,0.256,0.29,0.216,0.232,0.246,0.274,0.248,0.97,0.0,0.0,0.03,1.0,0.0,0.0,0.0,0.218,0.284,0.244,0.254
1115,11576,0.0,1.0,0.0,0.0,0.268,0.194,0.262,0.276,0.28,0.262,0.21,0.248,0.0,0.022,0.978,0.0,0.0,0.0,1.0,0.0,0.244,0.268,0.252,0.236
1115,11539,1.0,0.0,0.0,0.0,0.272,0.248,0.244,0.236,0.252,0.228,0.262,0.258,0.256,0.0,0.0,0.744,0.0,0.0,0.0,1.0,0.226,0.264,0.262,0.248
