,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
118,291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.236,0.242,0.232,0.29,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
648,9682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.988,0.0,0.012,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
648,9751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.312,0.232,0.208,0.248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
648,9817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
649,9945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,0.236,0.264,0.26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
649,10173,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
649,10242,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1095,1417,0.218,0.28,0.252,0.25,0.234,0.254,0.27,0.242,0.0,0.0,0.986,0.014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1095,1402,0.216,0.298,0.23,0.256,0.246,0.274,0.24,0.24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1095,1336,0.21,0.254,0.284,0.252,0.224,0.272,0.256,0.248,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1095,1303,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1095,1295,0.216,0.242,0.25,0.292,0.238,0.236,0.26,0.266,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1095,1261,0.0,0.0,0.0,1.0,0.996,0.0,0.0,0.004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,1213,0.246,0.268,0.25,0.236,0.248,0.254,0.262,0.236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,1198,0.246,0.248,0.244,0.262,0.252,0.224,0.266,0.258,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1095,1183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1095,1159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1095,1102,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1095,1072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.814,0.0,0.0,0.186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1098,3532,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3306,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,3259,0.998,0.0,0.002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1098,3253,0.998,0.0,0.002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1098,3247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1098,3100,0.0,0.0,0.256,0.744,0.0,0.0,1.0,0.0,0.212,0.226,0.27,0.292,0.0,0.0,0.7,0.3,0.0,0.0,0.042,0.958
1098,3097,0.0,0.74,0.0,0.26,0.0,1.0,0.0,0.0,0.282,0.244,0.25,0.224,0.0,0.238,0.0,0.762,0.0,0.02,0.0,0.98
1098,3094,0.0,0.468,0.0,0.532,0.0,0.0,0.0,1.0,0.246,0.276,0.226,0.252,0.0,0.676,0.0,0.324,0.0,0.87,0.0,0.13
1098,3082,0.956,0.0,0.044,0.0,0.0,0.0,1.0,0.0,0.282,0.256,0.268,0.194,0.99,0.0,0.01,0.0,0.986,0.0,0.014,0.0
1098,3064,0.0,0.0,0.932,0.068,0.0,0.0,0.0,1.0,0.238,0.256,0.23,0.276,0.0,0.0,0.986,0.014,0.0,0.0,0.96,0.04
1098,3058,0.826,0.0,0.174,0.0,0.0,0.0,1.0,0.0,0.286,0.226,0.284,0.204,0.908,0.0,0.092,0.0,0.978,0.0,0.022,0.0
1098,3000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,2854,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018,0.002,0.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,2716,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1099,4567,0.266,0.238,0.244,0.252,0.256,0.248,0.254,0.242,0.002,0.0,0.0,0.998,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1099,4561,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28,0.266,0.232,0.222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4504,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.274,0.276,0.22,0.23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.244,0.23,0.232,0.294,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4459,0.222,0.232,0.254,0.292,0.27,0.236,0.236,0.258,0.996,0.004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1099,4402,0.004,0.0,0.996,0.0,0.978,0.0,0.022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1099,4327,0.216,0.288,0.228,0.268,0.25,0.244,0.242,0.264,0.0,0.19,0.06,0.75,0.0,0.0,0.954,0.046,0.0,0.0,0.0,1.0
1099,4285,0.27,0.264,0.226,0.24,0.232,0.24,0.264,0.264,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4264,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1099,4165,0.264,0.23,0.242,0.264,0.272,0.222,0.226,0.28,0.206,0.0,0.0,0.794,0.792,0.0,0.0,0.208,1.0,0.0,0.0,0.0
1102,5787,0.242,0.284,0.232,0.242,0.256,0.252,0.224,0.268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1102,5706,0.258,0.206,0.278,0.258,0.276,0.246,0.222,0.256,0.0,0.586,0.0,0.414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1102,5670,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.244,0.0,0.756,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1103,6291,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,6230,0.252,0.246,0.264,0.238,0.252,0.266,0.272,0.21,0.032,0.968,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1103,6216,0.254,0.222,0.262,0.262,0.238,0.252,0.254,0.256,0.006,0.0,0.994,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1103,5937,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1103,5880,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1103,5877,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1104,6724,0.268,0.24,0.246,0.246,0.222,0.262,0.276,0.24,0.668,0.0,0.0,0.332,0.328,0.0,0.0,0.672,1.0,0.0,0.0,0.0
1104,6716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6705,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.308,0.252,0.222,0.218,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6650,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.268,0.204,0.25,0.278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1104,6652,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.266,0.276,0.242,0.216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6530,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.228,0.24,0.258,0.274,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1104,6518,0.226,0.246,0.238,0.29,0.256,0.236,0.246,0.262,0.22,0.0,0.0,0.78,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1104,6503,0.268,0.25,0.234,0.248,0.232,0.274,0.264,0.23,0.04,0.0,0.96,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1104,6488,0.262,0.216,0.266,0.256,0.254,0.236,0.24,0.27,0.042,0.0,0.958,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1104,6470,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1104,6446,0.244,0.26,0.266,0.23,0.254,0.228,0.244,0.274,0.0,0.0,0.034,0.966,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1104,6425,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,7452,0.23,0.256,0.268,0.246,0.258,0.22,0.262,0.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,7398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1106,7359,0.256,0.248,0.252,0.244,0.254,0.244,0.256,0.246,0.0,0.0,0.002,0.998,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1106,7317,0.24,0.246,0.252,0.262,0.222,0.284,0.208,0.286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1106,7269,0.252,0.244,0.254,0.25,0.25,0.23,0.276,0.244,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1106,7257,0.27,0.24,0.226,0.264,0.25,0.242,0.254,0.254,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1106,7239,0.276,0.226,0.254,0.244,0.252,0.252,0.238,0.258,0.002,0.0,0.998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1106,7189,0.238,0.248,0.224,0.29,0.256,0.238,0.28,0.226,0.0,0.782,0.0,0.218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1107,7876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1107,7870,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.91,0.0,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1107,7864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.004,0.0,0.994,0.002,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1107,7738,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.018,0.0,0.982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1108,8111,0.0,0.0,1.0,0.0,0.056,0.0,0.944,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1109,8628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94,0.0,0.0,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1109,8622,0.004,0.0,0.0,0.996,1.0,0.0,0.0,0.0,0.22,0.194,0.0,0.586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1109,8616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1109,8610,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1111,9291,0.078,0.0,0.0,0.922,1.0,0.0,0.0,0.0,0.938,0.0,0.0,0.062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,9279,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1111,9216,0.262,0.228,0.27,0.24,0.256,0.236,0.226,0.282,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1111,9177,0.258,0.294,0.21,0.238,0.284,0.24,0.212,0.264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1111,9095,0.0,0.0,0.944,0.056,0.0,0.0,0.926,0.074,0.256,0.226,0.296,0.222,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.87
1111,9081,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.994,0.006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1111,9075,0.228,0.258,0.23,0.284,0.228,0.262,0.262,0.248,0.02,0.0,0.98,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1111,9042,0.236,0.226,0.278,0.26,0.25,0.236,0.234,0.28,0.03,0.0,0.0,0.97,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1111,9021,0.244,0.256,0.238,0.262,0.25,0.276,0.248,0.226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1112,9936,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.89,0.002,0.108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1112,9789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.986,0.0,0.012,0.002,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1112,9732,0.292,0.276,0.214,0.218,0.28,0.236,0.236,0.248,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1112,9690,0.244,0.27,0.236,0.25,0.286,0.236,0.238,0.24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1113,10457,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1113,10367,0.0,0.994,0.0,0.006,0.0,0.0,0.0,1.0,0.0,0.968,0.0,0.032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,10346,0.268,0.268,0.228,0.236,0.266,0.234,0.246,0.254,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1113,10343,0.254,0.26,0.242,0.244,0.268,0.242,0.244,0.246,0.994,0.0,0.0,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,10337,0.232,0.262,0.238,0.268,0.226,0.272,0.25,0.252,0.99,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,10289,0.244,0.256,0.258,0.242,0.27,0.212,0.246,0.272,0.002,0.0,0.998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1113,10283,0.99,0.0,0.01,0.0,0.016,0.0,0.984,0.0,0.002,0.0,0.998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1113,10262,0.264,0.25,0.25,0.236,0.238,0.254,0.262,0.246,0.088,0.0,0.0,0.912,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1113,10208,0.244,0.26,0.248,0.248,0.282,0.228,0.282,0.208,0.244,0.756,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1113,10205,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.078,0.0,0.922,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1113,10169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.734,0.0,0.266,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1114,10693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1114,10672,0.244,0.252,0.256,0.248,0.234,0.252,0.236,0.278,0.02,0.0,0.0,0.98,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1114,10663,0.0,0.094,0.0,0.906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1114,10657,0.0,1.0,0.0,0.0,0.002,0.968,0.03,0.0,0.97,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1114,10615,0.246,0.264,0.216,0.274,0.222,0.26,0.238,0.28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,10588,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.268,0.266,0.22,0.246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1115,11629,0.234,0.282,0.244,0.24,0.228,0.244,0.27,0.258,0.0,0.006,0.0,0.994,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1115,11578,0.222,0.338,0.2,0.24,0.256,0.282,0.234,0.228,0.544,0.024,0.432,0.0,0.002,0.0,0.998,0.0,1.0,0.0,0.0,0.0
1115,11577,0.25,0.246,0.22,0.284,0.258,0.236,0.262,0.244,0.702,0.0,0.0,0.298,0.002,0.0,0.0,0.998,1.0,0.0,0.0,0.0
1115,11576,0.244,0.244,0.228,0.284,0.244,0.284,0.234,0.238,0.0,0.272,0.728,0.0,0.0,0.992,0.008,0.0,0.0,0.0,1.0,0.0
1115,11539,0.238,0.248,0.246,0.268,0.266,0.254,0.238,0.242,0.97,0.0,0.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,11485,0.232,0.272,0.234,0.262,0.244,0.256,0.248,0.252,0.002,0.0,0.998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1115,11461,0.29,0.22,0.222,0.268,0.232,0.26,0.246,0.262,0.012,0.0,0.0,0.988,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11451,0.206,0.224,0.278,0.292,0.248,0.284,0.25,0.218,0.754,0.0,0.0,0.246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,11448,0.236,0.218,0.274,0.272,0.266,0.232,0.266,0.236,0.0,0.31,0.0,0.69,0.0,0.982,0.0,0.018,0.0,0.0,0.0,1.0
1115,11431,0.25,0.258,0.244,0.248,0.242,0.258,0.256,0.244,0.602,0.398,0.0,0.0,0.372,0.628,0.0,0.0,1.0,0.0,0.0,0.0
1115,11407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.086,0.0,0.914,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1115,11398,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.998,0.0,0.002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1115,11290,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.248,0.228,0.282,0.242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1115,11203,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.794,0.002,0.0,0.204,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1115,11198,0.0,0.0,1.0,0.0,0.0,0.0,0.226,0.774,0.236,0.252,0.238,0.274,0.0,0.0,1.0,0.0,0.0,0.0,0.774,0.226
1115,11185,0.002,0.0,0.998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11110,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.998,0.0,0.002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11086,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.018,0.982,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,10948,0.0,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0,0.92,0.0,0.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,10945,1.0,0.0,0.0,0.0,0.966,0.0,0.014,0.02,0.112,0.0,0.888,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1116,11939,0.286,0.23,0.236,0.248,0.224,0.242,0.278,0.256,0.0,0.006,0.0,0.994,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1116,11847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.232,0.246,0.26,0.262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1116,11717,0.276,0.238,0.234,0.252,0.238,0.236,0.306,0.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1117,12406,0.26,0.242,0.246,0.252,0.256,0.214,0.26,0.27,0.01,0.0,0.99,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1117,12337,0.254,0.24,0.268,0.238,0.232,0.28,0.248,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1117,12277,0.27,0.248,0.234,0.248,0.26,0.25,0.238,0.252,0.83,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1117,12268,0.26,0.252,0.23,0.258,0.262,0.218,0.272,0.248,0.176,0.0,0.0,0.824,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1117,12220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.218,0.238,0.244,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1117,12217,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.984,0.0,0.016,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1117,12100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.192,0.334,0.208,0.266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
