,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
648,9682,0.0,1.0,0.0,0.0,0.0,0.022,0.0,0.978,0.0,0.796,0.0,0.204,0.0,1.0,0.0,0.0,0.216,0.286,0.256,0.242,0.0,0.0,0.0,1.0,0.0,0.022,0.0,0.978
648,9751,0.254,0.26,0.218,0.268,0.764,0.0,0.0,0.236,0.99,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.294,0.228,0.23,0.248,0.01,0.0,0.0,0.99,1.0,0.0,0.0,0.0
648,9817,0.0,1.0,0.0,0.0,0.0,0.688,0.0,0.312,0.0,0.838,0.0,0.162,0.0,1.0,0.0,0.0,0.246,0.232,0.244,0.278,0.0,0.0,0.0,1.0,0.0,0.14,0.0,0.86
649,9945,0.226,0.326,0.216,0.232,0.982,0.004,0.0,0.014,0.954,0.002,0.0,0.044,1.0,0.0,0.0,0.0,0.166,0.584,0.114,0.136,0.044,0.0,0.0,0.956,1.0,0.0,0.0,0.0
649,10173,0.0,0.0,0.0,1.0,0.0,0.946,0.0,0.054,0.0,0.012,0.0,0.988,0.0,0.0,0.0,1.0,0.226,0.284,0.226,0.264,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
649,10242,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.0,0.118,0.0,0.882,0.0,0.0,0.0,1.0,0.0,0.236,0.244,0.292,0.228,1.0,0.0,0.0,0.0,0.946,0.0,0.054,0.0
1095,1417,0.0,0.0,0.0,1.0,0.242,0.254,0.26,0.244,0.262,0.272,0.24,0.226,0.0,0.0,1.0,0.0,0.252,0.27,0.242,0.236,0.0,0.0,0.216,0.784,0.288,0.218,0.25,0.244
1095,1402,0.0,1.0,0.0,0.0,0.278,0.238,0.254,0.23,0.24,0.256,0.248,0.256,1.0,0.0,0.0,0.0,0.228,0.264,0.238,0.27,0.96,0.04,0.0,0.0,0.232,0.276,0.24,0.252
1095,1336,0.0,0.0,1.0,0.0,0.272,0.264,0.238,0.226,0.212,0.244,0.262,0.282,1.0,0.0,0.0,0.0,0.26,0.246,0.266,0.228,0.98,0.0,0.02,0.0,0.226,0.262,0.256,0.256
1095,1303,1.0,0.0,0.0,0.0,0.954,0.0,0.046,0.0,0.916,0.0,0.084,0.0,1.0,0.0,0.0,0.0,0.23,0.22,0.336,0.214,0.0,0.0,1.0,0.0,0.054,0.0,0.946,0.0
1095,1295,1.0,0.0,0.0,0.0,0.298,0.22,0.25,0.232,0.236,0.254,0.232,0.278,0.0,0.0,1.0,0.0,0.268,0.228,0.252,0.252,0.942,0.0,0.058,0.0,0.236,0.242,0.25,0.272
1095,1261,0.0,0.0,0.0,1.0,0.022,0.0,0.0,0.978,0.136,0.0,0.0,0.864,1.0,0.0,0.0,0.0,0.318,0.226,0.19,0.266,0.322,0.0,0.0,0.678,0.0,0.0,0.0,1.0
1095,1213,0.0,0.0,0.0,1.0,0.206,0.28,0.242,0.272,0.228,0.232,0.28,0.26,0.0,1.0,0.0,0.0,0.226,0.298,0.238,0.238,0.0,0.468,0.0,0.532,0.25,0.28,0.236,0.234
1095,1198,0.0,0.0,1.0,0.0,0.226,0.262,0.272,0.24,0.244,0.248,0.248,0.26,1.0,0.0,0.0,0.0,0.248,0.258,0.236,0.258,0.966,0.0,0.034,0.0,0.274,0.246,0.234,0.246
1095,1183,1.0,0.0,0.0,0.0,0.0,0.018,0.014,0.968,0.0,0.224,0.0,0.776,0.0,0.0,0.0,1.0,0.134,0.12,0.59,0.156,0.0,0.0,0.0,1.0,0.0,0.774,0.0,0.226
1095,1159,0.0,1.0,0.0,0.0,0.004,0.024,0.002,0.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.29,0.23,0.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1095,1102,1.0,0.0,0.0,0.0,0.272,0.218,0.262,0.248,0.0,0.956,0.0,0.044,0.0,0.0,0.0,1.0,0.248,0.294,0.22,0.238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1095,1072,1.0,0.0,0.0,0.0,0.27,0.244,0.228,0.258,0.992,0.0,0.0,0.008,0.0,0.0,0.0,1.0,0.24,0.234,0.22,0.306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1098,3532,0.0,0.0,1.0,0.0,0.37,0.002,0.628,0.0,0.402,0.0,0.598,0.0,0.0,0.0,1.0,0.0,0.26,0.23,0.258,0.252,1.0,0.0,0.0,0.0,0.962,0.0,0.038,0.0
1098,3346,0.0,0.0,1.0,0.0,0.002,0.002,0.812,0.184,0.002,0.0,0.722,0.276,0.0,0.0,1.0,0.0,0.2,0.258,0.24,0.302,0.0,0.0,0.0,1.0,0.0,0.0,0.194,0.806
1098,3306,1.0,0.0,0.0,0.0,0.92,0.0,0.08,0.0,0.024,0.0,0.976,0.0,1.0,0.0,0.0,0.0,0.25,0.25,0.276,0.224,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3259,1.0,0.0,0.0,0.0,0.214,0.006,0.778,0.002,0.136,0.0,0.864,0.0,1.0,0.0,0.0,0.0,0.242,0.224,0.286,0.248,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3253,1.0,0.0,0.0,0.0,0.202,0.004,0.79,0.004,0.084,0.0,0.916,0.0,1.0,0.0,0.0,0.0,0.298,0.204,0.274,0.224,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3247,0.0,1.0,0.0,0.0,0.002,0.134,0.004,0.86,0.0,0.046,0.0,0.954,0.0,1.0,0.0,0.0,0.208,0.284,0.242,0.266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1098,3100,0.24,0.26,0.246,0.254,0.018,0.018,0.492,0.472,0.004,0.0,0.586,0.41,0.0,0.0,0.0,1.0,0.246,0.206,0.284,0.264,0.0,0.0,1.0,0.0,0.0,0.0,0.53,0.47
1098,3097,0.238,0.274,0.23,0.258,0.024,0.544,0.024,0.408,0.002,0.576,0.002,0.42,0.0,0.002,0.0,0.998,0.268,0.238,0.256,0.238,0.0,1.0,0.0,0.0,0.0,0.51,0.0,0.49
1098,3094,0.28,0.244,0.228,0.248,0.016,0.324,0.018,0.642,0.0,0.262,0.0,0.738,0.0,1.0,0.0,0.0,0.242,0.26,0.236,0.262,0.0,0.0,0.0,1.0,0.0,0.712,0.0,0.288
1098,3082,0.262,0.24,0.25,0.248,0.254,0.008,0.732,0.006,0.396,0.0,0.602,0.002,1.0,0.0,0.0,0.0,0.264,0.216,0.274,0.246,0.0,0.0,1.0,0.0,0.986,0.0,0.014,0.0
1098,3064,0.242,0.258,0.244,0.256,0.004,0.006,0.292,0.698,0.0,0.0,0.214,0.786,0.0,0.0,1.0,0.0,0.222,0.222,0.248,0.308,0.0,0.0,0.0,1.0,0.0,0.0,0.994,0.006
1098,3058,0.256,0.264,0.256,0.224,0.102,0.0,0.898,0.0,0.202,0.0,0.796,0.002,1.0,0.0,0.0,0.0,0.23,0.24,0.292,0.238,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0
1098,3000,1.0,0.0,0.0,0.0,0.444,0.002,0.554,0.0,0.642,0.0,0.358,0.0,1.0,0.0,0.0,0.0,0.258,0.27,0.224,0.248,0.0,0.0,1.0,0.0,0.29,0.0,0.71,0.0
1098,2854,0.0,0.0,1.0,0.0,0.866,0.0,0.132,0.002,0.318,0.0,0.682,0.0,0.0,0.0,1.0,0.0,0.25,0.224,0.3,0.226,1.0,0.0,0.0,0.0,0.998,0.0,0.002,0.0
1098,2716,0.0,0.0,0.0,1.0,0.0,0.97,0.0,0.03,0.0,0.086,0.0,0.914,0.0,0.0,0.0,1.0,0.228,0.254,0.236,0.282,0.0,1.0,0.0,0.0,0.0,0.95,0.0,0.05
1099,4567,1.0,0.0,0.0,0.0,0.268,0.248,0.234,0.25,0.26,0.26,0.256,0.224,0.0,0.0,0.0,1.0,0.248,0.234,0.254,0.264,0.77,0.0,0.0,0.23,0.224,0.28,0.256,0.24
1099,4561,0.266,0.264,0.23,0.24,0.804,0.196,0.0,0.0,0.402,0.598,0.0,0.0,1.0,0.0,0.0,0.0,0.272,0.278,0.216,0.234,0.388,0.612,0.0,0.0,1.0,0.0,0.0,0.0
1099,4504,0.246,0.266,0.22,0.268,0.956,0.042,0.002,0.0,0.588,0.412,0.0,0.0,1.0,0.0,0.0,0.0,0.294,0.28,0.202,0.224,0.414,0.586,0.0,0.0,1.0,0.0,0.0,0.0
1099,4498,0.194,0.24,0.26,0.306,0.87,0.0,0.0,0.13,0.808,0.0,0.0,0.192,1.0,0.0,0.0,0.0,0.256,0.248,0.246,0.25,0.186,0.0,0.0,0.814,1.0,0.0,0.0,0.0
1099,4459,0.0,1.0,0.0,0.0,0.226,0.28,0.242,0.252,0.228,0.26,0.272,0.24,1.0,0.0,0.0,0.0,0.218,0.264,0.25,0.268,0.218,0.782,0.0,0.0,0.25,0.228,0.272,0.25
1099,4402,0.0,1.0,0.0,0.0,0.656,0.0,0.344,0.0,0.36,0.004,0.634,0.002,0.0,0.0,1.0,0.0,0.248,0.268,0.248,0.236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1099,4327,0.0,0.0,0.0,1.0,0.214,0.318,0.238,0.23,0.25,0.274,0.246,0.23,0.0,0.0,0.902,0.098,0.224,0.286,0.252,0.238,0.0,0.124,0.1,0.776,0.242,0.286,0.28,0.192
1099,4285,1.0,0.0,0.0,0.0,0.234,0.232,0.278,0.256,0.26,0.256,0.268,0.216,1.0,0.0,0.0,0.0,0.226,0.248,0.276,0.25,0.0,1.0,0.0,0.0,0.216,0.236,0.296,0.252
1099,4264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.254,0.0,0.736,0.01,0.0,0.0,1.0,0.0,0.254,0.234,0.27,0.242,1.0,0.0,0.0,0.0,0.998,0.0,0.002,0.0
1099,4165,1.0,0.0,0.0,0.0,0.24,0.234,0.252,0.274,0.214,0.25,0.288,0.248,1.0,0.0,0.0,0.0,0.238,0.262,0.236,0.264,0.0,0.0,0.0,1.0,0.27,0.226,0.242,0.262
1102,5787,1.0,0.0,0.0,0.0,0.276,0.238,0.246,0.24,0.228,0.258,0.228,0.286,1.0,0.0,0.0,0.0,0.276,0.232,0.234,0.258,0.0,0.0,0.0,1.0,0.246,0.256,0.24,0.258
1102,5706,0.0,0.0,0.0,1.0,0.238,0.254,0.258,0.25,0.228,0.236,0.224,0.312,0.0,1.0,0.0,0.0,0.238,0.276,0.228,0.258,0.0,0.0,0.0,1.0,0.26,0.232,0.248,0.26
1102,5670,0.0,0.0,0.0,1.0,0.232,0.276,0.236,0.256,0.0,0.028,0.0,0.972,0.0,1.0,0.0,0.0,0.212,0.262,0.24,0.286,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1103,6291,0.0,0.0,0.0,1.0,0.008,0.548,0.0,0.444,0.0,0.124,0.0,0.876,0.0,0.0,0.0,1.0,0.202,0.286,0.222,0.29,0.0,1.0,0.0,0.0,0.0,0.962,0.0,0.038
1103,6230,0.0,1.0,0.0,0.0,0.28,0.236,0.234,0.25,0.28,0.224,0.236,0.26,1.0,0.0,0.0,0.0,0.23,0.28,0.268,0.222,0.996,0.004,0.0,0.0,0.288,0.264,0.206,0.242
1103,6216,1.0,0.0,0.0,0.0,0.26,0.246,0.268,0.226,0.242,0.238,0.278,0.242,0.0,0.0,1.0,0.0,0.246,0.258,0.258,0.238,0.93,0.0,0.07,0.0,0.244,0.244,0.264,0.248
1103,5937,0.0,0.0,0.0,1.0,0.126,0.52,0.002,0.352,0.586,0.112,0.0,0.302,0.0,0.0,0.0,1.0,0.488,0.186,0.15,0.176,0.0,1.0,0.0,0.0,0.0,0.986,0.0,0.014
1103,5880,0.0,0.0,0.0,1.0,0.0,0.736,0.0,0.264,0.0,0.086,0.0,0.914,0.0,0.0,0.0,1.0,0.202,0.282,0.218,0.298,0.0,1.0,0.0,0.0,0.0,0.974,0.0,0.026
1103,5877,0.0,0.0,1.0,0.0,0.586,0.0,0.414,0.0,0.164,0.0,0.836,0.0,0.0,0.0,1.0,0.0,0.22,0.234,0.31,0.236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1104,6724,1.0,0.0,0.0,0.0,0.238,0.246,0.218,0.298,0.296,0.254,0.2,0.25,1.0,0.0,0.0,0.0,0.258,0.262,0.258,0.222,0.0,0.0,0.0,1.0,0.252,0.276,0.24,0.232
1104,6716,0.0,1.0,0.0,0.0,0.028,0.972,0.0,0.0,0.026,0.974,0.0,0.0,0.0,1.0,0.0,0.0,0.284,0.246,0.246,0.224,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6705,0.238,0.254,0.262,0.246,0.614,0.386,0.0,0.0,0.604,0.384,0.006,0.006,1.0,0.0,0.0,0.0,0.258,0.252,0.222,0.268,0.656,0.344,0.0,0.0,1.0,0.0,0.0,0.0
1104,6650,0.246,0.246,0.256,0.252,0.08,0.0,0.0,0.92,0.366,0.0,0.0,0.634,0.0,0.0,0.0,1.0,0.262,0.204,0.222,0.312,0.64,0.0,0.0,0.36,0.0,0.0,0.0,1.0
1104,6652,0.272,0.268,0.228,0.232,0.07,0.926,0.002,0.002,0.23,0.77,0.0,0.0,0.0,1.0,0.0,0.0,0.266,0.284,0.248,0.202,0.748,0.252,0.0,0.0,0.0,1.0,0.0,0.0
1104,6530,0.244,0.272,0.242,0.242,0.252,0.238,0.248,0.262,0.0,0.0,0.458,0.542,0.0,0.0,1.0,0.0,0.216,0.254,0.248,0.282,0.0,0.0,0.578,0.422,0.0,0.0,1.0,0.0
1104,6518,1.0,0.0,0.0,0.0,0.258,0.258,0.216,0.268,0.23,0.254,0.248,0.268,0.0,0.0,0.0,1.0,0.258,0.264,0.252,0.226,0.978,0.0,0.0,0.022,0.258,0.266,0.234,0.242
1104,6503,1.0,0.0,0.0,0.0,0.246,0.234,0.268,0.252,0.284,0.22,0.272,0.224,0.0,0.0,1.0,0.0,0.298,0.238,0.206,0.258,0.926,0.002,0.072,0.0,0.288,0.23,0.258,0.224
1104,6488,1.0,0.0,0.0,0.0,0.258,0.238,0.242,0.262,0.236,0.278,0.222,0.264,0.0,0.0,1.0,0.0,0.234,0.246,0.26,0.26,0.942,0.0,0.058,0.0,0.264,0.216,0.278,0.242
1104,6470,0.0,0.0,0.0,1.0,0.0,0.438,0.0,0.562,0.0,0.286,0.0,0.714,0.0,0.0,0.0,1.0,0.214,0.256,0.254,0.276,0.0,1.0,0.0,0.0,0.0,0.998,0.0,0.002
1104,6446,0.0,0.0,0.0,1.0,0.3,0.258,0.202,0.24,0.24,0.264,0.26,0.236,0.0,0.0,1.0,0.0,0.262,0.246,0.254,0.238,0.0,0.0,1.0,0.0,0.29,0.238,0.214,0.258
1104,6425,1.0,0.0,0.0,0.0,0.796,0.0,0.204,0.0,0.154,0.0,0.846,0.0,1.0,0.0,0.0,0.0,0.288,0.232,0.23,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1106,7452,1.0,0.0,0.0,0.0,0.27,0.234,0.238,0.258,0.274,0.224,0.244,0.258,1.0,0.0,0.0,0.0,0.242,0.266,0.268,0.224,0.0,1.0,0.0,0.0,0.256,0.228,0.24,0.276
1106,7398,0.0,1.0,0.0,0.0,0.002,0.16,0.0,0.838,0.0,0.748,0.0,0.252,0.0,1.0,0.0,0.0,0.234,0.272,0.206,0.288,0.0,0.0,0.0,1.0,0.0,0.222,0.0,0.778
1106,7359,0.0,0.0,1.0,0.0,0.228,0.258,0.28,0.234,0.256,0.216,0.206,0.322,0.0,0.0,0.0,1.0,0.254,0.238,0.238,0.27,0.0,0.0,0.86,0.14,0.222,0.276,0.232,0.27
1106,7317,0.0,0.0,1.0,0.0,0.26,0.254,0.26,0.226,0.25,0.218,0.252,0.28,1.0,0.0,0.0,0.0,0.27,0.234,0.25,0.246,0.918,0.0,0.082,0.0,0.242,0.264,0.252,0.242
1106,7269,0.0,0.0,0.0,1.0,0.258,0.244,0.256,0.242,0.228,0.276,0.266,0.23,0.0,1.0,0.0,0.0,0.242,0.242,0.258,0.258,0.0,0.666,0.0,0.334,0.238,0.266,0.254,0.242
1106,7257,0.0,0.0,1.0,0.0,0.24,0.252,0.262,0.246,0.27,0.268,0.208,0.254,1.0,0.0,0.0,0.0,0.25,0.274,0.254,0.222,0.574,0.0,0.426,0.0,0.226,0.246,0.238,0.29
1106,7239,1.0,0.0,0.0,0.0,0.264,0.226,0.256,0.254,0.258,0.238,0.238,0.266,0.0,0.0,1.0,0.0,0.25,0.234,0.274,0.242,0.88,0.0,0.12,0.0,0.244,0.23,0.262,0.264
1106,7189,0.0,0.0,0.0,1.0,0.218,0.276,0.216,0.29,0.258,0.242,0.23,0.27,0.0,1.0,0.0,0.0,0.23,0.232,0.26,0.278,0.0,0.0,0.0,1.0,0.258,0.26,0.244,0.238
1107,7876,0.0,0.0,1.0,0.0,0.0,0.0,0.582,0.418,0.0,0.0,0.212,0.788,0.0,0.0,1.0,0.0,0.25,0.198,0.256,0.296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1107,7870,0.0,0.0,0.0,1.0,0.0,0.468,0.0,0.532,0.0,0.774,0.0,0.226,0.0,0.0,0.0,1.0,0.206,0.278,0.226,0.29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1107,7864,0.0,0.0,1.0,0.0,0.0,0.006,0.312,0.682,0.0,0.0,0.136,0.864,0.0,0.0,1.0,0.0,0.214,0.254,0.284,0.248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1107,7738,0.0,0.0,1.0,0.0,0.954,0.0,0.046,0.0,0.756,0.0,0.244,0.0,0.0,0.0,1.0,0.0,0.318,0.23,0.252,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1108,8111,1.0,0.0,0.0,0.0,0.964,0.0,0.036,0.0,0.636,0.0,0.364,0.0,1.0,0.0,0.0,0.0,0.264,0.222,0.282,0.232,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1109,8628,1.0,0.0,0.0,0.0,0.188,0.002,0.002,0.808,0.53,0.0,0.01,0.46,0.0,0.0,0.0,1.0,0.158,0.18,0.514,0.148,0.998,0.0,0.0,0.002,0.974,0.0,0.0,0.026
1109,8622,0.018,0.0,0.0,0.982,0.676,0.146,0.0,0.178,0.554,0.0,0.39,0.056,0.0,0.0,0.0,1.0,0.152,0.15,0.55,0.148,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1109,8616,0.01,0.0,0.99,0.0,0.578,0.0,0.42,0.002,0.758,0.0,0.242,0.0,0.0,0.0,1.0,0.0,0.3,0.218,0.282,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1109,8610,1.0,0.0,0.0,0.0,0.836,0.164,0.0,0.0,0.92,0.002,0.0,0.078,0.0,1.0,0.0,0.0,0.042,0.042,0.048,0.868,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1111,9291,1.0,0.0,0.0,0.0,0.938,0.0,0.0,0.062,0.994,0.0,0.0,0.006,0.0,0.0,0.0,1.0,0.264,0.23,0.27,0.236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1111,9279,1.0,0.0,0.0,0.0,0.104,0.0,0.0,0.896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.262,0.22,0.258,0.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1111,9216,0.0,0.0,1.0,0.0,0.246,0.296,0.26,0.198,0.276,0.28,0.224,0.22,0.0,0.0,1.0,0.0,0.228,0.244,0.238,0.29,0.0,0.0,0.0,1.0,0.228,0.236,0.296,0.24
1111,9177,1.0,0.0,0.0,0.0,0.24,0.244,0.254,0.262,0.288,0.236,0.254,0.222,1.0,0.0,0.0,0.0,0.22,0.302,0.24,0.238,0.0,0.0,0.0,1.0,0.262,0.226,0.252,0.26
1111,9095,0.28,0.224,0.248,0.248,0.002,0.0,0.756,0.242,0.012,0.012,0.518,0.458,0.0,0.0,1.0,0.0,0.248,0.282,0.246,0.224,0.004,0.0,0.614,0.382,0.0,0.0,1.0,0.0
1111,9081,0.0,1.0,0.0,0.0,0.002,0.692,0.306,0.0,0.0,0.192,0.808,0.0,0.0,0.0,1.0,0.0,0.214,0.276,0.278,0.232,0.0,1.0,0.0,0.0,0.0,0.914,0.086,0.0
1111,9075,1.0,0.0,0.0,0.0,0.228,0.254,0.264,0.254,0.256,0.242,0.256,0.246,0.0,0.0,1.0,0.0,0.274,0.246,0.238,0.242,0.802,0.0,0.198,0.0,0.262,0.23,0.252,0.256
1111,9042,1.0,0.0,0.0,0.0,0.22,0.24,0.268,0.272,0.246,0.224,0.256,0.274,0.0,0.0,0.0,1.0,0.282,0.206,0.252,0.26,0.766,0.0,0.0,0.234,0.262,0.246,0.264,0.228
1111,9021,0.0,1.0,0.0,0.0,0.224,0.268,0.242,0.266,0.264,0.266,0.218,0.252,0.0,0.0,0.0,1.0,0.256,0.218,0.276,0.25,0.0,0.432,0.0,0.568,0.232,0.23,0.256,0.282
1112,9936,0.0,0.0,1.0,0.0,0.94,0.0,0.058,0.002,0.176,0.0,0.824,0.0,0.0,0.0,1.0,0.0,0.27,0.232,0.284,0.214,1.0,0.0,0.0,0.0,0.998,0.0,0.002,0.0
1112,9789,1.0,0.0,0.0,0.0,0.092,0.002,0.906,0.0,0.748,0.0,0.252,0.0,1.0,0.0,0.0,0.0,0.282,0.226,0.272,0.22,0.0,0.0,1.0,0.0,0.23,0.0,0.77,0.0
1112,9732,0.0,1.0,0.0,0.0,0.244,0.27,0.266,0.22,0.222,0.242,0.276,0.26,0.0,1.0,0.0,0.0,0.236,0.246,0.258,0.26,1.0,0.0,0.0,0.0,0.246,0.264,0.246,0.244
1112,9690,0.0,0.0,0.0,1.0,0.234,0.236,0.256,0.274,0.246,0.264,0.23,0.26,0.0,0.0,0.0,1.0,0.272,0.216,0.26,0.252,0.0,0.0,1.0,0.0,0.246,0.278,0.246,0.23
1113,10457,0.0,0.0,0.0,1.0,0.234,0.258,0.234,0.274,0.002,0.0,0.274,0.724,0.0,0.0,1.0,0.0,0.206,0.248,0.284,0.262,0.0,0.0,0.68,0.32,0.0,0.0,1.0,0.0
1113,10367,0.0,0.0,0.0,1.0,0.0,0.42,0.0,0.58,0.0,0.458,0.0,0.542,0.0,1.0,0.0,0.0,0.216,0.262,0.226,0.296,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996
1113,10346,0.0,0.0,1.0,0.0,0.262,0.23,0.278,0.23,0.242,0.248,0.258,0.252,1.0,0.0,0.0,0.0,0.254,0.25,0.272,0.224,0.954,0.0,0.046,0.0,0.266,0.222,0.238,0.274
