,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1095,1417,0.0,0.0,0.952,0.048,0.23,0.254,0.27,0.246,0.0,0.0,0.048,0.952,0.0,0.0,0.248,0.752,0.0,0.0,0.146,0.854,0.218,0.248,0.282,0.252,0.264,0.21,0.262,0.264,0.258,0.214,0.252,0.276
1095,1402,0.0,1.0,0.0,0.0,0.322,0.232,0.224,0.222,1.0,0.0,0.0,0.0,0.66,0.34,0.0,0.0,0.792,0.208,0.0,0.0,0.272,0.264,0.214,0.25,0.246,0.26,0.258,0.236,0.27,0.196,0.264,0.27
1095,1336,0.0,0.0,1.0,0.0,0.256,0.218,0.264,0.262,1.0,0.0,0.0,0.0,0.718,0.0,0.282,0.0,0.868,0.0,0.132,0.0,0.22,0.258,0.242,0.28,0.222,0.256,0.24,0.282,0.24,0.23,0.23,0.3
1095,1303,1.0,0.0,0.0,0.0,0.982,0.0,0.018,0.0,1.0,0.0,0.0,0.0,0.994,0.0,0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.142,0.0,0.858,0.0
1095,1295,0.0,0.0,1.0,0.0,0.272,0.234,0.242,0.252,1.0,0.0,0.0,0.0,0.868,0.0,0.132,0.0,0.978,0.0,0.022,0.0,0.224,0.292,0.226,0.258,0.236,0.244,0.252,0.268,0.246,0.264,0.266,0.224
1095,1261,1.0,0.0,0.0,0.0,0.162,0.0,0.0,0.838,0.0,0.0,0.0,1.0,0.788,0.0,0.0,0.212,0.0,0.0,0.0,1.0,0.308,0.218,0.226,0.248,1.0,0.0,0.0,0.0,0.908,0.0,0.0,0.092
1095,1213,0.0,0.144,0.0,0.856,0.206,0.256,0.294,0.244,0.0,0.856,0.0,0.144,0.0,0.52,0.0,0.48,0.0,0.354,0.0,0.646,0.246,0.24,0.254,0.26,0.242,0.228,0.268,0.262,0.312,0.232,0.208,0.248
1095,1198,0.0,0.0,1.0,0.0,0.224,0.262,0.286,0.228,1.0,0.0,0.0,0.0,0.69,0.002,0.308,0.0,0.806,0.0,0.194,0.0,0.254,0.234,0.226,0.286,0.258,0.242,0.242,0.258,0.24,0.272,0.264,0.224
1095,1183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.266,0.0,0.002,0.732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1095,1159,0.0,1.0,0.0,0.0,0.0,0.01,0.0,0.99,0.0,0.0,0.0,1.0,0.002,0.262,0.0,0.736,0.0,0.0,0.0,1.0,0.222,0.258,0.248,0.272,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.008
1095,1102,1.0,0.0,0.0,0.0,0.002,0.53,0.002,0.466,0.0,0.0,0.0,1.0,0.034,0.002,0.0,0.964,0.0,0.0,0.0,1.0,0.25,0.262,0.242,0.246,0.0,0.0,0.0,1.0,0.0,0.502,0.0,0.498
1095,1072,1.0,0.0,0.0,0.0,0.682,0.008,0.006,0.304,0.0,0.0,0.0,1.0,0.078,0.0,0.0,0.922,0.0,0.0,0.0,1.0,0.228,0.244,0.262,0.266,0.0,0.0,0.0,1.0,0.364,0.0,0.0,0.636
1098,3532,0.0,0.0,1.0,0.0,0.828,0.0,0.172,0.0,0.0,0.0,1.0,0.0,0.712,0.0,0.286,0.002,0.314,0.0,0.686,0.0,1.0,0.0,0.0,0.0,0.688,0.0,0.312,0.0,0.366,0.0,0.632,0.002
1098,3346,0.0,0.0,1.0,0.0,0.0,0.0,0.944,0.056,0.0,0.0,1.0,0.0,0.0,0.0,0.036,0.964,0.0,0.0,0.93,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.08,0.92,0.0,0.0,0.448,0.552
1098,3306,1.0,0.0,0.0,0.0,0.678,0.0,0.322,0.0,1.0,0.0,0.0,0.0,0.634,0.004,0.36,0.002,0.324,0.0,0.676,0.0,0.0,0.0,1.0,0.0,0.162,0.0,0.838,0.0,0.524,0.0,0.476,0.0
1098,3259,1.0,0.0,0.0,0.0,0.958,0.0,0.042,0.0,1.0,0.0,0.0,0.0,0.882,0.002,0.114,0.002,0.034,0.0,0.966,0.0,0.0,0.0,1.0,0.0,0.022,0.0,0.978,0.0,0.922,0.0,0.078,0.0
1098,3253,1.0,0.0,0.0,0.0,0.864,0.0,0.136,0.0,1.0,0.0,0.0,0.0,0.938,0.0,0.058,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.152,0.0,0.848,0.0,0.824,0.0,0.176,0.0
1098,3247,0.0,1.0,0.0,0.0,0.0,0.832,0.0,0.168,0.0,1.0,0.0,0.0,0.0,0.76,0.0,0.24,0.0,0.168,0.0,0.832,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,0.714,0.0,0.286
1098,3100,0.256,0.242,0.268,0.234,0.0,0.0,0.066,0.934,0.0,0.0,0.266,0.734,0.274,0.248,0.234,0.244,0.0,0.0,0.262,0.738,0.0,0.0,1.0,0.0,0.0,0.0,0.63,0.37,0.0,0.0,0.624,0.376
1098,3097,0.24,0.272,0.244,0.244,0.0,0.088,0.0,0.912,0.0,0.304,0.0,0.696,0.242,0.282,0.226,0.25,0.0,0.158,0.0,0.842,0.0,1.0,0.0,0.0,0.0,0.724,0.0,0.276,0.002,0.534,0.004,0.46
1098,3094,0.252,0.246,0.254,0.248,0.0,0.906,0.0,0.094,0.0,0.792,0.0,0.208,0.244,0.242,0.246,0.268,0.0,0.332,0.0,0.668,0.0,0.0,0.0,1.0,0.0,0.776,0.0,0.224,0.006,0.43,0.002,0.562
1098,3082,0.224,0.274,0.234,0.268,0.832,0.0,0.168,0.0,0.784,0.0,0.216,0.0,0.252,0.234,0.298,0.216,0.486,0.0,0.514,0.0,0.0,0.0,1.0,0.0,0.848,0.0,0.152,0.0,0.658,0.004,0.324,0.014
1098,3064,0.224,0.248,0.278,0.25,0.0,0.0,0.658,0.342,0.0,0.0,0.822,0.178,0.228,0.234,0.268,0.27,0.0,0.0,0.612,0.388,0.0,0.0,0.0,1.0,0.0,0.0,0.838,0.162,0.0,0.0,0.564,0.436
1098,3058,0.256,0.254,0.256,0.234,0.9,0.0,0.1,0.0,0.858,0.0,0.142,0.0,0.27,0.212,0.288,0.23,0.18,0.0,0.82,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.752,0.0,0.248,0.0
1098,3000,1.0,0.0,0.0,0.0,0.76,0.0,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002,0.0,0.998,0.0,0.494,0.0,0.506,0.0
1098,2854,0.0,0.0,1.0,0.0,0.95,0.0,0.05,0.0,0.0,0.0,1.0,0.0,0.022,0.006,0.95,0.022,0.952,0.0,0.048,0.0,1.0,0.0,0.0,0.0,0.048,0.0,0.952,0.0,0.572,0.0,0.428,0.0
1098,2716,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.002,0.05,0.0,0.948,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.152,0.002,0.846
1099,4567,0.0,0.0,0.0,1.0,0.282,0.26,0.248,0.21,1.0,0.0,0.0,0.0,0.702,0.0,0.0,0.298,0.876,0.0,0.0,0.124,0.236,0.226,0.268,0.27,0.232,0.288,0.266,0.214,0.254,0.238,0.262,0.246
1099,4561,0.258,0.224,0.262,0.256,0.866,0.134,0.0,0.0,0.24,0.76,0.0,0.0,0.282,0.266,0.24,0.212,1.0,0.0,0.0,0.0,0.278,0.252,0.236,0.234,1.0,0.0,0.0,0.0,0.752,0.248,0.0,0.0
1099,4504,0.272,0.27,0.218,0.24,0.648,0.352,0.0,0.0,0.862,0.138,0.0,0.0,0.304,0.318,0.192,0.186,1.0,0.0,0.0,0.0,0.262,0.22,0.26,0.258,1.0,0.0,0.0,0.0,0.482,0.518,0.0,0.0
1099,4498,0.232,0.25,0.242,0.276,0.708,0.0,0.0,0.292,0.474,0.0,0.0,0.526,0.25,0.236,0.214,0.3,1.0,0.0,0.0,0.0,0.25,0.22,0.272,0.258,1.0,0.0,0.0,0.0,0.798,0.0,0.0,0.202
1099,4459,0.0,1.0,0.0,0.0,0.224,0.26,0.242,0.274,1.0,0.0,0.0,0.0,0.454,0.546,0.0,0.0,0.272,0.728,0.0,0.0,0.244,0.248,0.284,0.224,0.272,0.228,0.264,0.236,0.246,0.272,0.242,0.24
1099,4402,0.0,1.0,0.0,0.0,0.092,0.0,0.908,0.0,0.0,0.0,1.0,0.0,0.01,0.096,0.894,0.0,0.0,0.0,1.0,0.0,0.292,0.236,0.244,0.228,0.0,0.0,1.0,0.0,0.912,0.002,0.084,0.002
1099,4327,0.0,0.0,0.0,1.0,0.248,0.258,0.258,0.236,0.0,0.0,1.0,0.0,0.0,0.68,0.002,0.318,0.0,0.102,0.0,0.898,0.262,0.248,0.23,0.26,0.288,0.252,0.244,0.216,0.242,0.302,0.25,0.206
1099,4285,1.0,0.0,0.0,0.0,0.228,0.27,0.242,0.26,1.0,0.0,0.0,0.0,0.42,0.578,0.002,0.0,0.55,0.45,0.0,0.0,0.252,0.248,0.286,0.214,0.244,0.23,0.27,0.256,0.242,0.29,0.256,0.212
1099,4264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.068,0.0,0.93,0.002,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.906,0.0,0.094,0.0
1099,4165,1.0,0.0,0.0,0.0,0.252,0.236,0.23,0.282,1.0,0.0,0.0,0.0,0.364,0.002,0.002,0.632,0.128,0.002,0.002,0.868,0.272,0.278,0.218,0.232,0.234,0.248,0.224,0.294,0.252,0.234,0.238,0.276
1102,5787,1.0,0.0,0.0,0.0,0.244,0.274,0.24,0.242,1.0,0.0,0.0,0.0,0.412,0.0,0.0,0.588,0.522,0.0,0.0,0.478,0.222,0.276,0.24,0.262,0.26,0.254,0.256,0.23,0.218,0.288,0.262,0.232
1102,5706,0.0,0.0,0.0,1.0,0.252,0.216,0.26,0.272,0.0,1.0,0.0,0.0,0.0,0.014,0.0,0.986,0.0,0.004,0.0,0.996,0.268,0.272,0.24,0.22,0.242,0.256,0.258,0.244,0.228,0.246,0.282,0.244
1102,5670,0.0,1.0,0.0,0.0,0.008,0.862,0.016,0.114,0.0,0.0,0.0,1.0,0.0,0.956,0.0,0.044,0.0,1.0,0.0,0.0,0.232,0.276,0.242,0.25,0.0,1.0,0.0,0.0,0.0,0.984,0.0,0.016
1103,6291,0.0,0.0,0.0,1.0,0.0,0.46,0.0,0.54,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,0.0,0.57
1103,6230,0.0,1.0,0.0,0.0,0.256,0.256,0.244,0.244,1.0,0.0,0.0,0.0,0.922,0.078,0.0,0.0,0.978,0.022,0.0,0.0,0.246,0.244,0.276,0.234,0.24,0.26,0.226,0.274,0.256,0.236,0.266,0.242
1103,6216,1.0,0.0,0.0,0.0,0.296,0.248,0.234,0.222,0.0,0.0,1.0,0.0,0.668,0.0,0.332,0.0,0.848,0.0,0.152,0.0,0.246,0.24,0.262,0.252,0.244,0.242,0.256,0.258,0.244,0.242,0.27,0.244
1103,5937,0.0,0.0,0.0,1.0,0.002,0.994,0.0,0.004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.986,0.0,0.0,0.014
1103,5880,0.0,0.0,0.0,1.0,0.0,0.948,0.0,0.052,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07,0.0,0.93
1103,5877,0.0,0.0,1.0,0.0,0.994,0.0,0.006,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.038,0.0,0.962,0.0
1104,6724,1.0,0.0,0.0,0.0,0.268,0.206,0.254,0.272,1.0,0.0,0.0,0.0,0.23,0.002,0.0,0.768,0.046,0.0,0.0,0.954,0.268,0.236,0.25,0.246,0.258,0.222,0.258,0.262,0.222,0.24,0.256,0.282
1104,6716,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0,1.0,0.0,0.0,0.256,0.282,0.246,0.216,0.0,1.0,0.0,0.0,0.002,0.998,0.0,0.0
1104,6705,0.262,0.258,0.23,0.25,0.914,0.086,0.0,0.0,0.532,0.468,0.0,0.0,0.286,0.254,0.236,0.224,1.0,0.0,0.0,0.0,0.28,0.266,0.232,0.222,0.874,0.126,0.0,0.0,0.56,0.43,0.004,0.006
1104,6650,0.282,0.25,0.2,0.268,0.512,0.0,0.0,0.488,0.0,0.0,0.0,1.0,0.298,0.178,0.252,0.272,0.0,0.0,0.0,1.0,0.216,0.25,0.244,0.29,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5
1104,6652,0.262,0.268,0.226,0.244,0.472,0.528,0.0,0.0,0.0,1.0,0.0,0.0,0.29,0.272,0.214,0.224,0.0,1.0,0.0,0.0,0.264,0.27,0.232,0.234,0.0,1.0,0.0,0.0,0.538,0.462,0.0,0.0
1104,6530,0.232,0.244,0.28,0.244,0.002,0.002,0.186,0.81,0.0,0.0,1.0,0.0,0.294,0.224,0.278,0.204,0.0,0.0,1.0,0.0,0.256,0.226,0.232,0.286,0.0,0.0,1.0,0.0,0.0,0.0,0.792,0.208
1104,6518,0.0,0.0,0.0,1.0,0.264,0.234,0.244,0.258,1.0,0.0,0.0,0.0,0.932,0.0,0.0,0.068,0.984,0.0,0.0,0.016,0.244,0.246,0.226,0.284,0.248,0.244,0.27,0.238,0.292,0.218,0.272,0.218
1104,6503,1.0,0.0,0.0,0.0,0.26,0.228,0.278,0.234,0.0,0.0,1.0,0.0,0.69,0.004,0.306,0.0,0.868,0.0,0.132,0.0,0.236,0.266,0.28,0.218,0.246,0.274,0.236,0.244,0.242,0.228,0.278,0.252
1104,6488,1.0,0.0,0.0,0.0,0.23,0.256,0.254,0.26,0.0,0.0,1.0,0.0,0.758,0.0,0.242,0.0,0.862,0.0,0.138,0.0,0.21,0.296,0.242,0.252,0.256,0.23,0.234,0.28,0.292,0.21,0.26,0.238
1104,6470,0.0,0.0,0.0,1.0,0.0,0.76,0.0,0.24,0.0,0.0,0.0,1.0,0.0,0.014,0.0,0.986,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.466,0.0,0.534
1104,6446,0.0,0.0,1.0,0.0,0.27,0.238,0.226,0.266,0.0,0.0,0.0,1.0,0.054,0.0,0.702,0.244,0.01,0.0,0.826,0.164,0.214,0.236,0.278,0.272,0.234,0.242,0.244,0.28,0.22,0.274,0.238,0.268
1104,6425,1.0,0.0,0.0,0.0,0.01,0.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.48,0.0,0.52,0.0
1106,7452,1.0,0.0,0.0,0.0,0.234,0.24,0.29,0.236,1.0,0.0,0.0,0.0,0.568,0.43,0.002,0.0,0.344,0.656,0.0,0.0,0.246,0.226,0.254,0.274,0.262,0.218,0.282,0.238,0.224,0.276,0.252,0.248
1106,7398,0.0,1.0,0.0,0.0,0.0,0.064,0.0,0.936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.93,0.0,0.07
1106,7359,0.0,0.0,0.0,1.0,0.236,0.274,0.226,0.264,0.0,0.0,1.0,0.0,0.0,0.0,0.77,0.23,0.0,0.0,0.91,0.09,0.218,0.28,0.234,0.268,0.25,0.256,0.26,0.234,0.22,0.228,0.302,0.25
1106,7317,1.0,0.0,0.0,0.0,0.308,0.242,0.222,0.228,0.0,0.0,1.0,0.0,0.492,0.0,0.508,0.0,0.454,0.0,0.546,0.0,0.242,0.24,0.252,0.266,0.246,0.248,0.254,0.252,0.254,0.246,0.252,0.248
1106,7269,0.0,1.0,0.0,0.0,0.252,0.242,0.254,0.252,0.0,0.0,0.0,1.0,0.0,0.484,0.0,0.516,0.0,0.316,0.0,0.684,0.292,0.212,0.26,0.236,0.246,0.236,0.254,0.264,0.256,0.244,0.274,0.226
1106,7257,1.0,0.0,0.0,0.0,0.244,0.242,0.26,0.254,0.0,0.0,1.0,0.0,0.49,0.0,0.51,0.0,0.26,0.0,0.74,0.0,0.254,0.234,0.27,0.242,0.27,0.272,0.218,0.24,0.252,0.252,0.258,0.238
1106,7239,1.0,0.0,0.0,0.0,0.262,0.216,0.272,0.25,0.0,0.0,1.0,0.0,0.604,0.0,0.396,0.0,0.788,0.0,0.212,0.0,0.234,0.284,0.246,0.236,0.272,0.244,0.232,0.252,0.264,0.228,0.258,0.25
1106,7189,0.0,0.0,0.0,1.0,0.236,0.252,0.268,0.244,0.0,1.0,0.0,0.0,0.0,0.038,0.0,0.962,0.0,0.008,0.0,0.992,0.228,0.262,0.256,0.254,0.262,0.262,0.258,0.218,0.244,0.25,0.23,0.276
1107,7876,0.0,0.0,1.0,0.0,0.0,0.0,0.434,0.566,0.0,0.0,1.0,0.0,0.006,0.008,0.928,0.058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.848,0.152,0.0,0.0,0.198,0.802
1107,7870,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.796,0.0,0.204
1107,7864,0.0,0.0,1.0,0.0,0.0,0.0,0.06,0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.108,0.892
1107,7738,0.0,0.0,1.0,0.0,0.994,0.0,0.006,0.0,0.0,0.0,1.0,0.0,0.732,0.008,0.256,0.004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.912,0.0,0.088,0.0
1108,8111,1.0,0.0,0.0,0.0,0.828,0.0,0.172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.266,0.242,0.248,0.244,0.0,0.0,1.0,0.0,0.262,0.0,0.738,0.0
1109,8628,1.0,0.0,0.0,0.0,0.154,0.0,0.002,0.844,1.0,0.0,0.0,0.0,0.144,0.006,0.0,0.85,0.002,0.0,0.0,0.998,0.246,0.246,0.298,0.21,0.856,0.0,0.0,0.144,0.19,0.0,0.012,0.798
1109,8622,0.236,0.0,0.0,0.764,0.922,0.0,0.016,0.062,0.748,0.0,0.0,0.252,0.048,0.678,0.004,0.27,0.014,0.0,0.0,0.986,1.0,0.0,0.0,0.0,0.972,0.0,0.0,0.028,0.108,0.0,0.388,0.504
1109,8616,0.006,0.0,0.994,0.0,0.93,0.0,0.07,0.0,0.056,0.0,0.944,0.0,0.916,0.0,0.084,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.794,0.0,0.206,0.0
1109,8610,0.998,0.002,0.0,0.0,0.004,0.994,0.0,0.002,1.0,0.0,0.0,0.0,0.016,0.982,0.0,0.002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.014,0.026,0.0,0.96
1111,9291,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.146,0.0,0.002,0.852,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.988,0.0,0.0,0.012
1111,9279,0.29,0.0,0.0,0.71,0.064,0.0,0.0,0.936,0.71,0.0,0.0,0.29,0.008,0.03,0.002,0.96,0.0,0.0,0.0,1.0,0.236,0.286,0.23,0.248,0.0,0.0,0.0,1.0,0.34,0.0,0.0,0.66
