,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1099,4561,1.0,0.0,0.0,0.0,0.94,0.06,0.0,0.0,0.056,0.944,0.0,0.0,0.968,0.032,0.0,0.0,0.276,0.268,0.228,0.228,1.0,0.0,0.0,0.0,0.284,0.272,0.232,0.212
1099,4504,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.236,0.256,0.256,0.252,1.0,0.0,0.0,0.0,0.328,0.232,0.188,0.252
1099,4498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.276,0.252,0.28,0.192,1.0,0.0,0.0,0.0,0.304,0.172,0.24,0.284
1099,4459,0.284,0.252,0.208,0.256,0.252,0.236,0.28,0.232,0.248,0.316,0.212,0.224,0.0,1.0,0.0,0.0,0.008,0.992,0.0,0.0,0.228,0.228,0.288,0.256,1.0,0.0,0.0,0.0
1099,4402,0.412,0.0,0.588,0.0,0.0,0.0,1.0,0.0,0.596,0.0,0.404,0.0,0.0,1.0,0.0,0.0,0.0,0.096,0.904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1099,4327,0.316,0.208,0.212,0.264,0.26,0.22,0.288,0.232,0.256,0.248,0.252,0.244,0.0,0.0,1.0,0.0,0.0,0.124,0.0,0.876,0.272,0.268,0.224,0.236,0.0,0.0,0.0,1.0
1099,4285,0.264,0.212,0.256,0.268,0.212,0.256,0.232,0.3,0.216,0.268,0.304,0.212,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.272,0.256,0.256,0.216,1.0,0.0,0.0,0.0
1099,4264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1099,4165,0.252,0.228,0.252,0.268,0.308,0.188,0.264,0.24,0.236,0.296,0.22,0.248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.252,0.24,0.24,0.268,1.0,0.0,0.0,0.0
1102,5787,0.22,0.268,0.256,0.256,0.208,0.284,0.256,0.252,0.252,0.224,0.292,0.232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.248,0.296,0.256,0.2,1.0,0.0,0.0,0.0
1102,5706,0.252,0.236,0.236,0.276,0.236,0.22,0.252,0.292,0.24,0.264,0.224,0.272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.228,0.264,0.276,0.232,0.0,0.0,0.0,1.0
1102,5670,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1103,6291,0.0,0.808,0.0,0.192,0.0,0.948,0.0,0.052,0.0,0.288,0.0,0.712,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1103,6230,0.228,0.268,0.232,0.272,0.312,0.224,0.224,0.24,0.26,0.208,0.276,0.256,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.284,0.256,0.22,0.24,0.0,1.0,0.0,0.0
1103,6216,0.228,0.252,0.316,0.204,0.308,0.252,0.204,0.236,0.188,0.196,0.3,0.316,0.0,0.0,1.0,0.0,0.9,0.0,0.1,0.0,0.304,0.252,0.224,0.22,1.0,0.0,0.0,0.0
1103,5937,0.008,0.988,0.0,0.004,0.0,1.0,0.0,0.0,0.928,0.012,0.0,0.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1103,5880,0.0,0.908,0.0,0.092,0.0,1.0,0.0,0.0,0.0,0.132,0.0,0.868,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1103,5877,0.816,0.0,0.184,0.0,1.0,0.0,0.0,0.0,0.236,0.0,0.764,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1104,6724,0.24,0.26,0.288,0.212,0.224,0.236,0.26,0.28,0.256,0.264,0.216,0.264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.256,0.268,0.24,0.236,1.0,0.0,0.0,0.0
1104,6716,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6705,0.416,0.584,0.0,0.0,1.0,0.0,0.0,0.0,0.556,0.432,0.008,0.004,0.288,0.3,0.208,0.204,0.312,0.24,0.228,0.22,1.0,0.0,0.0,0.0,0.292,0.248,0.24,0.22
1104,6650,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.292,0.184,0.264,0.26,0.0,0.0,0.0,1.0,0.264,0.212,0.232,0.292
1104,6652,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.236,0.3,0.228,0.236,0.0,1.0,0.0,0.0,0.244,0.364,0.18,0.212
1104,6530,0.0,0.0,1.0,0.0,0.0,0.0,0.968,0.032,0.0,0.0,0.032,0.968,0.0,0.0,1.0,0.0,0.264,0.224,0.308,0.204,0.0,0.0,1.0,0.0,0.236,0.24,0.264,0.26
1104,6518,0.276,0.264,0.212,0.248,0.276,0.252,0.244,0.228,0.216,0.256,0.26,0.268,0.0,0.0,0.0,1.0,0.968,0.0,0.0,0.032,0.296,0.22,0.268,0.216,1.0,0.0,0.0,0.0
1104,6503,0.268,0.22,0.256,0.256,0.264,0.272,0.26,0.204,0.252,0.232,0.256,0.26,0.0,0.0,1.0,0.0,0.864,0.0,0.136,0.0,0.296,0.204,0.272,0.228,1.0,0.0,0.0,0.0
1104,6488,0.248,0.232,0.256,0.264,0.256,0.22,0.252,0.272,0.288,0.228,0.232,0.252,0.0,0.0,1.0,0.0,0.908,0.0,0.092,0.0,0.244,0.256,0.272,0.228,1.0,0.0,0.0,0.0
1104,6470,0.0,0.944,0.0,0.056,0.0,1.0,0.0,0.0,0.0,0.184,0.0,0.816,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1104,6446,0.224,0.24,0.288,0.248,0.268,0.236,0.256,0.24,0.248,0.252,0.252,0.248,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.196,0.216,0.304,0.284,0.0,0.0,0.0,1.0
1104,6425,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.24,0.0,0.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,7452,0.272,0.216,0.256,0.256,0.212,0.252,0.304,0.232,0.288,0.268,0.24,0.204,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.272,0.268,0.208,0.252,1.0,0.0,0.0,0.0
1106,7398,0.0,0.024,0.0,0.976,0.0,0.0,0.0,1.0,0.0,0.968,0.0,0.032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1106,7359,0.256,0.232,0.264,0.248,0.228,0.252,0.26,0.26,0.204,0.264,0.332,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.74,0.26,0.224,0.216,0.24,0.32,0.0,0.0,1.0,0.0
1106,7317,0.208,0.256,0.252,0.284,0.292,0.224,0.224,0.26,0.232,0.256,0.256,0.256,0.0,0.0,1.0,0.0,0.132,0.0,0.868,0.0,0.252,0.26,0.244,0.244,1.0,0.0,0.0,0.0
1106,7269,0.228,0.228,0.26,0.284,0.26,0.296,0.232,0.212,0.248,0.216,0.26,0.276,0.0,0.0,0.0,1.0,0.0,0.044,0.0,0.956,0.22,0.272,0.228,0.28,0.0,1.0,0.0,0.0
1106,7257,0.272,0.252,0.232,0.244,0.308,0.26,0.26,0.172,0.296,0.192,0.26,0.252,0.0,0.0,1.0,0.0,0.016,0.0,0.984,0.0,0.268,0.228,0.272,0.232,1.0,0.0,0.0,0.0
1106,7239,0.28,0.224,0.256,0.24,0.236,0.252,0.244,0.268,0.204,0.26,0.212,0.324,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,0.248,0.212,0.28,0.26,0.0,0.0,1.0,0.0
1106,7189,0.264,0.212,0.244,0.28,0.3,0.208,0.26,0.232,0.244,0.248,0.264,0.244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.264,0.272,0.22,0.244,0.0,0.0,0.0,1.0
1107,7876,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.996,0.0,0.0,0.204,0.796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1107,7870,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.816,0.0,0.184,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1107,7864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012,0.988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1107,7738,0.992,0.0,0.008,0.0,1.0,0.0,0.0,0.0,0.904,0.0,0.096,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1108,8111,0.084,0.0,0.916,0.0,0.58,0.0,0.42,0.0,0.296,0.0,0.704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1109,8628,0.084,0.0,0.0,0.916,0.98,0.0,0.0,0.02,0.88,0.0,0.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1109,8622,0.232,0.0,0.0,0.768,0.04,0.0,0.0,0.96,0.2,0.0,0.612,0.188,0.704,0.0,0.0,0.296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1109,8616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.704,0.0,0.296,0.0,0.152,0.0,0.848,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0
1109,8610,0.028,0.972,0.0,0.0,0.0,1.0,0.0,0.0,0.328,0.432,0.0,0.24,0.932,0.068,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1111,9291,0.072,0.0,0.0,0.928,0.012,0.0,0.0,0.988,0.892,0.0,0.0,0.108,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,9279,0.0,0.0,0.0,1.0,0.78,0.0,0.0,0.22,0.128,0.0,0.0,0.872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1111,9216,0.256,0.256,0.28,0.208,0.232,0.264,0.288,0.216,0.264,0.296,0.244,0.196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.24,0.24,0.264,0.256,0.0,0.0,1.0,0.0
1111,9177,0.288,0.28,0.208,0.224,0.312,0.244,0.188,0.256,0.256,0.244,0.22,0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,0.284,0.28,0.196,1.0,0.0,0.0,0.0
1111,9095,0.004,0.004,0.92,0.072,0.0,0.0,1.0,0.0,0.0,0.0,0.112,0.888,0.18,0.18,0.304,0.336,0.216,0.244,0.272,0.268,0.0,0.0,1.0,0.0,0.176,0.248,0.308,0.268
1111,9081,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1111,9075,0.248,0.276,0.256,0.22,0.284,0.236,0.236,0.244,0.284,0.24,0.212,0.264,0.0,0.0,1.0,0.0,0.744,0.0,0.256,0.0,0.26,0.196,0.26,0.284,1.0,0.0,0.0,0.0
1111,9042,0.208,0.268,0.3,0.224,0.228,0.248,0.26,0.264,0.256,0.264,0.232,0.248,0.0,0.0,0.0,1.0,0.696,0.0,0.0,0.304,0.296,0.232,0.248,0.224,1.0,0.0,0.0,0.0
1111,9021,0.236,0.224,0.308,0.232,0.256,0.26,0.236,0.248,0.244,0.224,0.296,0.236,0.0,1.0,0.0,0.0,0.0,0.888,0.0,0.112,0.268,0.264,0.184,0.284,0.0,0.0,0.0,1.0
1112,9936,0.956,0.0,0.044,0.0,1.0,0.0,0.0,0.0,0.372,0.0,0.628,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1112,9789,0.988,0.0,0.012,0.0,0.952,0.0,0.048,0.0,0.536,0.0,0.464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1112,9732,0.232,0.256,0.256,0.256,0.3,0.272,0.204,0.224,0.28,0.24,0.228,0.252,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.244,0.26,0.28,0.216,0.0,1.0,0.0,0.0
1112,9690,0.232,0.312,0.244,0.212,0.264,0.24,0.24,0.256,0.264,0.212,0.248,0.276,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.244,0.284,0.256,0.216,0.0,0.0,0.0,1.0
1113,10457,0.0,0.0,1.0,0.0,0.0,0.0,0.388,0.612,0.0,0.0,0.58,0.42,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1113,10367,0.0,0.016,0.0,0.984,0.0,0.004,0.0,0.996,0.0,0.352,0.0,0.648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,10346,0.208,0.284,0.228,0.28,0.256,0.24,0.288,0.216,0.244,0.296,0.216,0.244,0.0,0.0,1.0,0.0,0.332,0.0,0.668,0.0,0.244,0.188,0.288,0.28,1.0,0.0,0.0,0.0
