,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1098,3082,0.28,0.0,0.718,0.002,0.268,0.268,0.246,0.218,0.26,0.216,0.284,0.24,1.0,0.0,0.0,0.0,0.86,0.0,0.14,0.0,0.146,0.0,0.854,0.0,0.0,0.0,1.0,0.0
1098,3064,0.0,0.0,0.038,0.962,0.21,0.24,0.266,0.284,0.238,0.218,0.296,0.248,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1098,3058,0.018,0.0,0.982,0.0,0.24,0.234,0.276,0.25,0.258,0.258,0.28,0.204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3000,0.414,0.0,0.586,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.66,0.0,0.34,0.0,0.0,0.0,1.0,0.0
1098,2854,0.378,0.0,0.622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.908,0.0,0.092,0.0,1.0,0.0,0.0,0.0
1098,2716,0.0,0.112,0.0,0.888,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.94,0.0,0.06,0.0,1.0,0.0,0.0
1099,4567,0.224,0.278,0.232,0.266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.96,0.0,0.0,0.04,0.952,0.0,0.0,0.048,0.27,0.258,0.22,0.252,0.272,0.228,0.23,0.27
1099,4561,1.0,0.0,0.0,0.0,0.288,0.268,0.244,0.2,0.27,0.252,0.226,0.252,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.226,0.228,0.306,0.24
1099,4504,0.928,0.072,0.0,0.0,0.302,0.262,0.206,0.23,0.274,0.294,0.246,0.186,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.236,0.248,0.244,0.272
1099,4498,0.128,0.0,0.0,0.872,0.238,0.224,0.208,0.33,0.252,0.22,0.262,0.266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.868,0.0,0.0,0.132,0.254,0.28,0.238,0.228
1099,4459,0.246,0.26,0.224,0.27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.496,0.504,0.0,0.0,0.526,0.474,0.0,0.0,0.258,0.266,0.276,0.2,0.264,0.278,0.196,0.262
1099,4402,0.998,0.002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,0.238,0.228,0.258,0.276
1099,4327,0.22,0.29,0.232,0.258,0.0,0.0,0.762,0.238,0.0,0.0,0.0,1.0,0.0,0.292,0.232,0.476,0.0,0.312,0.222,0.466,0.228,0.272,0.254,0.246,0.264,0.23,0.25,0.256
1099,4285,0.244,0.234,0.262,0.26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.572,0.426,0.0,0.002,0.39,0.608,0.002,0.0,0.26,0.232,0.262,0.246,0.262,0.226,0.252,0.26
1099,4264,0.782,0.0,0.218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1099,4165,0.278,0.25,0.24,0.232,0.394,0.0,0.0,0.606,1.0,0.0,0.0,0.0,0.674,0.0,0.0,0.326,0.71,0.0,0.002,0.288,0.244,0.238,0.264,0.254,0.252,0.248,0.268,0.232
1102,5787,0.262,0.24,0.222,0.276,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.358,0.0,0.0,0.642,0.574,0.0,0.0,0.426,0.218,0.254,0.25,0.278,0.266,0.256,0.24,0.238
1102,5706,0.232,0.25,0.232,0.286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.082,0.0,0.918,0.0,0.072,0.0,0.928,0.222,0.238,0.274,0.266,0.232,0.282,0.246,0.24
1102,5670,0.0,0.69,0.0,0.31,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.256,0.004,0.74,0.232,0.244,0.252,0.272
1103,6291,0.0,0.492,0.0,0.508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.478,0.0,0.522,0.0,1.0,0.0,0.0
1103,6230,0.226,0.246,0.27,0.258,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.578,0.422,0.0,0.0,0.604,0.396,0.0,0.0,0.206,0.256,0.272,0.266,0.224,0.282,0.258,0.236
1103,6216,0.258,0.212,0.246,0.284,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.626,0.0,0.374,0.0,0.456,0.0,0.544,0.0,0.27,0.256,0.238,0.236,0.268,0.222,0.24,0.27
1103,5937,0.884,0.05,0.0,0.066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.094,0.824,0.0,0.082,0.0,1.0,0.0,0.0
1103,5880,0.0,0.486,0.0,0.514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.518,0.0,0.482,0.0,1.0,0.0,0.0
1103,5877,0.37,0.0,0.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.624,0.0,0.376,0.0,1.0,0.0,0.0,0.0
1104,6724,0.294,0.242,0.208,0.256,0.934,0.0,0.0,0.066,1.0,0.0,0.0,0.0,0.132,0.0,0.0,0.868,0.172,0.0,0.0,0.828,0.236,0.258,0.25,0.256,0.262,0.274,0.256,0.208
1104,6716,0.896,0.104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.89,0.0,0.0,0.292,0.264,0.214,0.23
1104,6705,0.36,0.634,0.006,0.0,0.312,0.268,0.22,0.2,0.258,0.258,0.234,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.612,0.388,0.0,0.0,0.238,0.26,0.262,0.24
1104,6650,0.792,0.0,0.0,0.208,0.3,0.168,0.212,0.32,0.264,0.268,0.226,0.242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21,0.0,0.0,0.79,0.276,0.24,0.234,0.25
1104,6652,0.0,1.0,0.0,0.0,0.276,0.274,0.196,0.254,0.254,0.25,0.296,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23,0.278,0.248,0.244
1104,6530,0.0,0.0,0.862,0.138,0.254,0.238,0.26,0.248,0.226,0.238,0.26,0.276,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.134,0.866,0.276,0.264,0.244,0.216
1104,6518,0.234,0.302,0.242,0.222,0.01,0.0,0.0,0.99,1.0,0.0,0.0,0.0,0.77,0.002,0.0,0.228,0.674,0.0,0.0,0.326,0.248,0.264,0.246,0.242,0.252,0.252,0.238,0.258
1104,6503,0.298,0.228,0.224,0.25,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,0.64,0.0,0.36,0.0,0.608,0.0,0.392,0.0,0.268,0.246,0.266,0.22,0.244,0.26,0.25,0.246
1104,6488,0.234,0.256,0.244,0.266,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,0.59,0.002,0.408,0.0,0.606,0.0,0.394,0.0,0.256,0.258,0.272,0.214,0.25,0.266,0.284,0.2
1104,6470,0.0,0.034,0.0,0.966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.022,0.0,0.978,0.0,1.0,0.0,0.0
1104,6446,0.292,0.214,0.228,0.266,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.012,0.0,0.604,0.384,0.034,0.0,0.5,0.466,0.312,0.208,0.224,0.256,0.234,0.286,0.256,0.224
1104,6425,0.426,0.0,0.574,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.304,0.0,0.696,0.0,0.0,0.0,1.0,0.0
1106,7452,0.27,0.256,0.262,0.212,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.424,0.574,0.0,0.002,0.43,0.57,0.0,0.0,0.258,0.224,0.286,0.232,0.252,0.264,0.29,0.194
1106,7398,0.0,0.866,0.0,0.134,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.144,0.0,0.856,0.0,0.0,0.0,1.0
1106,7359,0.222,0.268,0.274,0.236,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.424,0.576,0.0,0.0,0.566,0.434,0.242,0.24,0.286,0.232,0.244,0.246,0.266,0.244
1106,7317,0.262,0.23,0.26,0.248,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23,0.0,0.77,0.0,0.332,0.0,0.668,0.0,0.276,0.22,0.234,0.27,0.226,0.242,0.278,0.254
1106,7269,0.23,0.282,0.264,0.224,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.002,0.16,0.0,0.838,0.0,0.184,0.0,0.816,0.282,0.24,0.242,0.236,0.27,0.254,0.228,0.248
1106,7257,0.266,0.262,0.232,0.24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.588,0.0,0.412,0.0,0.692,0.0,0.308,0.0,0.254,0.214,0.226,0.306,0.256,0.212,0.254,0.278
1106,7239,0.252,0.21,0.268,0.27,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.58,0.0,0.42,0.0,0.458,0.0,0.542,0.0,0.26,0.228,0.252,0.26,0.25,0.224,0.262,0.264
1106,7189,0.236,0.244,0.232,0.288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.132,0.0,0.868,0.0,0.196,0.0,0.804,0.25,0.258,0.238,0.254,0.25,0.258,0.258,0.234
1107,7876,0.0,0.0,0.232,0.768,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,1.0
1107,7870,0.0,0.81,0.0,0.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.79,0.0,0.21,0.0,1.0,0.0,0.0
1107,7864,0.0,0.0,0.052,0.948,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,1.0
1107,7738,0.82,0.0,0.18,0.0,0.04,0.0,0.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.986,0.0,0.014,0.0,1.0,0.0,0.0,0.0
1108,8111,0.964,0.0,0.036,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.224,0.26,0.272,0.244
1109,8628,0.75,0.0,0.016,0.234,0.872,0.0,0.0,0.128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.974,0.0,0.0,0.026,0.304,0.0,0.0,0.696,0.208,0.248,0.328,0.216
1109,8622,0.126,0.002,0.22,0.652,0.958,0.0,0.0,0.042,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.676,0.0,0.04,0.284,1.0,0.0,0.0,0.0
1109,8616,0.286,0.0,0.714,0.0,0.988,0.0,0.012,0.0,0.002,0.0,0.998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.428,0.0,0.572,0.0,1.0,0.0,0.0,0.0
1109,8610,0.06,0.014,0.0,0.926,0.032,0.968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,0.062,0.0,0.026,0.0,1.0,0.0,0.0
1111,9291,0.256,0.0,0.0,0.744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.848,0.0,0.0,0.152,1.0,0.0,0.0,0.0
1111,9279,0.0,0.0,0.0,1.0,0.992,0.0,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.244,0.276,0.234,0.246
1111,9216,0.268,0.224,0.252,0.256,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.718,0.282,0.0,0.0,0.268,0.732,0.27,0.23,0.248,0.252,0.246,0.232,0.26,0.262
1111,9177,0.288,0.214,0.234,0.264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.044,0.0,0.0,0.956,0.276,0.24,0.24,0.244,0.242,0.26,0.252,0.246
1111,9095,0.002,0.002,0.062,0.934,0.222,0.216,0.274,0.288,0.25,0.232,0.258,0.26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.93,0.07,0.268,0.232,0.242,0.258
1111,9081,0.0,0.038,0.962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.97,0.0,0.0,1.0,0.0,0.0
1111,9075,0.228,0.244,0.254,0.274,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.942,0.0,0.058,0.0,0.938,0.0,0.06,0.002,0.268,0.25,0.202,0.28,0.266,0.23,0.228,0.276
1111,9042,0.272,0.262,0.222,0.244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.944,0.0,0.002,0.054,0.896,0.0,0.0,0.104,0.23,0.266,0.234,0.27,0.25,0.28,0.242,0.228
1111,9021,0.266,0.248,0.224,0.262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002,0.822,0.0,0.176,0.002,0.754,0.004,0.24,0.268,0.238,0.246,0.248,0.246,0.274,0.24,0.24
1112,9936,0.284,0.0,0.716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.956,0.0,0.044,0.0,1.0,0.0,0.0,0.0
1112,9789,0.918,0.0,0.082,0.0,0.99,0.0,0.01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.91,0.0,0.0,0.0,1.0,0.0
1112,9732,0.254,0.264,0.224,0.258,0.03,0.97,0.0,0.0,0.0,1.0,0.0,0.0,0.564,0.432,0.0,0.004,0.596,0.394,0.006,0.004,0.262,0.25,0.23,0.258,0.238,0.286,0.236,0.24
1112,9690,0.254,0.244,0.228,0.274,0.0,0.0,0.668,0.332,0.0,0.0,0.0,1.0,0.0,0.0,0.264,0.736,0.0,0.0,0.26,0.74,0.274,0.258,0.236,0.232,0.254,0.274,0.242,0.23
1113,10457,0.0,0.0,0.418,0.582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.904,0.096,0.01,0.016,0.554,0.42,0.29,0.226,0.23,0.254
1113,10367,0.0,0.446,0.0,0.554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.206,0.0,0.794,0.0,0.0,0.0,1.0
1113,10346,0.272,0.216,0.278,0.234,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.376,0.0,0.624,0.0,0.372,0.0,0.628,0.0,0.208,0.226,0.274,0.292,0.27,0.24,0.238,0.252
