,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
118,627,0.22,0.36,0.16,0.26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46,0.54,0.0,0.0,0.64,0.36,0.0,0.0,0.86,0.14,0.0,0.0,1.0,0.0,0.0,0.0,0.72,0.28,0.0
118,596,0.24,0.2,0.26,0.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04,0.0,0.96,0.0,0.96,0.0,0.04,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
118,561,0.4,0.1,0.22,0.28,0.0,0.0,1.0,0.0,0.34,0.2,0.26,0.2,1.0,0.0,0.0,0.0,0.24,0.02,0.74,0.0,1.0,0.0,0.0,0.0,0.68,0.0,0.32,0.0,0.56,0.16,0.22,0.06
118,426,0.14,0.32,0.26,0.28,0.0,1.0,0.0,0.0,0.22,0.2,0.2,0.38,0.0,0.28,0.0,0.72,0.0,0.44,0.0,0.56,0.0,0.24,0.0,0.76,0.0,0.38,0.0,0.62,0.0,0.22,0.0,0.78
118,384,0.26,0.28,0.26,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
118,315,0.38,0.08,0.22,0.32,1.0,0.0,0.0,0.0,0.24,0.26,0.22,0.28,0.02,0.0,0.98,0.0,0.76,0.0,0.24,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0
118,291,0.18,0.16,0.3,0.36,0.0,0.0,0.0,1.0,0.3,0.36,0.16,0.18,0.0,0.66,0.0,0.34,0.0,0.46,0.0,0.54,0.0,0.88,0.0,0.12,0.0,0.3,0.0,0.7,0.0,0.18,0.0,0.82
648,9682,0.2,0.32,0.14,0.34,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.58,0.0,0.42,0.0,0.0,0.0,1.0,0.0,0.98,0.0,0.02,0.0,0.02,0.0,0.98
648,9751,0.24,0.22,0.34,0.2,0.36,0.2,0.18,0.26,0.28,0.28,0.22,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
648,9817,0.16,0.46,0.24,0.14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.54,0.0,0.46,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.74,0.0,0.26
649,9945,0.14,0.28,0.38,0.2,0.26,0.22,0.36,0.16,0.08,0.58,0.2,0.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
649,10173,0.18,0.24,0.26,0.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.18,0.0,0.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.82,0.0,0.18
649,10242,0.28,0.2,0.28,0.24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.92,0.0,0.08,0.0
1095,1417,0.26,0.36,0.24,0.14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.36,0.26,0.18,0.32,0.24,0.26,0.18,0.28,0.3,0.24,0.18,0.0,0.0,0.0,1.0,0.28,0.3,0.18,0.24
1095,1402,0.24,0.22,0.3,0.24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.38,0.34,0.14,0.34,0.2,0.12,0.34,0.34,0.18,0.22,0.26,1.0,0.0,0.0,0.0,0.22,0.32,0.24,0.22
1095,1336,0.3,0.26,0.2,0.24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22,0.28,0.18,0.32,0.24,0.3,0.28,0.18,0.2,0.28,0.22,0.3,1.0,0.0,0.0,0.0,0.18,0.24,0.3,0.28
1095,1303,0.4,0.14,0.22,0.24,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.76,0.0,0.24,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0
1095,1295,0.26,0.34,0.26,0.14,0.44,0.0,0.56,0.0,1.0,0.0,0.0,0.0,0.24,0.3,0.3,0.16,0.26,0.28,0.28,0.18,0.32,0.14,0.26,0.28,0.0,0.0,1.0,0.0,0.24,0.16,0.4,0.2
1095,1261,0.16,0.3,0.28,0.26,0.02,0.0,0.0,0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1095,1213,0.2,0.12,0.3,0.38,0.0,0.94,0.0,0.06,0.0,0.0,0.0,1.0,0.36,0.2,0.26,0.18,0.28,0.3,0.14,0.28,0.28,0.32,0.26,0.14,0.0,1.0,0.0,0.0,0.26,0.32,0.2,0.22
1095,1198,0.16,0.3,0.3,0.24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.24,0.26,0.3,0.2,0.16,0.34,0.3,0.28,0.22,0.3,0.2,1.0,0.0,0.0,0.0,0.26,0.26,0.24,0.24
1095,1183,0.14,0.12,0.68,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1095,1159,0.32,0.22,0.22,0.24,0.0,0.74,0.0,0.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,1102,0.2,0.26,0.28,0.26,0.9,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,0.86,0.28,0.34,0.26,0.12
1095,1072,0.36,0.18,0.24,0.22,0.28,0.0,0.0,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,0.96,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.28,0.18,0.24,0.3
1098,3532,0.36,0.2,0.26,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.0,0.98,0.0,0.72,0.0,0.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24,0.0,0.76,0.0
1098,3346,0.18,0.18,0.3,0.34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.64,0.36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5
1098,3306,0.28,0.18,0.28,0.26,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04,0.0,0.96,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.68,0.0,0.32,0.0
1098,3259,0.44,0.18,0.16,0.22,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0
1098,3253,0.44,0.14,0.22,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.0,0.98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06,0.0,0.94,0.0
1098,3247,0.2,0.42,0.24,0.14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1098,3100,0.18,0.06,0.22,0.54,0.0,0.0,1.0,0.0,0.22,0.16,0.28,0.34,0.0,0.0,0.38,0.62,0.0,0.0,0.82,0.18,0.0,0.0,0.0,1.0,0.0,0.0,0.62,0.38,0.0,0.0,0.26,0.74
1098,3097,0.24,0.18,0.22,0.36,0.0,1.0,0.0,0.0,0.18,0.32,0.24,0.26,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.3,0.0,0.92,0.0,0.08,0.0,0.1,0.0,0.9,0.0,0.08,0.0,0.92
1098,3094,0.2,0.36,0.22,0.22,0.0,0.0,0.0,1.0,0.28,0.26,0.36,0.1,0.0,0.2,0.0,0.8,0.0,0.6,0.0,0.4,0.0,0.9,0.0,0.1,0.0,0.86,0.0,0.14,0.0,0.52,0.0,0.48
1098,3082,0.4,0.08,0.32,0.2,0.0,0.0,1.0,0.0,0.24,0.26,0.16,0.34,1.0,0.0,0.0,0.0,0.18,0.0,0.82,0.0,0.82,0.0,0.18,0.0,0.72,0.0,0.28,0.0,0.66,0.0,0.34,0.0
1098,3064,0.3,0.16,0.22,0.32,0.0,0.0,0.0,1.0,0.3,0.28,0.16,0.26,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.24,0.76,0.0,0.0,0.6,0.4
1098,3058,0.38,0.3,0.22,0.1,0.0,0.0,1.0,0.0,0.34,0.18,0.18,0.3,0.96,0.0,0.04,0.0,0.02,0.0,0.98,0.0,1.0,0.0,0.0,0.0,0.84,0.0,0.16,0.0,0.26,0.0,0.74,0.0
1098,3000,0.38,0.22,0.26,0.14,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.52,0.0,0.48,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.68,0.0,0.32,0.0
1098,2854,0.26,0.2,0.36,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.66,0.0,0.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.56,0.0,0.44,0.0
1098,2716,0.18,0.44,0.14,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.22,0.0,0.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.84,0.0,0.16
1099,4567,0.32,0.12,0.26,0.3,0.08,0.0,0.0,0.92,1.0,0.0,0.0,0.0,0.34,0.22,0.24,0.2,0.12,0.2,0.38,0.3,0.2,0.18,0.24,0.38,0.0,0.0,0.0,1.0,0.32,0.24,0.3,0.14
1099,4561,0.26,0.18,0.36,0.2,0.34,0.28,0.18,0.2,0.14,0.32,0.32,0.22,1.0,0.0,0.0,0.0,0.64,0.36,0.0,0.0,1.0,0.0,0.0,0.0,0.36,0.64,0.0,0.0,1.0,0.0,0.0,0.0
1099,4504,0.28,0.36,0.2,0.16,0.24,0.3,0.28,0.18,0.18,0.22,0.34,0.26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4498,0.24,0.28,0.28,0.2,0.34,0.18,0.2,0.28,0.28,0.24,0.3,0.18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1099,4459,0.4,0.14,0.22,0.24,0.88,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.24,0.32,0.26,0.2,0.4,0.28,0.12,0.34,0.24,0.22,0.2,1.0,0.0,0.0,0.0,0.14,0.4,0.22,0.24
1099,4402,0.26,0.2,0.28,0.26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1099,4327,0.2,0.42,0.16,0.22,0.0,0.58,0.0,0.42,0.0,0.0,0.0,1.0,0.24,0.16,0.26,0.34,0.2,0.46,0.24,0.1,0.3,0.18,0.2,0.32,0.0,0.0,1.0,0.0,0.22,0.14,0.3,0.34
1099,4285,0.16,0.26,0.32,0.26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24,0.28,0.2,0.28,0.32,0.26,0.26,0.16,0.38,0.18,0.28,0.16,1.0,0.0,0.0,0.0,0.3,0.24,0.24,0.22
1099,4264,0.34,0.14,0.18,0.34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.76,0.0,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1099,4165,0.26,0.18,0.22,0.34,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24,0.26,0.16,0.34,0.22,0.2,0.26,0.32,0.36,0.1,0.24,0.3,1.0,0.0,0.0,0.0,0.24,0.26,0.22,0.28
1102,5787,0.26,0.12,0.38,0.24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.26,0.34,0.1,0.24,0.28,0.18,0.3,0.26,0.36,0.12,0.26,0.0,0.0,0.0,1.0,0.2,0.28,0.3,0.22
1102,5706,0.28,0.18,0.18,0.36,0.0,0.04,0.0,0.96,0.0,0.0,0.0,1.0,0.24,0.3,0.3,0.16,0.16,0.28,0.24,0.32,0.24,0.2,0.36,0.2,0.0,1.0,0.0,0.0,0.32,0.18,0.32,0.18
1102,5670,0.3,0.18,0.34,0.18,0.0,0.84,0.0,0.16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.3,0.26,0.24
1103,6291,0.16,0.38,0.18,0.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.28,0.0,0.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.64,0.0,0.36
1103,6230,0.18,0.36,0.28,0.18,0.58,0.42,0.0,0.0,1.0,0.0,0.0,0.0,0.16,0.26,0.3,0.28,0.36,0.28,0.22,0.14,0.22,0.26,0.26,0.26,0.0,1.0,0.0,0.0,0.28,0.18,0.26,0.28
1103,6216,0.2,0.24,0.36,0.2,0.38,0.0,0.62,0.0,1.0,0.0,0.0,0.0,0.32,0.12,0.28,0.28,0.32,0.2,0.26,0.22,0.26,0.2,0.24,0.3,0.0,0.0,1.0,0.0,0.2,0.36,0.24,0.2
1103,5937,0.34,0.28,0.14,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4,0.42,0.0,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.58,0.0,0.42
1103,5880,0.18,0.28,0.1,0.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.82,0.0,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18,0.0,0.82
1103,5877,0.32,0.18,0.24,0.26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12,0.0,0.88,0.0
1104,6724,0.28,0.4,0.14,0.18,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.34,0.22,0.18,0.26,0.18,0.22,0.26,0.34,0.24,0.12,0.32,0.32,1.0,0.0,0.0,0.0,0.28,0.24,0.26,0.22
1104,6716,0.24,0.28,0.32,0.16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6705,0.16,0.3,0.24,0.3,0.28,0.34,0.3,0.08,0.34,0.24,0.26,0.16,0.06,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.94,0.06,0.0,0.0,1.0,0.0,0.0,0.0
1104,6650,0.34,0.28,0.16,0.22,0.26,0.36,0.2,0.18,0.22,0.26,0.24,0.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1104,6652,0.32,0.22,0.24,0.22,0.22,0.24,0.32,0.22,0.2,0.2,0.32,0.28,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6530,0.14,0.34,0.28,0.24,0.28,0.28,0.18,0.26,0.18,0.32,0.2,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.22,0.3,0.2,0.28
1104,6518,0.22,0.2,0.28,0.3,0.8,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.2,0.24,0.14,0.42,0.34,0.2,0.28,0.18,0.3,0.14,0.32,0.24,0.0,0.0,0.0,1.0,0.34,0.24,0.24,0.18
1104,6503,0.24,0.22,0.24,0.3,0.52,0.0,0.48,0.0,1.0,0.0,0.0,0.0,0.28,0.18,0.34,0.2,0.38,0.14,0.14,0.34,0.24,0.2,0.28,0.28,0.0,0.0,1.0,0.0,0.3,0.3,0.18,0.22
1104,6488,0.28,0.34,0.18,0.2,0.52,0.0,0.48,0.0,1.0,0.0,0.0,0.0,0.3,0.26,0.18,0.26,0.22,0.16,0.36,0.26,0.26,0.24,0.2,0.3,0.0,0.0,1.0,0.0,0.26,0.3,0.28,0.16
1104,6470,0.24,0.38,0.2,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1104,6446,0.32,0.16,0.28,0.24,0.0,0.0,0.52,0.48,0.0,0.0,1.0,0.0,0.26,0.22,0.28,0.24,0.3,0.26,0.16,0.28,0.2,0.26,0.32,0.22,0.0,0.0,0.0,1.0,0.2,0.36,0.28,0.16
1104,6425,0.26,0.22,0.3,0.22,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08,0.0,0.92,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0
1106,7452,0.2,0.34,0.28,0.18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24,0.32,0.18,0.26,0.22,0.12,0.32,0.34,0.16,0.26,0.26,0.32,1.0,0.0,0.0,0.0,0.26,0.2,0.28,0.26
1106,7398,0.12,0.48,0.1,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1106,7359,0.38,0.18,0.16,0.28,0.0,0.0,0.22,0.78,0.0,0.0,1.0,0.0,0.2,0.24,0.24,0.32,0.3,0.2,0.24,0.26,0.2,0.32,0.18,0.3,0.0,0.0,0.0,1.0,0.34,0.18,0.2,0.28
1106,7317,0.26,0.2,0.18,0.36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28,0.24,0.28,0.2,0.22,0.32,0.18,0.28,0.3,0.26,0.2,0.24,1.0,0.0,0.0,0.0,0.3,0.2,0.26,0.24
1106,7269,0.32,0.22,0.32,0.14,0.0,0.02,0.0,0.98,0.0,1.0,0.0,0.0,0.3,0.24,0.2,0.26,0.22,0.26,0.28,0.24,0.28,0.32,0.18,0.22,0.0,0.0,0.0,1.0,0.32,0.22,0.26,0.2
1106,7257,0.18,0.28,0.2,0.34,0.96,0.0,0.04,0.0,0.0,0.0,1.0,0.0,0.26,0.3,0.22,0.22,0.26,0.24,0.32,0.18,0.28,0.24,0.22,0.26,1.0,0.0,0.0,0.0,0.38,0.2,0.2,0.22
1106,7239,0.12,0.34,0.26,0.28,0.2,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.22,0.26,0.3,0.22,0.22,0.26,0.26,0.26,0.36,0.22,0.28,0.14,0.0,0.0,1.0,0.0,0.24,0.2,0.16,0.4
1106,7189,0.2,0.26,0.28,0.26,0.0,0.16,0.0,0.84,0.0,0.0,0.0,1.0,0.34,0.2,0.22,0.24,0.34,0.24,0.22,0.2,0.22,0.28,0.24,0.26,0.0,1.0,0.0,0.0,0.24,0.16,0.36,0.24
1107,7876,0.24,0.1,0.26,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.88,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.8
1107,7870,0.14,0.36,0.08,0.42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.0,0.98
1107,7864,0.22,0.34,0.22,0.22,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.96,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06,0.94
1107,7738,0.44,0.22,0.18,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.86,0.0,0.14,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,0.92,0.0,0.08,0.0
1108,8111,0.2,0.32,0.24,0.24,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32,0.0,0.68,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.92,0.0,0.08,0.0
1109,8628,0.28,0.16,0.3,0.26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.84,0.0,0.0,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.8
1109,8622,0.24,0.34,0.2,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.56,0.0,0.04,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38,0.0,0.0,0.62
1109,8616,0.32,0.14,0.44,0.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.48,0.0,0.52,0.0,1.0,0.0,0.0,0.0,0.82,0.0,0.18,0.0,0.22,0.0,0.78,0.0
1109,8610,0.4,0.34,0.12,0.14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.98,0.0,0.0
1111,9291,0.24,0.16,0.2,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4
1111,9279,0.24,0.38,0.2,0.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.98,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
