,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1095,1303,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1095,1295,0.398,0.0,0.602,0.0,0.0,0.0,1.0,0.0,0.244,0.26,0.222,0.274,1.0,0.0,0.0,0.0,0.262,0.196,0.274,0.268,0.27,0.218,0.266,0.246
1095,1261,0.004,0.0,0.0,0.996,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,1213,0.0,0.932,0.0,0.068,0.0,1.0,0.0,0.0,0.272,0.238,0.26,0.23,0.0,0.0,0.0,1.0,0.236,0.238,0.264,0.262,0.24,0.254,0.248,0.258
1095,1198,0.13,0.0,0.87,0.0,0.0,0.0,1.0,0.0,0.258,0.266,0.232,0.244,1.0,0.0,0.0,0.0,0.23,0.23,0.258,0.282,0.258,0.24,0.26,0.242
1095,1183,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1095,1159,0.0,0.002,0.0,0.998,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1095,1102,0.144,0.0,0.0,0.856,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1095,1072,0.342,0.0,0.0,0.658,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1098,3532,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.344,0.0,0.656,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1098,3346,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.918,0.082,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1098,3306,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.028,0.0,0.972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1098,3259,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.002,0.0,0.998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1098,3253,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.024,0.0,0.976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1098,3247,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.006,0.0,0.994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1098,3100,0.0,0.0,1.0,0.0,0.24,0.282,0.22,0.258,0.0,0.0,0.386,0.614,0.0,0.002,0.33,0.668,0.0,0.0,0.382,0.618,0.0,0.0,0.456,0.544
1098,3097,0.0,1.0,0.0,0.0,0.278,0.262,0.24,0.22,0.004,0.262,0.0,0.734,0.006,0.18,0.002,0.812,0.0,0.936,0.0,0.064,0.0,0.026,0.0,0.974
1098,3094,0.0,0.0,0.0,1.0,0.238,0.258,0.246,0.258,0.006,0.43,0.002,0.562,0.0,0.434,0.002,0.564,0.0,0.7,0.0,0.3,0.0,0.776,0.0,0.224
1098,3082,0.0,0.0,1.0,0.0,0.264,0.254,0.232,0.25,0.1,0.0,0.9,0.0,0.116,0.0,0.884,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,3064,0.0,0.0,0.0,1.0,0.274,0.254,0.244,0.228,0.0,0.0,0.038,0.962,0.0,0.0,0.05,0.95,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3058,0.0,0.0,1.0,0.0,0.282,0.24,0.238,0.24,0.012,0.0,0.988,0.0,0.008,0.0,0.992,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,3000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.86,0.0,0.14,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1098,2854,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1098,2716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.184,0.0,0.816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1099,4567,0.134,0.002,0.0,0.864,0.0,0.0,0.0,1.0,0.232,0.238,0.256,0.274,1.0,0.0,0.0,0.0,0.254,0.26,0.222,0.264,0.254,0.23,0.244,0.272
1099,4561,0.408,0.516,0.042,0.034,0.262,0.248,0.264,0.226,0.264,0.736,0.0,0.0,0.518,0.482,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4504,0.526,0.35,0.056,0.068,0.25,0.232,0.282,0.236,0.92,0.08,0.0,0.0,0.08,0.92,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4498,0.36,0.032,0.048,0.56,0.288,0.218,0.252,0.242,0.412,0.0,0.0,0.588,0.576,0.0,0.0,0.424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4459,0.872,0.128,0.0,0.0,1.0,0.0,0.0,0.0,0.276,0.252,0.256,0.216,0.0,1.0,0.0,0.0,0.246,0.25,0.252,0.252,0.272,0.256,0.254,0.218
1099,4402,0.022,0.102,0.876,0.0,0.0,1.0,0.0,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1099,4327,0.0,0.58,0.014,0.406,0.0,0.0,0.99,0.01,0.25,0.236,0.244,0.27,0.0,0.0,0.0,1.0,0.224,0.282,0.274,0.22,0.248,0.29,0.25,0.212
1099,4285,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.266,0.252,0.246,0.236,1.0,0.0,0.0,0.0,0.256,0.252,0.244,0.248,0.266,0.266,0.228,0.24
1099,4264,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1099,4165,0.214,0.0,0.0,0.786,0.784,0.0,0.0,0.216,0.26,0.242,0.252,0.246,1.0,0.0,0.0,0.0,0.262,0.222,0.258,0.258,0.236,0.248,0.258,0.258
1102,5787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.224,0.27,0.25,0.256,1.0,0.0,0.0,0.0,0.228,0.242,0.256,0.274,0.222,0.244,0.264,0.27
1102,5706,0.0,0.05,0.0,0.95,0.0,1.0,0.0,0.0,0.256,0.242,0.23,0.272,0.0,0.0,0.0,1.0,0.178,0.292,0.264,0.266,0.238,0.238,0.25,0.274
1102,5670,0.0,0.868,0.0,0.132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1103,6291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.194,0.0,0.806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1103,6230,0.47,0.53,0.0,0.0,0.0,1.0,0.0,0.0,0.262,0.248,0.234,0.256,1.0,0.0,0.0,0.0,0.282,0.232,0.25,0.236,0.226,0.27,0.234,0.27
1103,6216,0.314,0.0,0.686,0.0,0.0,0.0,1.0,0.0,0.266,0.256,0.244,0.234,1.0,0.0,0.0,0.0,0.248,0.262,0.274,0.216,0.244,0.264,0.222,0.27
1103,5937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.958,0.022,0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1103,5880,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.168,0.0,0.832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1103,5877,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.066,0.0,0.934,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1104,6724,0.136,0.0,0.0,0.864,0.864,0.0,0.0,0.136,0.22,0.272,0.254,0.254,1.0,0.0,0.0,0.0,0.25,0.26,0.25,0.24,0.258,0.244,0.276,0.222
1104,6716,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6705,0.454,0.426,0.06,0.06,0.31,0.186,0.246,0.258,0.4,0.592,0.002,0.006,0.46,0.524,0.008,0.008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1104,6650,0.434,0.044,0.094,0.428,0.262,0.272,0.216,0.25,0.406,0.0,0.0,0.594,0.598,0.0,0.0,0.402,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1104,6652,0.47,0.412,0.056,0.062,0.268,0.242,0.232,0.258,0.146,0.854,0.0,0.0,0.856,0.144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6530,0.236,0.268,0.234,0.262,0.252,0.24,0.264,0.244,0.0,0.0,0.306,0.694,0.002,0.0,0.69,0.308,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1104,6518,0.7,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.244,0.254,0.258,0.244,1.0,0.0,0.0,0.0,0.278,0.234,0.244,0.244,0.242,0.278,0.26,0.22
1104,6503,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.248,0.258,0.236,0.258,1.0,0.0,0.0,0.0,0.236,0.224,0.27,0.27,0.254,0.232,0.282,0.232
1104,6488,0.496,0.0,0.504,0.0,0.0,0.0,1.0,0.0,0.246,0.248,0.27,0.236,1.0,0.0,0.0,0.0,0.25,0.248,0.234,0.268,0.262,0.232,0.268,0.238
1104,6470,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.422,0.0,0.578,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1104,6446,0.012,0.0,0.412,0.576,0.0,0.0,0.0,1.0,0.236,0.236,0.288,0.24,0.0,0.0,1.0,0.0,0.244,0.222,0.22,0.314,0.28,0.226,0.26,0.234
1104,6425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.106,0.0,0.894,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1106,7452,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.244,0.238,0.268,1.0,0.0,0.0,0.0,0.284,0.21,0.26,0.246,0.272,0.206,0.268,0.254
1106,7398,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.894,0.0,0.106,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1106,7359,0.0,0.0,0.128,0.872,0.0,0.0,0.0,1.0,0.232,0.238,0.246,0.284,0.0,0.0,1.0,0.0,0.226,0.254,0.278,0.242,0.26,0.236,0.258,0.246
1106,7317,0.99,0.0,0.01,0.0,1.0,0.0,0.0,0.0,0.294,0.242,0.248,0.216,0.0,0.0,1.0,0.0,0.264,0.258,0.226,0.252,0.234,0.25,0.268,0.248
1106,7269,0.0,0.984,0.0,0.016,0.0,1.0,0.0,0.0,0.246,0.234,0.236,0.284,0.0,0.0,0.0,1.0,0.25,0.276,0.224,0.25,0.248,0.262,0.242,0.248
1106,7257,0.982,0.0,0.018,0.0,1.0,0.0,0.0,0.0,0.278,0.254,0.224,0.244,0.0,0.0,1.0,0.0,0.246,0.234,0.304,0.216,0.27,0.24,0.25,0.24
1106,7239,0.186,0.0,0.814,0.0,0.0,0.0,1.0,0.0,0.226,0.24,0.272,0.262,1.0,0.0,0.0,0.0,0.238,0.294,0.208,0.26,0.276,0.22,0.238,0.266
1106,7189,0.0,0.166,0.0,0.834,0.0,1.0,0.0,0.0,0.234,0.232,0.284,0.25,0.0,0.0,0.0,1.0,0.216,0.28,0.246,0.258,0.24,0.234,0.256,0.27
1107,7876,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.106,0.894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1107,7870,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.974,0.0,0.026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1107,7864,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022,0.978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1107,7738,1.0,0.0,0.0,0.0,0.012,0.0,0.988,0.0,0.902,0.0,0.098,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1108,8111,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.858,0.0,0.142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1109,8628,0.578,0.0,0.002,0.42,0.38,0.0,0.0,0.62,0.016,0.0,0.0,0.984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1109,8622,1.0,0.0,0.0,0.0,0.97,0.0,0.0,0.03,0.662,0.002,0.32,0.016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1109,8616,1.0,0.0,0.0,0.0,0.986,0.0,0.014,0.0,0.896,0.0,0.104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1109,8610,0.0,1.0,0.0,0.0,0.032,0.968,0.0,0.0,0.032,0.092,0.0,0.876,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1111,9291,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.998,0.0,0.0,0.002,0.0,0.0,0.0,1.0,0.858,0.0,0.0,0.142,0.142,0.0,0.0,0.858
1111,9279,0.054,0.004,0.0,0.942,0.998,0.0,0.0,0.002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1111,9216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.234,0.224,0.264,0.278,0.0,0.0,1.0,0.0,0.224,0.264,0.26,0.252,0.252,0.23,0.266,0.252
1111,9177,0.864,0.002,0.0,0.134,0.132,0.0,0.0,0.868,0.25,0.242,0.254,0.254,1.0,0.0,0.0,0.0,0.246,0.27,0.234,0.25,0.254,0.244,0.24,0.262
1111,9095,0.076,0.066,0.438,0.42,0.248,0.224,0.262,0.266,0.01,0.01,0.562,0.418,0.004,0.006,0.466,0.524,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1111,9081,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006,0.994,0.0,0.0,1.0,0.0,0.0,0.0,0.438,0.562,0.0,0.0,0.562,0.438,0.0
1111,9075,0.294,0.0,0.706,0.0,0.0,0.0,1.0,0.0,0.25,0.236,0.254,0.26,1.0,0.0,0.0,0.0,0.258,0.24,0.252,0.25,0.302,0.228,0.226,0.244
1111,9042,0.288,0.002,0.002,0.708,0.0,0.0,0.0,1.0,0.212,0.284,0.27,0.234,1.0,0.0,0.0,0.0,0.2,0.27,0.282,0.248,0.254,0.24,0.26,0.246
1111,9021,0.0,0.094,0.0,0.906,0.0,0.0,0.0,1.0,0.23,0.238,0.27,0.262,0.0,1.0,0.0,0.0,0.252,0.25,0.254,0.244,0.222,0.28,0.254,0.244
1112,9936,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.498,0.0,0.502,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1112,9789,0.0,0.0,1.0,0.0,0.998,0.0,0.002,0.0,0.91,0.0,0.09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1112,9732,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.254,0.262,0.24,0.244,0.0,1.0,0.0,0.0,0.266,0.244,0.266,0.224,0.274,0.234,0.258,0.234
1112,9690,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.244,0.236,0.27,0.0,0.0,0.0,1.0,0.25,0.228,0.302,0.22,0.244,0.238,0.26,0.258
1113,10457,0.0,0.0,0.978,0.022,0.0,0.0,1.0,0.0,0.0,0.002,0.89,0.108,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1113,10367,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.978,0.0,0.022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1113,10346,0.992,0.0,0.008,0.0,1.0,0.0,0.0,0.0,0.234,0.246,0.244,0.276,0.0,0.0,1.0,0.0,0.228,0.272,0.254,0.246,0.192,0.266,0.288,0.254
1113,10343,0.828,0.0,0.0,0.172,1.0,0.0,0.0,0.0,0.232,0.256,0.25,0.262,0.0,0.0,0.0,1.0,0.284,0.26,0.196,0.26,0.274,0.256,0.252,0.218
1113,10337,0.72,0.0,0.0,0.28,1.0,0.0,0.0,0.0,0.244,0.27,0.226,0.26,0.0,0.0,0.0,1.0,0.242,0.242,0.272,0.244,0.224,0.26,0.246,0.27
1113,10289,0.148,0.0,0.852,0.0,0.0,0.0,1.0,0.0,0.248,0.264,0.274,0.214,1.0,0.0,0.0,0.0,0.242,0.276,0.236,0.246,0.276,0.228,0.242,0.254
1113,10283,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1113,10262,0.786,0.0,0.0,0.214,0.0,0.0,0.0,1.0,0.232,0.234,0.296,0.238,1.0,0.0,0.0,0.0,0.222,0.244,0.296,0.238,0.222,0.272,0.26,0.246
1113,10208,0.864,0.136,0.0,0.0,0.0,1.0,0.0,0.0,0.258,0.248,0.244,0.25,1.0,0.0,0.0,0.0,0.284,0.246,0.23,0.24,0.214,0.292,0.238,0.256
1113,10205,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.932,0.0,0.068,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1113,10169,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.954,0.0,0.046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1114,10693,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1114,10672,0.428,0.0,0.0,0.572,0.0,0.0,0.0,1.0,0.24,0.246,0.26,0.254,1.0,0.0,0.0,0.0,0.288,0.216,0.248,0.248,0.198,0.254,0.278,0.27
1114,10663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1114,10657,0.51,0.49,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1114,10615,0.952,0.0,0.0,0.048,1.0,0.0,0.0,0.0,0.276,0.236,0.246,0.242,0.0,0.0,0.0,1.0,0.262,0.246,0.242,0.25,0.26,0.23,0.216,0.294
1114,10588,0.24,0.262,0.242,0.256,0.252,0.25,0.268,0.23,0.452,0.0,0.0,0.548,0.58,0.0,0.0,0.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1115,11629,0.0,0.288,0.0,0.712,0.0,0.0,0.0,1.0,0.238,0.254,0.256,0.252,0.0,1.0,0.0,0.0,0.244,0.256,0.23,0.27,0.258,0.21,0.266,0.266
1115,11578,0.736,0.142,0.122,0.0,0.0,0.0,1.0,0.0,0.246,0.268,0.242,0.244,1.0,0.0,0.0,0.0,0.222,0.308,0.248,0.222,0.23,0.292,0.202,0.276
1115,11577,0.904,0.002,0.0,0.094,0.0,0.0,0.0,1.0,0.248,0.244,0.27,0.238,1.0,0.0,0.0,0.0,0.242,0.248,0.246,0.264,0.242,0.24,0.278,0.24
1115,11576,0.0,0.07,0.928,0.002,0.0,1.0,0.0,0.0,0.244,0.222,0.268,0.266,0.0,0.0,1.0,0.0,0.25,0.252,0.242,0.256,0.24,0.258,0.266,0.236
1115,11539,0.588,0.0,0.002,0.41,1.0,0.0,0.0,0.0,0.24,0.272,0.218,0.27,0.0,0.0,0.0,1.0,0.22,0.26,0.244,0.276,0.252,0.24,0.246,0.262
