,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
118,291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.208,0.256,0.274,0.262
648,9682,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
648,9751,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26,0.208,0.274,0.258
648,9817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
649,9945,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.238,0.318,0.226,0.218
649,10173,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
649,10242,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1095,1417,0.228,0.266,0.252,0.254,0.0,0.0,0.062,0.938,0.262,0.262,0.244,0.232,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1095,1402,0.264,0.23,0.27,0.236,0.832,0.168,0.0,0.0,0.25,0.268,0.246,0.236,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1095,1336,0.222,0.224,0.296,0.258,0.942,0.0,0.058,0.0,0.288,0.246,0.256,0.21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1095,1303,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1095,1295,0.274,0.216,0.254,0.256,0.984,0.0,0.016,0.0,0.268,0.252,0.228,0.252,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1095,1261,0.002,0.0,0.0,0.998,0.704,0.0,0.0,0.296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1095,1213,0.24,0.238,0.258,0.264,0.0,0.162,0.0,0.838,0.23,0.254,0.254,0.262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,1198,0.264,0.248,0.252,0.236,0.856,0.0,0.144,0.0,0.206,0.258,0.266,0.27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1095,1183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1095,1159,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1095,1102,0.0,0.994,0.0,0.006,0.0,0.002,0.0,0.998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1095,1072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1098,3532,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3306,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,3259,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,3253,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,3247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1098,3100,0.0,0.0,0.458,0.542,0.0,0.0,1.0,0.0,0.0,0.0,0.542,0.458,0.0,0.0,0.0,1.0,0.238,0.23,0.25,0.282
1098,3097,0.0,0.25,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,1.0,0.256,0.212,0.27,0.262
1098,3094,0.0,0.942,0.0,0.058,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.0,0.068,0.0,0.932,0.214,0.252,0.254,0.28
1098,3082,0.936,0.0,0.064,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.616,0.0,0.384,0.0,0.22,0.226,0.286,0.268
1098,3064,0.0,0.0,0.906,0.094,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.434,0.566,0.22,0.248,0.29,0.242
1098,3058,0.846,0.0,0.154,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,0.364,0.0,0.636,0.0,0.256,0.208,0.306,0.23
1098,3000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,2854,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,2716,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1099,4567,0.254,0.246,0.258,0.242,0.93,0.0,0.0,0.07,0.27,0.27,0.234,0.226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1099,4561,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.276,0.26,0.226,0.238
1099,4504,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.276,0.258,0.254,0.212
1099,4498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.252,0.222,0.254,0.272
1099,4459,0.248,0.228,0.27,0.254,0.064,0.936,0.0,0.0,0.256,0.244,0.242,0.258,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4402,0.012,0.0,0.988,0.0,0.024,0.0,0.976,0.0,0.002,0.0,0.998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1099,4327,0.218,0.272,0.25,0.26,0.0,0.056,0.0,0.944,0.246,0.294,0.214,0.246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1099,4285,0.268,0.24,0.266,0.226,0.0,1.0,0.0,0.0,0.264,0.246,0.24,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4264,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.614,0.0,0.386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1099,4165,0.234,0.246,0.246,0.274,0.0,0.0,0.0,1.0,0.27,0.26,0.214,0.256,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1102,5787,0.264,0.22,0.246,0.27,0.0,0.0,0.0,1.0,0.278,0.27,0.226,0.226,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1102,5706,0.256,0.254,0.25,0.24,0.0,0.0,0.0,1.0,0.25,0.252,0.24,0.258,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1102,5670,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,6291,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1103,6230,0.212,0.254,0.25,0.284,0.99,0.01,0.0,0.0,0.25,0.256,0.242,0.252,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1103,6216,0.22,0.268,0.274,0.238,0.976,0.0,0.024,0.0,0.256,0.226,0.266,0.252,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1103,5937,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1103,5880,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1103,5877,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1104,6724,0.24,0.236,0.258,0.266,0.0,0.0,0.0,1.0,0.274,0.24,0.23,0.256,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1104,6716,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6705,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,0.26,0.27,0.21
1104,6650,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.266,0.24,0.22,0.274
1104,6652,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24,0.282,0.262,0.216
1104,6530,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.246,0.256,0.246,0.252
1104,6518,0.234,0.236,0.252,0.278,0.996,0.0,0.0,0.004,0.25,0.258,0.246,0.246,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1104,6503,0.254,0.23,0.272,0.244,0.968,0.0,0.032,0.0,0.23,0.266,0.28,0.224,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1104,6488,0.266,0.24,0.234,0.26,0.98,0.0,0.02,0.0,0.22,0.266,0.258,0.256,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1104,6470,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1104,6446,0.27,0.244,0.26,0.226,0.0,0.0,0.994,0.006,0.258,0.236,0.238,0.268,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1104,6425,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,7452,0.234,0.248,0.264,0.254,0.0,1.0,0.0,0.0,0.266,0.194,0.276,0.264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,7398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1106,7359,0.27,0.214,0.238,0.278,0.0,0.0,0.982,0.018,0.262,0.232,0.234,0.272,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1106,7317,0.254,0.264,0.228,0.254,0.518,0.0,0.482,0.0,0.278,0.254,0.262,0.206,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1106,7269,0.248,0.254,0.236,0.262,0.0,0.356,0.0,0.644,0.254,0.23,0.234,0.282,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1106,7257,0.24,0.248,0.276,0.236,0.138,0.0,0.862,0.0,0.22,0.262,0.266,0.252,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1106,7239,0.238,0.23,0.26,0.272,0.966,0.0,0.034,0.0,0.29,0.216,0.244,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1106,7189,0.27,0.28,0.202,0.248,0.0,0.0,0.0,1.0,0.224,0.224,0.298,0.254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1107,7876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1107,7870,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1107,7864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1107,7738,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1108,8111,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1109,8628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1109,8622,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,0.45,0.05,0.0,0.0,0.95
1109,8616,0.99,0.0,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04,0.0,0.96,0.0,0.078,0.0,0.922,0.0
1109,8610,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0,0.948,0.052,0.0,0.0
1111,9291,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1111,9279,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,9216,0.236,0.224,0.3,0.24,0.0,0.0,0.0,1.0,0.238,0.256,0.266,0.24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1111,9177,0.216,0.238,0.282,0.264,1.0,0.0,0.0,0.0,0.26,0.242,0.242,0.256,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1111,9095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.206,0.248,0.3,0.246
1111,9081,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1111,9075,0.266,0.252,0.258,0.224,0.926,0.0,0.074,0.0,0.246,0.246,0.268,0.24,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1111,9042,0.26,0.264,0.208,0.268,0.912,0.0,0.0,0.088,0.286,0.23,0.232,0.252,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1111,9021,0.218,0.246,0.284,0.252,0.002,0.68,0.002,0.316,0.256,0.21,0.256,0.278,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1112,9936,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1112,9789,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1112,9732,0.268,0.252,0.23,0.25,1.0,0.0,0.0,0.0,0.224,0.242,0.236,0.298,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1112,9690,0.272,0.288,0.198,0.242,0.0,0.0,1.0,0.0,0.276,0.232,0.236,0.256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1113,10457,0.0,0.0,0.946,0.054,0.0,0.0,0.05,0.95,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1113,10367,0.0,0.522,0.0,0.478,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1113,10346,0.25,0.288,0.264,0.198,0.75,0.0,0.25,0.0,0.254,0.222,0.252,0.272,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1113,10343,0.238,0.246,0.248,0.268,0.04,0.0,0.0,0.96,0.254,0.246,0.254,0.246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,10337,0.236,0.286,0.25,0.228,0.032,0.0,0.0,0.968,0.262,0.254,0.246,0.238,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1113,10289,0.274,0.214,0.238,0.274,0.94,0.0,0.06,0.0,0.218,0.264,0.294,0.224,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1113,10283,0.06,0.0,0.94,0.0,0.938,0.0,0.062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1113,10262,0.236,0.262,0.26,0.242,0.998,0.0,0.0,0.002,0.24,0.24,0.27,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1113,10208,0.242,0.248,0.26,0.25,0.998,0.002,0.0,0.0,0.288,0.266,0.212,0.234,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1113,10205,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002,0.0,0.998,0.0
1113,10169,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.818,0.0,0.182
1114,10693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1114,10672,0.266,0.26,0.25,0.224,1.0,0.0,0.0,0.0,0.26,0.234,0.288,0.218,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1114,10663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1114,10657,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1114,10615,0.27,0.256,0.264,0.21,0.07,0.0,0.0,0.93,0.276,0.246,0.268,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,10588,0.358,0.0,0.0,0.642,0.366,0.0,0.002,0.632,0.0,0.0,0.0,1.0,0.278,0.0,0.0,0.722,0.29,0.26,0.212,0.238
1115,11629,0.256,0.276,0.226,0.242,0.0,0.964,0.0,0.036,0.276,0.242,0.238,0.244,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1115,11578,0.234,0.294,0.234,0.238,0.988,0.012,0.0,0.0,0.212,0.322,0.214,0.252,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1115,11577,0.238,0.268,0.234,0.26,0.974,0.0,0.0,0.026,0.24,0.266,0.23,0.264,1.0,0.0,0.0,0.0,0.024,0.0,0.0,0.976
1115,11576,0.24,0.232,0.252,0.276,0.0,0.0,1.0,0.0,0.26,0.266,0.258,0.216,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11539,0.24,0.234,0.27,0.256,0.014,0.0,0.0,0.986,0.244,0.256,0.26,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,11485,0.252,0.258,0.23,0.26,0.714,0.0,0.286,0.0,0.244,0.244,0.258,0.254,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11461,0.246,0.25,0.262,0.242,0.784,0.0,0.0,0.216,0.27,0.256,0.222,0.252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,11451,0.266,0.244,0.244,0.246,0.012,0.0,0.0,0.988,0.256,0.264,0.254,0.226,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11448,0.292,0.21,0.264,0.234,0.0,0.01,0.0,0.99,0.286,0.234,0.286,0.194,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.008
1115,11431,0.206,0.28,0.25,0.264,0.45,0.55,0.0,0.0,0.252,0.224,0.26,0.264,0.55,0.45,0.0,0.0,1.0,0.0,0.0,0.0
1115,11407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1115,11398,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11290,0.0,0.002,0.0,0.998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.26,0.284,0.212,0.244
1115,11203,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,11197,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11198,0.0,0.0,0.882,0.118,0.0,0.002,0.112,0.886,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.254,0.228,0.246,0.272
1115,11185,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11110,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11086,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,10948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1115,10945,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1116,11939,0.232,0.236,0.276,0.256,0.0,0.996,0.0,0.004,0.262,0.262,0.222,0.254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1116,11847,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.262,0.276,0.206,0.256
1116,11717,0.258,0.246,0.256,0.24,0.0,0.908,0.0,0.092,0.23,0.254,0.248,0.268,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1117,12406,0.25,0.238,0.258,0.254,0.99,0.0,0.01,0.0,0.258,0.22,0.276,0.246,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1117,12337,0.262,0.268,0.206,0.264,0.984,0.0,0.0,0.016,0.272,0.274,0.242,0.212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,12277,0.24,0.238,0.278,0.244,0.002,0.998,0.0,0.0,0.262,0.224,0.262,0.252,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1117,12268,0.218,0.25,0.24,0.292,1.0,0.0,0.0,0.0,0.244,0.242,0.264,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1117,12220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27,0.222,0.252,0.256
1117,12217,0.0,0.132,0.0,0.868,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1117,12100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.208,0.27,0.244,0.278
