scaffold	gene	gene_length	coverage	breadth	breadth_minCov	nucl_diversity	start	end	direction	partial	dNdS_substitutions	pNpS_variants	SNV_count	SNV_S_count	SNV_N_count	SNS_count	SNS_S_count	SNS_N_count	divergent_site_count
NORP83_3	NORP83_3_10	774.0	48.30490956072352	1.0	0.9857881136950905	0.004669091492149224	8928	9701	1	False		0.03064288778574497	10.0	9.0	1.0	0.0	0.0	0.0	10.0
NORP83_3	NORP83_3_11	1893.0	51.86106708927628	1.0	1.0	0.0035789207182923555	9717	11609	1	False	0.28338614757808794	0.0	8.0	8.0	0.0	6.0	3.0	3.0	14.0
NORP83_3	NORP83_3_12	1158.0	49.75388601036269	1.0	1.0	0.0037080333125817373	11665	12822	1	False		0.060624294847687214	6.0	5.0	1.0	0.0	0.0	0.0	6.0
NORP83_3	NORP83_3_13	423.0	43.8274231678487	1.0	1.0	0.004952354915880418	12887	13309	-1	False	0.0	0.058992805755395686	6.0	5.0	1.0	1.0	1.0	0.0	7.0
NORP83_3	NORP83_3_14	768.0	49.2265625	1.0	1.0	0.003032811296482918	13352	14119	-1	False		0.14684329199549048	6.0	4.0	2.0	0.0	0.0	0.0	6.0
NORP83_3	NORP83_3_15	1005.0	45.66169154228856	1.0	1.0	0.003303978692239751	14154	15158	-1	False		0.0	7.0	7.0	0.0	0.0	0.0	0.0	7.0
NORP83_3	NORP83_3_16	423.0	44.645390070921984	0.9810874704491724	0.8345153664302599	0.003367071448912351	15165	15587	-1	True			1.0	0.0	1.0	0.0	0.0	0.0	1.0
NORP83_4	NORP83_4_1	375.0	47.29600000000001	1.0	0.9813333333333332	0.002383267264003286	55	429	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_4	NORP83_4_2	240.0	51.075	1.0	1.0	0.0031568937003612074	641	880	-1	False	0.0		0.0	0.0	0.0	3.0	3.0	0.0	3.0
NORP83_4	NORP83_4_3	291.0	57.343642611683855	1.0	1.0	0.0016987538829291715	894	1184	-1	False		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_4	NORP83_4_4	936.0	51.80876068376068	1.0	1.0	0.002411527001959679	1230	2165	-1	False	0.1281418312387795	0.0	2.0	2.0	0.0	3.0	2.0	1.0	5.0
NORP83_4	NORP83_4_5	1419.0	33.510218463706835	1.0	0.7646229739252995	0.005276750309676115	2392	3810	1	True	0.0	0.08247978436657691	13.0	10.0	3.0	6.0	6.0	0.0	19.0
NORP83_5	NORP83_5_1	1701.0	41.94650205761317	1.0	0.9470899470899472	0.0029198341973445396	0	1700	1	False	1.1157419030881224	0.2789354757720306	2.0	1.0	1.0	5.0	1.0	4.0	7.0
NORP83_5	NORP83_5_2	1005.0	30.95223880597015	1.0	0.5781094527363184	0.0035046624234539303	1702	2706	1	False		0.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0
NORP83_5	NORP83_5_3	747.0	51.49397590361446	1.0	1.0	0.0035198888625486147	2715	3461	1	False		0.2871972318339102	6.0	3.0	3.0	0.0	0.0	0.0	6.0
NORP83_5	NORP83_5_4	1197.0	39.878863826232255	1.0	1.0	0.005028441037948417	3500	4696	1	False		0.1407871198568877	9.0	6.0	3.0	0.0	0.0	0.0	9.0
NORP83_5	NORP83_5_5	1143.0	54.64304461942258	1.0	1.0	0.002740833233660589	4711	5853	1	False			1.0	0.0	1.0	0.0	0.0	0.0	1.0
NORP83_5	NORP83_5_6	747.0	49.448460508701466	1.0	1.0	0.0031223776669228047	5907	6653	1	False	0.2991850989522702	0.2991850989522702	4.0	2.0	2.0	2.0	1.0	1.0	6.0
NORP83_5	NORP83_5_7	942.0	48.930997876857745	1.0	1.0	0.00362171305466108	6653	7594	1	False		0.15481171548117173	3.0	2.0	1.0	0.0	0.0	0.0	3.0
NORP83_5	NORP83_5_8	1197.0	47.411862990810356	1.0	1.0	0.003045562265710067	7805	9001	1	False		0.0	4.0	4.0	0.0	1.0	0.0	1.0	5.0
NORP83_5	NORP83_5_9	471.0	41.72611464968153	1.0	1.0	0.001461367065486385	9994	10464	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_10	906.0	42.22958057395144	1.0	1.0	0.00127428427963594	10486	11391	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_11	1044.0	34.14750957854406	1.0	0.9578544061302682	0.0017940706610679589	11379	12422	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_12	1527.0	42.50556647020301	1.0	1.0	0.001385414998517298	12419	13945	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_13	1059.0	38.728045325779036	1.0	1.0	0.0017310190133265069	13980	15038	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_14	324.0	41.25925925925926	1.0	1.0	0.002108332551555847	15066	15389	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_15	1629.0	39.67157765500307	1.0	1.0	0.0015620472900994553	15391	17019	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_16	837.0	45.13142174432497	1.0	1.0	0.000865254635736834	17024	17860	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_17	633.0	42.02053712480253	1.0	1.0	0.0012637212001505027	18057	18689	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_18	237.0	49.28691983122363	1.0	1.0	0.002418708449174578	18862	19098	-1	False			0.0	0.0	0.0	1.0	0.0	1.0	1.0
NORP83_5	NORP83_5_19	735.0	48.35102040816327	1.0	1.0	0.002209656092585388	19240	19974	-1	False	0.0		0.0	0.0	0.0	3.0	3.0	0.0	3.0
NORP83_5	NORP83_5_20	564.0	15.386524822695035	1.0	0.3670212765957447	0.008610167365143306	20258	20821	-1	False		0.0	4.0	4.0	0.0	0.0	0.0	0.0	4.0
NORP83_5	NORP83_5_21	327.0	44.051987767584095	1.0	1.0	0.00812784247442122	20924	21250	1	False		0.19161147902869768	5.0	3.0	2.0	0.0	0.0	0.0	5.0
NORP83_5	NORP83_5_22	396.0	31.393939393939394	1.0	0.797979797979798	0.004729762107511082	21295	21690	1	True		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_6	NORP83_6_1	1263.0	8.923198733174981	0.8764845605700713	0.0601741884402217	0.0007303976698925796	2	1264	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_6	NORP83_6_2	690.0	14.556521739130435	1.0	0.30869565217391304	0.008561774598600747	1270	1959	-1	False		0.0	6.0	6.0	0.0	0.0	0.0	0.0	6.0
NORP83_6	NORP83_6_3	1275.0	31.204705882352943	1.0	0.6674509803921569	0.0061126359060984506	1959	3233	-1	False	0.07371903630811008	0.17692568713946416	8.0	5.0	3.0	5.0	4.0	1.0	13.0
NORP83_6	NORP83_6_4	633.0	20.458135860979464	1.0	0.4802527646129542	0.007755539919200748	3233	3865	-1	False		0.15082644628099162	6.0	4.0	2.0	1.0	0.0	1.0	7.0
NORP83_6	NORP83_6_5	1062.0	41.37664783427496	1.0	0.9067796610169492	0.0057710782389774895	3862	4923	-1	False		0.0	12.0	12.0	0.0	0.0	0.0	0.0	12.0
NORP83_6	NORP83_6_6	489.0	53.3640081799591	1.0	1.0	0.004070737244892708	5177	5665	1	False	0.13446475195822427	0.0	3.0	3.0	0.0	3.0	2.0	1.0	6.0
NORP83_6	NORP83_6_7	360.0	36.89444444444445	1.0	0.8444444444444444	0.006563749164342879	5629	5988	-1	True		0.07376058041112456	5.0	4.0	1.0	0.0	0.0	0.0	5.0
NORP83_7	NORP83_7_1	309.0	45.41423948220065	0.9870550161812298	0.7831715210355987	0.003246192350860433	2	310	-1	False		0.2595108695652177	2.0	1.0	1.0	0.0	0.0	0.0	2.0
NORP83_7	NORP83_7_2	1188.0	32.21043771043771	1.0	0.7415824915824916	0.006554724003751788	307	1494	-1	False	0.0	0.0	13.0	13.0	0.0	3.0	3.0	0.0	16.0
NORP83_7	NORP83_7_3	615.0	41.54634146341464	1.0	1.0	0.0038025708702521532	1510	2124	-1	False	0.0	0.05642458100558648	6.0	5.0	1.0	1.0	1.0	0.0	7.0
NORP83_7	NORP83_7_4	564.0	48.20567375886525	1.0	1.0	0.002810672982364704	2185	2748	-1	False	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0
NORP83_7	NORP83_7_5	372.0	38.956989247311824	1.0	0.8870967741935484	0.009649155898527663	2739	3110	-1	False		0.0	7.0	7.0	0.0	0.0	0.0	0.0	7.0
NORP83_7	NORP83_7_6	279.0	56.13261648745521	1.0	1.0	0.001229343875761901	3870	4148	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_7	NORP83_7_7	2430.0	47.593827160493824	1.0	1.0	0.003131211588902727	4381	6810	-1	False	0.04910502607871008	0.04209002235318007	8.0	7.0	1.0	14.0	12.0	2.0	22.0
NORP83_7	NORP83_7_8	1269.0	52.156816390858936	1.0	1.0	0.003090538642273044	7052	8320	-1	False		0.0	7.0	7.0	0.0	0.0	0.0	0.0	7.0
NORP83_7	NORP83_7_9	627.0	40.68421052631579	1.0	1.0	0.002726916015813652	8438	9064	-1	False	0.0	0.0	3.0	3.0	0.0	2.0	2.0	0.0	5.0
NORP83_7	NORP83_7_10	1401.0	51.2847965738758	1.0	0.9985724482512492	0.0038185169476965264	9328	10728	-1	False	0.0	0.0	11.0	11.0	0.0	4.0	4.0	0.0	15.0
NORP83_7	NORP83_7_11	165.0	6.678787878787879	0.9393939393939394	0.0		10731	10895	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_7	NORP83_7_12	927.0	18.154261057173677	0.6019417475728155	0.4271844660194175	0.0032453067374952353	10895	11821	-1	False	0.0	0.0	1.0	1.0	0.0	3.0	3.0	0.0	4.0
NORP83_7	NORP83_7_13	1152.0	53.061631944444436	1.0	1.0	0.003502404213779453	11948	13099	1	False	0.0	0.11047760088856014	7.0	5.0	2.0	4.0	4.0	0.0	11.0
NORP83_7	NORP83_7_14	1599.0	49.69230769230769	1.0	1.0	0.0033968291929769023	13119	14717	1	False	0.2791878172588824	0.0	7.0	7.0	0.0	2.0	1.0	1.0	9.0
NORP83_7	NORP83_7_15	984.0	49.78556910569106	1.0	1.0	0.002931271020959025	14779	15762	1	False		0.0	5.0	5.0	0.0	0.0	0.0	0.0	5.0
NORP83_7	NORP83_7_16	939.0	49.428115015974434	1.0	1.0	0.0052293622201751155	15755	16693	1	False	0.15302325581395354	0.030604651162790705	11.0	10.0	1.0	3.0	2.0	1.0	14.0
NORP83_7	NORP83_7_17	1713.0	39.15761821366024	1.0	0.9673088149445418	0.007681446868249564	16697	18409	1	False	0.0	0.02844266399599395	33.0	30.0	3.0	6.0	6.0	0.0	39.0
NORP83_7	NORP83_7_18	996.0	12.259036144578314	0.8594377510040161	0.2329317269076305	0.006824735937447368	18430	19425	1	True		0.0	6.0	6.0	0.0	0.0	0.0	0.0	6.0
NORP83_8	NORP83_8_1	1131.0	45.8001768346596	1.0	0.9301503094606542	0.002445783905203336	0	1130	1	False		0.09410130099785308	4.0	3.0	1.0	0.0	0.0	0.0	4.0
NORP83_8	NORP83_8_2	636.0	44.51100628930818	1.0	1.0	0.003790443891999118	1604	2239	1	False	0.10351966873705992	0.0	3.0	3.0	0.0	4.0	3.0	1.0	7.0
NORP83_8	NORP83_8_3	1695.0	54.82300884955753	1.0	1.0	0.002278581903395805	2390	4084	1	False		0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0
NORP83_8	NORP83_8_4	519.0	4.335260115606936	1.0	0.0		4451	4969	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_8	NORP83_8_5	273.0	0.4798534798534799	0.24175824175824176	0.0		5097	5369	1	True			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_9	NORP83_9_1	219.0	54.625570776255714	0.9954337899543378	0.8630136986301371	0.010479243974837016	2	220	-1	False		0.1378640776699031	3.0	2.0	1.0	0.0	0.0	0.0	3.0
NORP83_9	NORP83_9_2	417.0	44.6810551558753	1.0	1.0	0.0013293479558089685	596	1012	-1	False			1.0	0.0	1.0	0.0	0.0	0.0	1.0
NORP83_9	NORP83_9_3	783.0	49.07918263090677	1.0	1.0	0.0033333283274566967	1337	2119	-1	False	0.0	0.0	2.0	2.0	0.0	1.0	1.0	0.0	3.0
NORP83_9	NORP83_9_4	1050.0	29.642857142857146	1.0	0.66	0.002896339174300877	2122	3171	-1	False		0.0	4.0	4.0	0.0	0.0	0.0	0.0	4.0
NORP83_9	NORP83_9_5	993.0	45.60825780463242	1.0	0.9305135951661632	0.0022109722420250444	3168	4160	-1	False		0.3247100802854597	2.0	1.0	1.0	0.0	0.0	0.0	2.0
NORP83_9	NORP83_9_6	948.0	49.37763713080169	1.0	1.0	0.003996714195118711	4160	5107	-1	False	0.0	0.03578720508166977	9.0	8.0	1.0	1.0	1.0	0.0	10.0
NORP83_9	NORP83_9_7	1680.0	46.50595238095239	1.0	1.0	0.002640151729186413	5492	7171	1	False		0.1598898216159491	6.0	4.0	2.0	0.0	0.0	0.0	6.0
NORP83_9	NORP83_9_8	294.0	34.60884353741496	1.0	0.9625850340136054	0.002593922530804371	7199	7492	-1	False	0.2278481012658229		1.0	0.0	1.0	2.0	1.0	1.0	3.0
NORP83_9	NORP83_9_9	468.0	40.61752136752137	1.0	0.997863247863248	0.0011525728462594698	7610	8077	1	False			0.0	0.0	0.0	2.0	0.0	1.0	2.0
NORP83_9	NORP83_9_10	453.0	46.4635761589404	1.0	1.0	0.0015968860643063019	8077	8529	1	False			0.0	0.0	0.0	1.0	0.0	0.0	1.0
NORP83_9	NORP83_9_11	528.0	43.61363636363637	1.0	1.0	0.0015305048136999846	9204	9731	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_9	NORP83_9_12	1083.0	53.60203139427516	1.0	1.0	0.0016835291189720716	9754	10836	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_9	NORP83_9_13	579.0	43.72366148531952	1.0	1.0	0.0013323886406854113	10931	11509	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_9	NORP83_9_14	756.0	39.88227513227513	1.0	1.0	0.005256454149881962	11933	12688	-1	False		0.7563501367721767	10.0	3.0	7.0	0.0	0.0	0.0	10.0
NORP83_9	NORP83_9_15	972.0	44.41769547325103	1.0	1.0	0.0032239892355208077	12746	13717	-1	False		0.3106402164111822	4.0	2.0	2.0	0.0	0.0	0.0	4.0
NORP83_9	NORP83_9_16	609.0	44.58292282430214	1.0	1.0	0.001775364374683841	13874	14482	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_9	NORP83_9_17	444.0	45.8536036036036	1.0	1.0	0.0035657510832622923	14573	15016	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_9	NORP83_9_18	672.0	40.75595238095238	1.0	1.0	0.0035830103747901405	15007	15678	-1	False	0.0	0.4485436893203879	5.0	2.0	3.0	1.0	1.0	0.0	6.0
NORP83_9	NORP83_9_19	426.0	33.809859154929576	0.9530516431924884	0.6995305164319249	0.0036666797311514228	15717	16142	-1	False		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_10	NORP83_10_1	210.0	23.957142857142852	0.9857142857142858	0.7714285714285715	0.004720117574856575	0	209	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_10	NORP83_10_2	975.0	46.709743589743596	1.0	1.0	0.0032642206778893397	309	1283	1	False	0.0	0.9228699551569534	4.0	1.0	3.0	9.0	9.0	0.0	13.0
NORP83_10	NORP83_10_3	465.0	50.60215053763441	1.0	1.0	0.002494496043010441	1376	1840	1	False	0.0		0.0	0.0	0.0	2.0	2.0	0.0	2.0
NORP83_10	NORP83_10_4	1536.0	47.84830729166666	1.0	0.9654947916666666	0.005022840892151215	1845	3380	1	False	0.10592168099331427	0.0	17.0	17.0	0.0	4.0	3.0	1.0	21.0
NORP83_10	NORP83_10_5	1452.0	39.08953168044077	1.0	0.8829201101928374	0.005239346051550853	3401	4852	-1	False	0.0	0.029221165279429258	11.0	10.0	1.0	2.0	2.0	0.0	13.0
NORP83_10	NORP83_10_6	765.0	48.423529411764704	1.0	1.0	0.003326068594564746	4907	5671	-1	False	0.0	0.14980102330869807	6.0	4.0	2.0	2.0	2.0	0.0	8.0
NORP83_10	NORP83_10_7	1212.0	52.29125412541254	1.0	1.0	0.004137593576617028	5668	6879	-1	False		0.11442965095358065	11.0	8.0	3.0	1.0	0.0	1.0	12.0
NORP83_10	NORP83_10_8	387.0	49.555555555555564	1.0	1.0	0.0040725455727688145	6975	7361	-1	False		0.08451215088864708	4.0	3.0	1.0	0.0	0.0	0.0	4.0
NORP83_10	NORP83_10_9	858.0	47.745920745920756	0.9883449883449884	0.9044289044289044	0.003255121793943605	7474	8331	-1	True	0.0	0.0	3.0	3.0	0.0	1.0	1.0	0.0	4.0
NORP83_11	NORP83_11_1	279.0	35.182795698924735	1.0	0.8243727598566308	0.0042258278183314735	1	279	-1	False	0.0		0.0	0.0	0.0	3.0	3.0	0.0	3.0
NORP83_11	NORP83_11_2	1107.0	51.00361336946703	1.0	1.0	0.002193689669373833	288	1394	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_11	NORP83_11_3	1281.0	48.96799375487901	1.0	1.0	0.003083367816737459	1405	2685	-1	False	0.13921307102367486	0.0	3.0	3.0	0.0	9.0	6.0	3.0	12.0
NORP83_11	NORP83_11_4	936.0	44.394230769230774	1.0	0.9914529914529916	0.003724207073963926	2682	3617	-1	False	0.0	0.0	4.0	4.0	0.0	4.0	4.0	0.0	8.0
NORP83_11	NORP83_11_5	987.0	47.98682877406282	1.0	1.0	0.0020415883779284494	3793	4779	1	False			1.0	0.0	1.0	0.0	0.0	0.0	1.0
NORP83_11	NORP83_11_6	765.0	48.18300653594771	1.0	1.0	0.0022037442213569407	4784	5548	-1	False	0.09523809523809536		0.0	0.0	0.0	4.0	3.0	1.0	4.0
NORP83_11	NORP83_11_7	537.0	67.22532588454376	1.0	1.0	0.003902070460150786	5637	6173	1	False	0.1496350364963501	0.5985401459854004	3.0	1.0	2.0	3.0	2.0	1.0	6.0
NORP83_11	NORP83_11_8	888.0	59.44481981981982	1.0	1.0	0.005057363695389561	6208	7095	-1	False	0.0	0.02470643494598409	11.0	10.0	1.0	1.0	1.0	0.0	12.0
NORP83_11	NORP83_11_9	1077.0	49.23398328690807	1.0	1.0	0.0053352646066174856	7111	8187	-1	False		0.04332660179915561	15.0	13.0	2.0	0.0	0.0	0.0	15.0
NORP83_11	NORP83_11_10	1065.0	47.121126760563385	1.0	1.0	0.004255487045771611	8202	9266	-1	False	0.2961757526444269	0.0	7.0	7.0	0.0	4.0	2.0	2.0	11.0
NORP83_11	NORP83_11_11	834.0	51.62829736211031	1.0	1.0	0.005454089001214135	9266	10099	-1	False		0.0	11.0	11.0	0.0	0.0	0.0	0.0	11.0
NORP83_11	NORP83_11_12	174.0	29.83333333333333	1.0	0.6436781609195402	0.0	10072	10245	-1	True			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_12	NORP83_12_1	906.0	40.09492273730685	1.0	0.8123620309050773	0.003256341766404103	0	905	-1	False	0.0	0.18966603654694428	5.0	3.0	2.0	1.0	1.0	0.0	6.0
NORP83_12	NORP83_12_2	273.0	60.06959706959707	1.0	1.0	0.0012684901118714675	1064	1336	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_12	NORP83_12_3	735.0	40.27074829931973	1.0	0.8380952380952381	0.008301431772770873	1408	2142	1	False		0.18252126836813606	15.0	9.0	6.0	1.0	0.0	1.0	16.0
NORP83_12	NORP83_12_4	1074.0	50.99162011173184	1.0	1.0	0.0036719141725721775	2132	3205	-1	False		0.1953707336210283	7.0	4.0	3.0	2.0	0.0	2.0	9.0
NORP83_12	NORP83_12_5	750.0	46.42266666666666	1.0	1.0	0.005737248738606815	3205	3954	-1	False	0.06742209631728048	0.35958451369216243	7.0	3.0	4.0	5.0	4.0	1.0	12.0
NORP83_12	NORP83_12_6	513.0	53.72319688109162	1.0	0.9824561403508772	0.0032474658791981077	4000	4512	-1	False	0.0		0.0	0.0	0.0	4.0	4.0	0.0	4.0
NORP83_13	NORP83_13_1	1398.0	49.143776824034326	1.0	0.938483547925608	0.0034899030607647985	1	1398	1	False		0.26016260162601706	2.0	1.0	1.0	0.0	0.0	0.0	2.0
NORP83_13	NORP83_13_2	360.0	51.6	1.0	1.0	0.005662039750152115	1399	1758	1	False	0.0	0.0556085918854415	6.0	5.0	1.0	2.0	2.0	0.0	8.0
NORP83_13	NORP83_13_3	939.0	52.670926517571885	1.0	1.0	0.002991323399975432	1761	2699	-1	False		0.2591928251121082	4.0	2.0	2.0	1.0	0.0	1.0	5.0
NORP83_13	NORP83_13_4	912.0	49.0	1.0	1.0	0.005191080468265663	2708	3619	-1	False		0.0	13.0	13.0	0.0	0.0	0.0	0.0	13.0
NORP83_13	NORP83_13_5	729.0	42.01234567901235	1.0	0.9094650205761317	0.0018753448043293817	3914	4642	1	True			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_14	NORP83_14_1	300.0	32.28	1.0	0.6866666666666666	0.00668505673269626	2	301	-1	False	0.0	0.09219858156028377	4.0	3.0	1.0	3.0	3.0	0.0	7.0
NORP83_14	NORP83_14_2	249.0	41.33734939759036	1.0	0.9397590361445785	0.0025192216420785174	308	556	-1	False	0.0		0.0	0.0	0.0	1.0	1.0	0.0	1.0
NORP83_14	NORP83_14_3	1992.0	17.45933734939759	0.7404618473895582	0.4141566265060241	0.013434881586017022	674	2665	-1	False	0.27855153203342475	0.19896538002387484	24.0	14.0	10.0	6.0	3.0	3.0	30.0
NORP83_14	NORP83_14_4	174.0	22.35057471264368	1.0	0.5977011494252874	0.016017605478946928	2765	2938	-1	False		0.2635467980295564	4.0	2.0	2.0	0.0	0.0	0.0	4.0
NORP83_14	NORP83_14_5	513.0	23.543859649122812	1.0	0.6159844054580896	0.01877686079544361	2948	3460	-1	False		0.21347607052896675	14.0	8.0	6.0	0.0	0.0	0.0	14.0
NORP83_14	NORP83_14_6	120.0	11.066666666666665	0.975	0.0		3444	3563	-1	True			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_15	NORP83_15_1	399.0	39.12531328320802	1.0	0.8796992481203008	0.002598783569118579	0	398	1	False	0.2733118971061091		0.0	0.0	0.0	4.0	2.0	2.0	4.0
NORP83_15	NORP83_15_2	183.0	46.278688524590166	1.0	1.0	0.0020351361055843675	412	594	1	False			0.0	0.0	0.0	1.0	0.0	1.0	1.0
NORP83_15	NORP83_15_3	996.0	47.05421686746988	1.0	1.0	0.002581865911981618	605	1600	-1	False	0.05235069885641691	0.0	1.0	1.0	0.0	6.0	5.0	1.0	7.0
NORP83_15	NORP83_15_4	951.0	55.794952681388004	1.0	1.0	0.0022829499029085602	1616	2566	-1	False		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_15	NORP83_15_5	330.0	49.62121212121213	1.0	1.0	0.002831978508920363	2833	3162	1	False	0.0		1.0	0.0	1.0	1.0	1.0	0.0	2.0
