,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1099,4165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.244,0.252,0.246,0.258
1102,5787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.256,0.236,0.238,0.27
1102,5706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.27,0.234,0.258,0.238
1102,5670,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1103,6291,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1103,6230,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24,0.262,0.242,0.256
1103,6216,1.0,0.0,0.0,0.0,0.322,0.0,0.678,0.0,0.0,0.0,1.0,0.0,0.228,0.272,0.248,0.252
1103,5937,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1103,5880,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1103,5877,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1104,6724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.266,0.27,0.232,0.232
1104,6716,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002,0.998,0.0,0.0
1104,6705,0.424,0.576,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.56,0.44,0.0,0.0
1104,6650,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1104,6652,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6530,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1104,6518,1.0,0.0,0.0,0.0,0.874,0.0,0.0,0.126,0.002,0.0,0.0,0.998,0.232,0.254,0.274,0.24
1104,6503,1.0,0.0,0.0,0.0,0.646,0.0,0.354,0.0,0.002,0.0,0.998,0.0,0.226,0.23,0.276,0.268
1104,6488,1.0,0.0,0.0,0.0,0.63,0.0,0.37,0.0,0.0,0.0,1.0,0.0,0.266,0.238,0.242,0.254
1104,6470,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1104,6446,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.292,0.23,0.256,0.222
1104,6425,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1106,7452,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.228,0.284,0.244,0.244
1106,7398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1106,7359,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.252,0.232,0.266,0.25
1106,7317,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.242,0.252,0.266,0.24
1106,7269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.238,0.204,0.286,0.272
1106,7257,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.0,1.0,0.0,0.0,0.0,0.208,0.224,0.292,0.276
1106,7239,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.234,0.264,0.244,0.258
1106,7189,0.0,0.0,0.0,1.0,0.0,0.026,0.0,0.974,0.0,0.998,0.0,0.002,0.256,0.254,0.236,0.254
1107,7876,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1107,7870,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1107,7864,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1107,7738,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1108,8111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.986,0.0,0.014,0.0
1109,8628,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.92
1109,8622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1109,8616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1109,8610,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1111,9291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1111,9279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.98
1111,9216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.256,0.276,0.232,0.236
1111,9177,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.262,0.214,0.252
1111,9095,0.0,0.0,0.896,0.104,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.9
1111,9081,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1111,9075,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.242,0.268,0.258,0.232
1111,9042,1.0,0.0,0.0,0.0,0.328,0.0,0.0,0.672,0.0,0.0,0.0,1.0,0.248,0.254,0.242,0.256
1111,9021,0.0,1.0,0.0,0.0,0.0,0.068,0.0,0.932,0.0,0.0,0.0,1.0,0.25,0.226,0.264,0.26
1112,9936,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1112,9789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1112,9732,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.262,0.23,0.26,0.248
1112,9690,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.258,0.266,0.23,0.246
1113,10457,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004,0.002,0.964,0.03
1113,10367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,10346,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23,0.264,0.266,0.24
1113,10343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.26,0.22,0.228,0.292
1113,10337,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.26,0.238,0.224,0.278
1113,10289,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.222,0.26,0.25,0.268
1113,10283,0.0,0.0,1.0,0.0,0.654,0.0,0.346,0.0,1.0,0.0,0.0,0.0,0.242,0.0,0.758,0.0
1113,10262,1.0,0.0,0.0,0.0,0.944,0.0,0.0,0.056,0.0,0.0,0.0,1.0,0.224,0.282,0.284,0.21
1113,10208,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.236,0.236,0.244,0.284
1113,10205,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1113,10169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,10693,0.0,0.0,1.0,0.0,0.262,0.0,0.738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1114,10672,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.254,0.252,0.26,0.234
1114,10663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1114,10657,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006,0.926,0.068,0.0
1114,10615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.256,0.204,0.256,0.284
1114,10588,0.272,0.0,0.0,0.728,0.412,0.0,0.0,0.588,0.0,0.0,0.0,1.0,0.322,0.0,0.0,0.678
1115,11629,0.0,1.0,0.0,0.0,0.0,0.326,0.0,0.674,0.0,0.0,0.0,1.0,0.234,0.234,0.25,0.282
1115,11578,1.0,0.0,0.0,0.0,0.95,0.012,0.038,0.0,0.012,0.0,0.988,0.0,0.312,0.288,0.214,0.186
1115,11577,1.0,0.0,0.0,0.0,0.964,0.0,0.0,0.036,0.032,0.0,0.0,0.968,0.22,0.29,0.194,0.296
1115,11576,0.0,0.0,1.0,0.0,0.0,0.046,0.954,0.0,0.0,0.96,0.04,0.0,0.232,0.242,0.278,0.248
1115,11539,0.0,0.0,0.0,1.0,0.438,0.0,0.0,0.562,1.0,0.0,0.0,0.0,0.226,0.258,0.254,0.262
1115,11485,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.234,0.27,0.262,0.234
1115,11461,0.0,0.0,0.0,1.0,0.998,0.0,0.0,0.002,1.0,0.0,0.0,0.0,0.226,0.238,0.264,0.272
1115,11451,0.0,0.0,0.0,1.0,0.12,0.0,0.0,0.88,0.998,0.0,0.0,0.002,0.22,0.252,0.302,0.226
1115,11448,0.0,0.0,0.0,1.0,0.0,0.332,0.0,0.668,0.0,0.678,0.0,0.322,0.242,0.268,0.226,0.264
1115,11431,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.232,0.258,0.234,0.276
1115,11407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,11398,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11290,0.018,0.006,0.446,0.53,0.002,0.0,0.0,0.998,0.0,0.0,0.0,1.0,0.02,0.002,0.562,0.416
1115,11203,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11197,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,11198,0.0,0.0,0.564,0.436,0.002,0.0,0.926,0.072,0.0,0.0,1.0,0.0,0.0,0.0,0.478,0.522
1115,11185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1115,11110,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.968,0.0,0.032,0.0
1115,11086,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,10948,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.032,0.0,0.968
1115,10945,0.748,0.0,0.252,0.0,0.252,0.0,0.748,0.0,1.0,0.0,0.0,0.0,0.826,0.0,0.158,0.016
1116,11939,0.0,1.0,0.0,0.0,0.0,0.672,0.0,0.328,0.0,0.0,0.0,1.0,0.252,0.28,0.23,0.238
1116,11847,0.0,0.0,0.632,0.368,0.0,0.0,0.094,0.906,0.0,0.0,0.0,1.0,0.0,0.0,0.276,0.724
1116,11717,0.0,1.0,0.0,0.0,0.0,0.068,0.0,0.932,0.0,0.0,0.0,1.0,0.25,0.26,0.264,0.226
1117,12406,1.0,0.0,0.0,0.0,0.636,0.0,0.364,0.0,0.0,0.0,1.0,0.0,0.246,0.256,0.246,0.252
1117,12337,1.0,0.0,0.0,0.0,0.296,0.0,0.0,0.704,0.0,0.0,0.0,1.0,0.228,0.246,0.306,0.22
1117,12277,0.0,1.0,0.0,0.0,0.038,0.962,0.0,0.0,1.0,0.0,0.0,0.0,0.236,0.274,0.232,0.258
1117,12268,1.0,0.0,0.0,0.0,0.972,0.0,0.0,0.028,0.0,0.0,0.0,1.0,0.27,0.228,0.246,0.256
1117,12220,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1117,12217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.984,0.0,0.016
1117,12100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1117,12085,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.252,0.222,0.262,0.264
1117,12070,0.0,0.0,0.0,1.0,0.044,0.0,0.0,0.956,0.958,0.0,0.0,0.042,0.258,0.262,0.232,0.248
1117,12028,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1118,13224,0.0,0.0,0.0,1.0,0.026,0.0,0.0,0.974,0.974,0.0,0.0,0.026,0.228,0.242,0.256,0.274
1118,13086,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23,0.272,0.25,0.248
1118,12963,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.994,0.0,0.006
1118,12930,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.218,0.268,0.264
1118,12924,0.0,0.0,0.0,1.0,0.0,0.746,0.0,0.254,0.0,1.0,0.0,0.0,0.242,0.244,0.25,0.264
1118,12925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1118,12926,0.0,0.986,0.014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.014,0.986,0.0
1118,12918,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.256,0.234,0.268,0.242
1118,12753,0.0,0.0,0.0,1.0,0.584,0.0,0.0,0.416,1.0,0.0,0.0,0.0,0.25,0.25,0.254,0.246
1118,12747,0.0,0.0,0.0,1.0,0.536,0.0,0.0,0.464,1.0,0.0,0.0,0.0,0.24,0.266,0.228,0.266
1118,12743,1.0,0.0,0.0,0.0,0.312,0.0,0.0,0.688,0.0,0.0,0.0,1.0,0.25,0.214,0.266,0.27
1118,12737,0.0,1.0,0.0,0.0,0.0,0.228,0.0,0.772,0.0,0.0,0.0,1.0,0.25,0.224,0.266,0.26
1118,12687,1.0,0.0,0.0,0.0,0.788,0.0,0.212,0.0,0.002,0.0,0.998,0.0,0.248,0.246,0.254,0.252
1118,12654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,12651,0.206,0.0,0.0,0.794,0.0,0.0,0.0,1.0,0.664,0.0,0.0,0.336,0.168,0.002,0.0,0.83
1119,13574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.262,0.266,0.262,0.21
1119,13538,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.004
1119,13475,0.532,0.0,0.002,0.466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46,0.0,0.0,0.54
1119,13454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1119,13367,0.0,0.0,0.0,1.0,0.0,0.12,0.0,0.88,0.0,1.0,0.0,0.0,0.27,0.274,0.21,0.246
1119,13343,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1119,13334,1.0,0.0,0.0,0.0,0.91,0.0,0.09,0.0,0.0,0.0,1.0,0.0,0.246,0.26,0.244,0.25
1176,2020,0.0,1.0,0.0,0.0,0.0,0.212,0.0,0.788,0.0,0.0,0.0,1.0,0.224,0.242,0.278,0.256
1176,2164,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1176,2224,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.416,0.0,0.584,0.0
1176,2230,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.612,0.0,0.388
1176,2302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1176,2311,0.0,0.0,1.0,0.0,0.764,0.0,0.236,0.0,1.0,0.0,0.0,0.0,0.27,0.262,0.25,0.218
1176,2365,1.0,0.0,0.0,0.0,0.14,0.86,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1176,2380,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1177,2454,0.0,1.0,0.0,0.0,0.0,0.152,0.0,0.848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1177,2461,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.01
1177,2475,0.0,0.0,0.0,1.0,0.0,0.002,0.0,0.998,0.0,1.0,0.0,0.0,0.01,0.912,0.002,0.076
1177,2478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.044,0.046,0.65,0.26
