,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1106,7269,0.0,0.04,0.0,0.96,0.264,0.254,0.226,0.256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1106,7257,0.562,0.0,0.438,0.0,0.272,0.234,0.248,0.246,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1106,7239,0.874,0.0,0.126,0.0,0.218,0.228,0.276,0.278,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1106,7189,0.0,0.0,0.0,1.0,0.23,0.23,0.304,0.236,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1107,7876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1107,7870,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1107,7864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1107,7738,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1108,8111,0.0,0.0,1.0,0.0,0.1,0.0,0.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1109,8628,1.0,0.0,0.0,0.0,0.956,0.0,0.0,0.044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1109,8622,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012,0.0,0.0,0.988,0.0,0.0,0.0,1.0
1109,8616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002,0.0,0.998,0.0,0.0,0.0,1.0,0.0
1109,8610,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1111,9291,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1111,9279,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,9216,0.0,0.0,0.0,1.0,0.242,0.256,0.23,0.272,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1111,9177,1.0,0.0,0.0,0.0,0.238,0.234,0.284,0.244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,9095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.252,0.218,0.272,0.258,0.0,0.0,1.0,0.0
1111,9081,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1111,9075,0.974,0.0,0.026,0.0,0.262,0.248,0.272,0.218,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1111,9042,0.974,0.0,0.002,0.024,0.254,0.262,0.244,0.24,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1111,9021,0.002,0.42,0.0,0.578,0.254,0.246,0.254,0.246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1112,9936,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1112,9789,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1112,9732,1.0,0.0,0.0,0.0,0.242,0.27,0.256,0.232,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1112,9690,0.0,0.0,1.0,0.0,0.248,0.292,0.24,0.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1113,10457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1113,10367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1113,10346,0.918,0.0,0.082,0.0,0.268,0.238,0.258,0.236,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1113,10343,0.01,0.0,0.0,0.99,0.26,0.238,0.254,0.248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,10337,0.07,0.0,0.0,0.93,0.276,0.254,0.214,0.256,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1113,10289,0.992,0.0,0.008,0.0,0.266,0.23,0.25,0.254,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1113,10283,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1113,10262,0.99,0.0,0.0,0.01,0.268,0.262,0.218,0.252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,10208,1.0,0.0,0.0,0.0,0.244,0.266,0.252,0.238,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1113,10205,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.026,0.0,0.974,0.0,1.0,0.0,0.0,0.0
1113,10169,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.994,0.0,0.006,0.0,1.0,0.0,0.0
1114,10693,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1114,10672,0.98,0.0,0.0,0.02,0.254,0.254,0.258,0.234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,10663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,10657,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1114,10615,0.01,0.0,0.0,0.99,0.236,0.246,0.248,0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,10588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.248,0.284,0.244,0.224,0.0,0.0,0.0,1.0
1115,11629,0.0,0.88,0.0,0.12,0.232,0.268,0.262,0.238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,11578,0.962,0.034,0.004,0.0,0.188,0.358,0.236,0.218,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11577,0.988,0.0,0.0,0.012,0.266,0.248,0.258,0.228,1.0,0.0,0.0,0.0,0.008,0.0,0.0,0.992
1115,11576,0.0,0.004,0.996,0.0,0.254,0.228,0.288,0.23,0.0,0.0,1.0,0.0,0.0,0.998,0.002,0.0
1115,11539,0.088,0.0,0.0,0.912,0.278,0.23,0.23,0.262,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11485,0.916,0.0,0.084,0.0,0.248,0.266,0.262,0.224,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1115,11461,0.938,0.0,0.0,0.062,0.232,0.234,0.29,0.244,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11451,0.028,0.0,0.0,0.972,0.22,0.25,0.276,0.254,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11448,0.0,0.066,0.0,0.934,0.282,0.244,0.254,0.22,0.0,0.0,0.0,1.0,0.0,0.95,0.0,0.05
1115,11431,0.024,0.976,0.0,0.0,0.248,0.282,0.24,0.23,1.0,0.0,0.0,0.0,0.976,0.024,0.0,0.0
1115,11407,0.0,0.0,0.462,0.538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1115,11398,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11290,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.264,0.248,0.238,0.0,0.0,0.0,1.0
1115,11203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1115,11198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.246,0.26,0.248,0.246,0.0,0.0,1.0,0.0
1115,11185,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11110,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1115,11086,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1115,10948,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,10945,0.884,0.0,0.116,0.0,0.11,0.0,0.886,0.004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1116,11939,0.0,0.992,0.0,0.008,0.264,0.242,0.226,0.268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1116,11847,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22,0.26,0.25,0.27,0.0,0.0,0.0,1.0
1116,11717,0.0,0.584,0.0,0.416,0.256,0.232,0.244,0.268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,12406,0.978,0.0,0.022,0.0,0.248,0.224,0.286,0.242,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1117,12337,0.998,0.0,0.0,0.002,0.222,0.272,0.248,0.258,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1117,12277,0.0,1.0,0.0,0.0,0.236,0.226,0.27,0.268,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1117,12268,0.99,0.0,0.0,0.01,0.266,0.22,0.228,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,12220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.246,0.246,0.258,0.25,1.0,0.0,0.0,0.0
1117,12217,0.0,0.0,0.0,1.0,0.0,0.994,0.0,0.006,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1117,12100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.246,0.264,0.224,0.266,0.0,0.0,0.0,1.0
1117,12085,0.0,0.0,1.0,0.0,0.26,0.226,0.244,0.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1117,12070,0.0,0.0,0.0,1.0,0.224,0.264,0.264,0.248,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1117,12028,0.0,0.0,1.0,0.0,0.11,0.0,0.89,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1118,13224,1.0,0.0,0.0,0.0,0.244,0.266,0.232,0.258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1118,13086,0.95,0.0,0.0,0.05,0.236,0.296,0.21,0.258,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1118,12963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1118,12930,0.984,0.0,0.016,0.0,0.278,0.238,0.22,0.264,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1118,12924,0.0,0.164,0.0,0.836,0.248,0.272,0.206,0.274,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1118,12925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.216,0.26,0.272,0.252,0.0,0.0,0.0,1.0
1118,12926,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.228,0.272,0.238,0.262,0.0,0.0,1.0,0.0
1118,12918,1.0,0.0,0.0,0.0,0.202,0.282,0.266,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1118,12753,0.004,0.0,0.0,0.996,0.268,0.234,0.262,0.236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,12747,0.002,0.0,0.0,0.998,0.284,0.19,0.274,0.252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,12743,0.98,0.0,0.0,0.02,0.26,0.276,0.212,0.252,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1118,12737,0.0,0.846,0.0,0.154,0.258,0.256,0.23,0.256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,12687,0.984,0.0,0.016,0.0,0.256,0.242,0.24,0.262,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1118,12654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1118,12651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.29,0.236,0.2,0.274,0.0,0.0,0.0,1.0
1119,13574,0.046,0.0,0.0,0.954,0.228,0.264,0.242,0.266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1119,13538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1119,13475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,0.244,0.228,0.288,1.0,0.0,0.0,0.0
1119,13454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1119,13367,0.0,0.004,0.0,0.996,0.262,0.222,0.274,0.242,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1119,13343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1119,13334,0.992,0.0,0.008,0.0,0.252,0.234,0.282,0.232,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1176,2020,0.0,0.902,0.0,0.098,0.232,0.246,0.266,0.256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1176,2164,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1176,2224,0.0,0.0,1.0,0.0,0.84,0.0,0.16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1176,2230,0.0,1.0,0.0,0.0,0.0,0.188,0.0,0.812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1176,2302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1176,2311,0.104,0.0,0.896,0.0,0.246,0.222,0.266,0.266,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1176,2365,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1176,2380,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1177,2454,0.0,0.602,0.014,0.384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1177,2461,1.0,0.0,0.0,0.0,0.998,0.0,0.0,0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1177,2475,0.0,0.0,0.0,1.0,0.014,0.68,0.024,0.282,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1177,2478,0.0,0.0,1.0,0.0,0.016,0.01,0.934,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
