,Position,0,1,2,3,4,5,6,7,8,9,10,11
1098,2854,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1098,2716,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1099,4567,0.0,0.0,0.0,1.0,0.568,0.0,0.0,0.432,1.0,0.0,0.0,0.0
1099,4561,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4504,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1099,4498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1099,4459,1.0,0.0,0.0,0.0,0.428,0.572,0.0,0.0,0.0,1.0,0.0,0.0
1099,4402,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1099,4327,0.0,0.0,1.0,0.0,0.0,0.032,0.0,0.968,0.0,0.0,0.0,1.0
1099,4285,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4264,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.704,0.296
1099,4165,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1102,5787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1102,5706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1102,5670,0.0,1.0,0.0,0.0,0.0,0.76,0.0,0.24,0.0,0.236,0.0,0.764
1103,6291,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,6230,0.0,1.0,0.0,0.0,0.94,0.06,0.0,0.0,1.0,0.0,0.0,0.0
1103,6216,0.0,0.0,1.0,0.0,0.796,0.0,0.204,0.0,1.0,0.0,0.0,0.0
1103,5937,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,5880,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,5877,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1104,6724,0.432,0.0,0.0,0.568,0.564,0.0,0.0,0.436,1.0,0.0,0.0,0.0
1104,6716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6705,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6650,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1104,6652,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1104,6530,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1104,6518,0.0,0.0,0.0,1.0,0.928,0.0,0.0,0.072,1.0,0.0,0.0,0.0
1104,6503,0.0,0.0,1.0,0.0,0.848,0.0,0.152,0.0,1.0,0.0,0.0,0.0
1104,6488,0.0,0.0,1.0,0.0,0.864,0.0,0.136,0.0,1.0,0.0,0.0,0.0
1104,6470,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1104,6446,0.0,0.0,0.0,1.0,0.004,0.0,0.812,0.184,0.0,0.0,1.0,0.0
1104,6425,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1106,7452,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,7398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1106,7359,0.0,0.0,0.0,1.0,0.0,0.0,0.572,0.428,0.0,0.0,1.0,0.0
1106,7317,1.0,0.0,0.0,0.0,0.944,0.0,0.056,0.0,0.0,0.0,1.0,0.0
1106,7269,0.0,1.0,0.0,0.0,0.0,0.868,0.0,0.132,0.0,0.0,0.0,1.0
1106,7257,1.0,0.0,0.0,0.0,0.776,0.0,0.224,0.0,0.0,0.0,1.0,0.0
1106,7239,0.0,0.0,1.0,0.0,0.7,0.0,0.3,0.0,1.0,0.0,0.0,0.0
1106,7189,0.0,1.0,0.0,0.0,0.0,0.012,0.0,0.988,0.0,0.0,0.0,1.0
1107,7876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1107,7870,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1107,7864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1107,7738,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1108,8111,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1109,8628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1109,8622,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.184,0.0,0.0,0.816
1109,8616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.052,0.0,0.948,0.0
1109,8610,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.968,0.032,0.0,0.0
1111,9291,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1111,9279,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,9216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1111,9177,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1111,9095,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1111,9081,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1111,9075,0.0,0.0,1.0,0.0,0.652,0.0,0.348,0.0,1.0,0.0,0.0,0.0
1111,9042,0.0,0.0,0.0,1.0,0.684,0.0,0.0,0.316,1.0,0.0,0.0,0.0
1111,9021,0.0,0.0,0.0,1.0,0.0,0.26,0.0,0.74,0.0,1.0,0.0,0.0
1112,9936,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1112,9789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1112,9732,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1112,9690,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1113,10457,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1113,10367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1113,10346,1.0,0.0,0.0,0.0,0.96,0.0,0.04,0.0,0.0,0.0,1.0,0.0
1113,10343,1.0,0.0,0.0,0.0,0.384,0.0,0.0,0.616,0.0,0.0,0.0,1.0
1113,10337,1.0,0.0,0.0,0.0,0.208,0.0,0.0,0.792,0.0,0.0,0.0,1.0
1113,10289,0.0,0.0,1.0,0.0,0.632,0.0,0.368,0.0,1.0,0.0,0.0,0.0
1113,10283,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1113,10262,0.0,0.0,0.0,1.0,0.98,0.0,0.0,0.02,1.0,0.0,0.0,0.0
1113,10208,0.0,1.0,0.0,0.0,0.984,0.016,0.0,0.0,1.0,0.0,0.0,0.0
1113,10205,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.044,0.0,0.956,0.0
1113,10169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1114,10693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1114,10672,0.0,0.0,0.0,1.0,0.928,0.0,0.0,0.072,1.0,0.0,0.0,0.0
1114,10663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1114,10657,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1114,10615,1.0,0.0,0.0,0.0,0.684,0.0,0.0,0.316,0.0,0.0,0.0,1.0
1114,10588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11629,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.2,0.0,1.0,0.0,0.0
1115,11578,0.0,0.0,1.0,0.0,0.868,0.096,0.032,0.004,1.0,0.0,0.0,0.0
1115,11577,0.0,0.0,0.0,1.0,0.992,0.0,0.0,0.008,1.0,0.0,0.0,0.0
1115,11576,0.0,1.0,0.0,0.0,0.0,0.016,0.984,0.0,0.0,0.0,1.0,0.0
1115,11539,1.0,0.0,0.0,0.0,0.184,0.0,0.0,0.816,0.0,0.0,0.0,1.0
1115,11485,1.0,0.0,0.0,0.0,0.94,0.0,0.06,0.0,0.0,0.0,1.0,0.0
1115,11461,0.0,0.0,0.0,1.0,0.464,0.0,0.0,0.536,1.0,0.0,0.0,0.0
1115,11451,1.0,0.0,0.0,0.0,0.072,0.0,0.0,0.928,0.0,0.0,0.0,1.0
1115,11448,0.0,0.992,0.0,0.008,0.0,0.04,0.0,0.96,0.0,0.0,0.0,1.0
1115,11431,0.94,0.06,0.0,0.0,0.056,0.944,0.0,0.0,1.0,0.0,0.0,0.0
1115,11407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1115,11398,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1115,11290,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1115,11203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11198,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1115,11185,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1115,11110,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11086,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1115,10948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1115,10945,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1116,11939,0.0,0.0,0.0,1.0,0.0,0.932,0.0,0.068,0.0,1.0,0.0,0.0
1116,11847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1116,11717,0.0,0.0,0.0,1.0,0.0,0.388,0.0,0.612,0.0,1.0,0.0,0.0
1117,12406,0.0,0.0,1.0,0.0,0.924,0.0,0.076,0.0,1.0,0.0,0.0,0.0
1117,12337,0.0,0.0,0.0,1.0,0.76,0.0,0.0,0.24,1.0,0.0,0.0,0.0
1117,12277,1.0,0.0,0.0,0.0,0.012,0.988,0.0,0.0,0.0,1.0,0.0,0.0
1117,12268,0.0,0.0,0.0,1.0,0.96,0.0,0.0,0.04,1.0,0.0,0.0,0.0
1117,12220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1117,12217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1117,12100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,12085,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1117,12070,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1117,12028,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1118,13224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1118,13086,0.0,0.0,0.0,1.0,0.228,0.0,0.0,0.772,1.0,0.0,0.0,0.0
1118,12963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,12930,0.0,0.0,1.0,0.0,0.616,0.0,0.384,0.0,1.0,0.0,0.0,0.0
1118,12924,0.0,1.0,0.0,0.0,0.0,0.288,0.0,0.712,0.0,0.0,0.0,1.0
1118,12925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1118,12926,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1118,12918,0.0,1.0,0.0,0.0,0.912,0.088,0.0,0.0,1.0,0.0,0.0,0.0
1118,12753,1.0,0.0,0.0,0.0,0.264,0.0,0.0,0.736,0.0,0.0,0.0,1.0
1118,12747,1.0,0.0,0.0,0.0,0.216,0.0,0.004,0.78,0.0,0.0,0.0,1.0
1118,12743,0.0,0.0,0.0,1.0,0.736,0.0,0.0,0.264,1.0,0.0,0.0,0.0
1118,12737,0.0,0.0,0.0,1.0,0.0,0.62,0.0,0.38,0.0,1.0,0.0,0.0
1118,12687,0.0,0.0,1.0,0.0,0.916,0.0,0.084,0.0,1.0,0.0,0.0,0.0
1118,12654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1118,12651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1119,13574,1.0,0.0,0.0,0.0,0.66,0.0,0.0,0.34,0.0,0.0,0.0,1.0
1119,13538,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1119,13475,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1119,13454,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1119,13367,0.0,1.0,0.0,0.0,0.0,0.032,0.0,0.968,0.0,0.0,0.0,1.0
1119,13343,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1119,13334,0.0,0.0,1.0,0.0,0.98,0.0,0.02,0.0,1.0,0.0,0.0,0.0
1176,2020,0.0,0.0,0.0,1.0,0.0,0.74,0.0,0.26,0.0,1.0,0.0,0.0
1176,2164,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1176,2224,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1176,2230,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1176,2302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1176,2311,1.0,0.0,0.0,0.0,0.316,0.0,0.684,0.0,0.0,0.0,1.0,0.0
1176,2365,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1176,2380,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1177,2454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1177,2461,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1177,2475,0.0,0.992,0.0,0.008,0.0,0.012,0.0,0.988,0.0,0.0,0.0,1.0
1177,2478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1177,2481,0.0,0.256,0.0,0.744,0.0,0.796,0.0,0.204,0.0,0.0,0.0,1.0
1177,2658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1177,2676,0.0,1.0,0.0,0.0,0.0,0.896,0.0,0.104,0.0,0.0,0.0,1.0
1177,2751,0.0,1.0,0.0,0.0,0.0,0.492,0.0,0.508,0.0,0.0,0.0,1.0
1177,2823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.212,0.236,0.344,0.208
1543,1625,1.0,0.0,0.0,0.0,0.5,0.104,0.076,0.32,0.0,0.0,0.0,1.0
1543,1770,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.908,0.088,0.004
1543,2060,0.0,0.0,1.0,0.0,0.0,0.684,0.316,0.0,0.0,0.988,0.012,0.0
1543,2066,0.0,1.0,0.0,0.0,0.0,0.756,0.0,0.244,0.0,0.0,0.0,1.0
1543,2069,0.0,1.0,0.0,0.0,0.0,0.84,0.0,0.16,0.0,0.0,0.0,1.0
1543,2072,1.0,0.0,0.0,0.0,0.144,0.0,0.856,0.0,0.004,0.0,0.996,0.0
1543,2075,0.0,1.0,0.0,0.0,0.0,0.012,0.0,0.988,0.0,0.0,0.0,1.0
1543,2243,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1543,2315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1543,2447,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.628,0.0,0.372,0.0
1544,2660,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1544,2673,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1544,2675,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1544,2708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.016,0.0,0.984
1544,2720,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.004,0.004,0.992
2237,1460,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,1601,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,1646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,1769,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2045,0.0,0.0,1.0,0.0,0.06,0.392,0.456,0.092,0.0,1.0,0.0,0.0
2237,2162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,2177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,2237,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2238,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2259,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,2333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2336,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2390,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2237,2393,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2435,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2237,2462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2237,2477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,2633,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2237,2717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,2726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,2774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2237,2794,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2942,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,3005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,3008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2237,3164,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,3200,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,3203,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,3209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,3212,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,3444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,3620,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,3635,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,3638,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2237,3644,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2237,3704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2237,3889,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
