scaffold	gene	gene_length	coverage	breadth	breadth_minCov	nucl_diversity	start	end	direction	partial	dNdS_substitutions	pNpS_variants	SNV_count	SNV_S_count	SNV_N_count	SNS_count	SNS_S_count	SNS_N_count	divergent_site_count
NORP83_3	NORP83_3_2	990.0	65.75353535353536	1.0	1.0	0.003434749323912301	2212	3201	1	False	0.6261640798226178	0.07827050997782722	5.0	4.0	1.0	3.0	1.0	2.0	8.0
NORP83_3	NORP83_3_3	459.0	73.67538126361656	1.0	1.0	0.003495910458575113	3194	3652	1	False	0.27493010251630906	0.0	1.0	1.0	0.0	2.0	1.0	1.0	3.0
NORP83_3	NORP83_3_4	753.0	77.72244355909693	1.0	1.0	0.0025209127511003353	3645	4397	1	False	0.0		0.0	0.0	0.0	1.0	1.0	0.0	1.0
NORP83_3	NORP83_3_5	786.0	68.9910941475827	1.0	1.0	0.006882657531563585	4399	5184	1	False	0.20478575403450225	0.1023928770172511	12.0	9.0	3.0	5.0	3.0	2.0	17.0
NORP83_3	NORP83_3_6	882.0	61.24716553287982	1.0	0.9421768707482994	0.005691885804728347	5186	6067	1	False	0.0	0.1976521322472448	7.0	4.0	3.0	1.0	1.0	0.0	8.0
NORP83_3	NORP83_3_7	876.0	65.22945205479452	1.0	1.0	0.0025685752091342273	6191	7066	1	False	0.0	0.0	2.0	2.0	0.0	3.0	3.0	0.0	5.0
NORP83_3	NORP83_3_8	1098.0	79.00273224043715	1.0	1.0	0.003767032983741703	7070	8167	1	False	0.0	0.0	5.0	5.0	0.0	6.0	6.0	0.0	11.0
NORP83_3	NORP83_3_9	765.0	74.49803921568628	1.0	1.0	0.003137494769750893	8164	8928	1	False	0.0		0.0	0.0	0.0	4.0	4.0	0.0	4.0
NORP83_3	NORP83_3_10	774.0	72.81524547803619	1.0	1.0	0.003544645562036375	8928	9701	1	False	0.11031439602868187	0.0	1.0	1.0	0.0	7.0	5.0	2.0	8.0
NORP83_3	NORP83_3_11	1893.0	75.14949815108294	1.0	1.0	0.004038842878074656	9717	11609	1	False	0.0	0.188924098385392	5.0	3.0	2.0	9.0	9.0	0.0	14.0
NORP83_3	NORP83_3_12	1158.0	78.79274611398964	1.0	1.0	0.0036567014630800587	11665	12822	1	False	0.027556497658039643	0.0	1.0	1.0	0.0	12.0	11.0	1.0	13.0
NORP83_3	NORP83_3_13	423.0	80.47044917257683	1.0	1.0	0.004969643081051856	12887	13309	-1	False	0.2949640287769785	0.0	2.0	2.0	0.0	2.0	1.0	1.0	4.0
NORP83_3	NORP83_3_14	768.0	75.37369791666667	1.0	1.0	0.0025516977378478023	13352	14119	-1	False	0.0		1.0	0.0	1.0	2.0	2.0	0.0	3.0
NORP83_3	NORP83_3_15	1005.0	65.58905472636816	1.0	1.0	0.0031629970417687003	14154	15158	-1	False	0.0	0.0	5.0	5.0	0.0	5.0	5.0	0.0	10.0
NORP83_3	NORP83_3_16	423.0	51.44917257683216	1.0	0.8628841607565012	0.003961392461437119	15165	15587	-1	True		0.0904809956273124	4.0	3.0	1.0	0.0	0.0	0.0	4.0
NORP83_4	NORP83_4_1	375.0	55.06666666666667	1.0	1.0	0.00935172828038533	55	429	1	False	0.0	0.06561085972850685	10.0	8.0	2.0	1.0	1.0	0.0	11.0
NORP83_4	NORP83_4_2	240.0	88.0375	1.0	1.0	0.004264723012844751	641	880	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_4	NORP83_4_3	291.0	78.56013745704469	1.0	1.0	0.002948863809461022	894	1184	-1	False		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_4	NORP83_4_4	936.0	84.5	1.0	1.0	0.0034124288294050675	1230	2165	-1	False	0.0	0.0	2.0	2.0	0.0	1.0	1.0	0.0	3.0
NORP83_4	NORP83_4_5	1419.0	73.19168428470752	1.0	0.9647639182522904	0.0034607188208770623	2392	3810	1	True		0.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0
NORP83_5	NORP83_5_1	1701.0	75.31863609641388	1.0	0.9717813051146384	0.0054344555066703215	0	1700	1	False		0.1859569838480204	15.0	9.0	6.0	0.0	0.0	0.0	15.0
NORP83_5	NORP83_5_2	1005.0	52.368159203980106	1.0	0.8049751243781095	0.00857153752236195	1702	2706	1	False		0.0826338810734131	14.0	11.0	3.0	0.0	0.0	0.0	14.0
NORP83_5	NORP83_5_3	747.0	85.36680053547524	1.0	1.0	0.0038404088901228257	2715	3461	1	False		0.2871972318339102	6.0	3.0	3.0	0.0	0.0	0.0	6.0
NORP83_5	NORP83_5_4	1197.0	88.53216374269007	1.0	1.0	0.00557985192253474	3500	4696	1	False		0.12514410653945576	13.0	9.0	4.0	0.0	0.0	0.0	13.0
NORP83_5	NORP83_5_5	1143.0	88.36832895888014	1.0	1.0	0.004500554719726324	4711	5853	1	False		0.15969215969216016	11.0	7.0	4.0	0.0	0.0	0.0	11.0
NORP83_5	NORP83_5_6	747.0	85.29049531459171	1.0	1.0	0.0054266126439912465	5907	6653	1	False		0.2393480791618161	9.0	5.0	4.0	0.0	0.0	0.0	9.0
NORP83_5	NORP83_5_7	942.0	83.54989384288747	1.0	1.0	0.0046695983333951965	6653	7594	1	False		0.2064156206415623	10.0	6.0	4.0	0.0	0.0	0.0	10.0
NORP83_5	NORP83_5_8	1197.0	89.5238095238095	1.0	1.0	0.0023060966354663264	7805	9001	1	False			1.0	0.0	1.0	0.0	0.0	0.0	1.0
NORP83_5	NORP83_5_9	471.0	11.949044585987261	1.0	0.0		9994	10464	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_10	906.0	13.587196467991172	1.0	0.005518763796909493	0.0	10486	11391	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_11	1044.0	14.400383141762452	1.0	0.12739463601532566	0.0	11379	12422	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_12	1527.0	16.83955468238376	1.0	0.2999345121152587	0.0015364617239439493	12419	13945	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_13	1059.0	15.46081208687441	1.0	0.2823418319169028	0.002023740356981163	13980	15038	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_14	324.0	11.635802469135802	1.0	0.0		15066	15389	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_15	1629.0	16.360343769183547	1.0	0.2480049109883364	0.002119586461841516	15391	17019	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_16	837.0	17.537634408602152	1.0	0.25925925925925924	0.0019288139958535397	17024	17860	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_17	633.0	12.674565560821485	1.0	0.10900473933649288	0.0013145355210788525	18057	18689	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_5	NORP83_5_18	237.0	91.48945147679323	1.0	1.0	0.0030066285455276893	18862	19098	-1	False			1.0	0.0	1.0	0.0	0.0	0.0	1.0
NORP83_5	NORP83_5_19	735.0	102.31836734693876	1.0	1.0	0.003156521855568361	19240	19974	-1	False		0.08784042961258147	4.0	3.0	1.0	0.0	0.0	0.0	4.0
NORP83_5	NORP83_5_20	564.0	82.29255319148936	1.0	1.0	0.006916174651883211	20258	20821	-1	False		0.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0
NORP83_5	NORP83_5_21	327.0	44.92048929663608	1.0	1.0	0.015580900947617438	20924	21250	1	False		0.19161147902869768	10.0	6.0	4.0	0.0	0.0	0.0	10.0
NORP83_5	NORP83_5_22	396.0	24.51515151515152	1.0	0.351010101010101	0.016976725712096963	21295	21690	1	True		0.0814732142857143	5.0	4.0	1.0	0.0	0.0	0.0	5.0
NORP83_6	NORP83_6_1	1263.0	24.234362628661923	0.8091844813935075	0.4022169437846397	0.006403365238444979	2	1264	-1	False	0.0	0.2931740614334476	8.0	4.0	4.0	2.0	2.0	0.0	10.0
NORP83_6	NORP83_6_2	690.0	79.56666666666666	1.0	1.0	0.0033102105493131306	1270	1959	-1	False		0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0
NORP83_6	NORP83_6_3	1275.0	72.00235294117647	1.0	1.0	0.004173259314368738	1959	3233	-1	False	0.11795045809297612	0.11795045809297612	7.0	5.0	2.0	7.0	5.0	2.0	14.0
NORP83_6	NORP83_6_4	633.0	67.43759873617694	1.0	1.0	0.003936105335681561	3233	3865	-1	False	0.07541322314049581		1.0	0.0	1.0	5.0	4.0	1.0	6.0
NORP83_6	NORP83_6_5	1062.0	69.6261770244821	1.0	1.0	0.003538547318758467	3862	4923	-1	False	0.0	0.18874528809908556	5.0	3.0	2.0	6.0	6.0	0.0	11.0
NORP83_6	NORP83_6_6	489.0	87.06952965235175	1.0	1.0	0.003476246368665614	5177	5665	1	False	0.0	0.0	1.0	1.0	0.0	3.0	3.0	0.0	4.0
NORP83_6	NORP83_6_7	360.0	62.694444444444436	1.0	0.9277777777777778	0.003119814717127189	5629	5988	-1	True	0.14752116082224911		0.0	0.0	0.0	3.0	2.0	1.0	3.0
NORP83_7	NORP83_7_1	309.0	55.01294498381877	1.0	0.8640776699029126	0.0034175887982943465	2	310	-1	False		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_7	NORP83_7_2	1188.0	66.63047138047138	1.0	1.0	0.004294715545795635	307	1494	-1	False	0.0	0.0	1.0	1.0	0.0	7.0	7.0	0.0	8.0
NORP83_7	NORP83_7_3	615.0	66.46991869918699	1.0	1.0	0.004178534387572985	1510	2124	-1	False	0.0	0.0	4.0	4.0	0.0	2.0	2.0	0.0	6.0
NORP83_7	NORP83_7_4	564.0	73.25	1.0	1.0	0.0042015667080034244	2185	2748	-1	False		0.051621271076523964	7.0	6.0	1.0	0.0	0.0	0.0	7.0
NORP83_7	NORP83_7_5	372.0	77.13440860215054	1.0	1.0	0.002764357994961441	2739	3110	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_7	NORP83_7_6	279.0	79.47311827956989	1.0	1.0	0.0017192583784835234	3870	4148	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_7	NORP83_7_7	2430.0	75.90329218106996	1.0	1.0	0.0032742353378499844	4381	6810	-1	False	0.0	0.0	5.0	5.0	0.0	3.0	3.0	0.0	8.0
NORP83_7	NORP83_7_8	1269.0	76.16390858944052	1.0	1.0	0.0022868106363325147	7052	8320	-1	False	0.0		0.0	0.0	0.0	6.0	6.0	0.0	6.0
NORP83_7	NORP83_7_9	627.0	72.34290271132377	1.0	1.0	0.0024851709841920977	8438	9064	-1	False		0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0
NORP83_7	NORP83_7_10	1401.0	83.0642398286938	1.0	1.0	0.0035259852572733226	9328	10728	-1	False	0.0	0.0	7.0	7.0	0.0	3.0	3.0	0.0	10.0
NORP83_7	NORP83_7_11	165.0	10.309090909090909	0.987878787878788	0.15757575757575756	0.0	10731	10895	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_7	NORP83_7_12	927.0	33.188781014023725	0.7378640776699029	0.5275080906148867	0.002242868175779677	10895	11821	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_7	NORP83_7_13	1152.0	72.78819444444444	1.0	1.0	0.004740406552122711	11948	13099	1	False	0.0	0.0	9.0	9.0	0.0	1.0	1.0	0.0	10.0
NORP83_7	NORP83_7_14	1599.0	79.29768605378362	1.0	1.0	0.0035436607063226155	13119	14717	1	False	0.06979695431472059	0.034898477157360296	9.0	8.0	1.0	5.0	4.0	1.0	14.0
NORP83_7	NORP83_7_15	984.0	80.6880081300813	1.0	1.0	0.002807846398857561	14779	15762	1	False	0.0	0.0	3.0	3.0	0.0	3.0	3.0	0.0	6.0
NORP83_7	NORP83_7_16	939.0	60.973375931842384	1.0	1.0	0.00554216885592107	15755	16693	1	False		0.021860465116279083	15.0	14.0	1.0	2.0	0.0	2.0	17.0
NORP83_7	NORP83_7_17	1713.0	67.8219497956801	1.0	1.0	0.0048892437472234365	16697	18409	1	False		0.0	5.0	5.0	0.0	0.0	0.0	0.0	5.0
NORP83_7	NORP83_7_18	996.0	44.873493975903614	0.9969879518072288	0.958835341365462	0.00363222173371236	18430	19425	1	True	0.0	0.0	4.0	4.0	0.0	2.0	2.0	0.0	6.0
NORP83_8	NORP83_8_1	1131.0	82.35455349248453	1.0	0.9646330680813441	0.0018618721463722343	0	1130	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_8	NORP83_8_2	636.0	69.48270440251572	1.0	1.0	0.003236084801595873	1604	2239	1	False		0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0
NORP83_8	NORP83_8_3	1695.0	85.57463126843658	1.0	1.0	0.002283703999533371	2390	4084	1	False		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_8	NORP83_8_4	519.0	68.39306358381504	1.0	1.0	0.0016466577847799035	4451	4969	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_8	NORP83_8_5	273.0	2.688644688644689	0.25274725274725274	0.040293040293040296	0.007888804782520631	5097	5369	1	True			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_9	NORP83_9_1	219.0	53.76255707762557	1.0	0.8812785388127854	0.007846639255167931	2	220	-1	False			2.0	0.0	2.0	0.0	0.0	0.0	2.0
NORP83_9	NORP83_9_2	417.0	75.7841726618705	1.0	1.0	0.001626929647916775	596	1012	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_9	NORP83_9_3	783.0	50.94891443167305	1.0	0.8492975734355045	0.004747309899867935	1337	2119	-1	False	0.0	0.09736793668323217	4.0	3.0	1.0	3.0	3.0	0.0	7.0
NORP83_9	NORP83_9_4	1050.0	59.79238095238095	1.0	1.0	0.0032158930528731755	2122	3171	-1	False	0.0	0.0	2.0	2.0	0.0	6.0	6.0	0.0	8.0
NORP83_9	NORP83_9_5	993.0	72.79758308157099	1.0	1.0	0.002557353430764353	3168	4160	-1	False	0.0	0.0	2.0	2.0	0.0	1.0	1.0	0.0	3.0
NORP83_9	NORP83_9_6	948.0	77.27848101265823	1.0	1.0	0.004054652613426525	4160	5107	-1	False	0.19086509376890545	0.0	3.0	3.0	0.0	5.0	3.0	2.0	8.0
NORP83_9	NORP83_9_7	1680.0	76.31428571428572	1.0	1.0	0.0025652713718868907	5492	7171	1	False	0.6395592864637965	0.1598898216159491	3.0	2.0	1.0	3.0	1.0	2.0	6.0
NORP83_9	NORP83_9_8	294.0	53.547619047619044	1.0	0.9965986394557824	0.0032111906761195237	7199	7492	-1	False	0.6835443037974687		0.0	0.0	0.0	4.0	1.0	3.0	4.0
NORP83_9	NORP83_9_9	468.0	6.754273504273504	1.0	0.0		7610	8077	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_9	NORP83_9_10	453.0	6.178807947019867	1.0	0.0		8077	8529	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_9	NORP83_9_11	528.0	4.865530303030303	1.0	0.0		9204	9731	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_9	NORP83_9_12	1083.0	4.598337950138504	0.9492151431209604	0.0		9754	10836	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_9	NORP83_9_13	579.0	4.547495682210708	1.0	0.0		10931	11509	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_9	NORP83_9_14	756.0	59.62169312169311	1.0	0.9616402116402116	0.0044446051366719965	11933	12688	-1	False	0.4051875732708088	0.16207502930832354	3.0	2.0	1.0	9.0	4.0	5.0	12.0
NORP83_9	NORP83_9_15	972.0	72.39814814814815	1.0	1.0	0.002094277077250961	12746	13717	-1	False	0.24851217312894575		0.0	0.0	0.0	9.0	5.0	4.0	9.0
NORP83_9	NORP83_9_16	609.0	69.92282430213464	1.0	1.0	0.001802592050461516	13874	14482	1	False	0.32507288629737585		0.0	0.0	0.0	2.0	1.0	1.0	2.0
NORP83_9	NORP83_9_17	444.0	44.786036036036045	1.0	0.9954954954954957	0.007303708144442478	14573	15016	1	False	0.6043307086614165	0.9064960629921248	8.0	2.0	6.0	3.0	1.0	2.0	11.0
NORP83_9	NORP83_9_18	672.0	67.94642857142857	1.0	1.0	0.003391266135232773	15007	15678	-1	False		0.0	1.0	1.0	0.0	3.0	0.0	3.0	4.0
NORP83_9	NORP83_9_19	426.0	33.15492957746479	1.0	0.9178403755868544	0.002903415876276405	15717	16142	-1	False	0.0	0.2664670658682633	2.0	1.0	1.0	2.0	2.0	0.0	4.0
NORP83_9	NORP83_9_20	432.0	1.4537037037037035	0.10185185185185183	0.034722222222222224	0.0	16163	16594	-1	False			0.0	0.0	0.0	1.0	0.0	1.0	1.0
NORP83_10	NORP83_10_1	210.0	55.204761904761895	1.0	0.8761904761904762	0.0018434939177139895	0	209	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_10	NORP83_10_2	975.0	80.52	1.0	1.0	0.003921377047514274	309	1283	1	False		0.6152466367713022	3.0	1.0	2.0	0.0	0.0	0.0	3.0
NORP83_10	NORP83_10_3	465.0	86.31827956989247	1.0	1.0	0.002646186915777116	1376	1840	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_10	NORP83_10_4	1536.0	80.3046875	1.0	1.0	0.003228169749490917	1845	3380	1	False	0.0		0.0	0.0	0.0	5.0	5.0	0.0	5.0
NORP83_10	NORP83_10_5	1452.0	74.73898071625344	1.0	0.959366391184573	0.005455780397279564	3401	4852	-1	False	0.0	0.03246796142158806	10.0	9.0	1.0	5.0	5.0	0.0	15.0
NORP83_10	NORP83_10_6	765.0	80.32549019607843	1.0	1.0	0.002696214158550592	4907	5671	-1	False		0.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0
NORP83_10	NORP83_10_7	1212.0	78.79867986798679	1.0	1.0	0.003956266214745319	5668	6879	-1	False	0.4068609811682868	0.0	6.0	6.0	0.0	7.0	3.0	4.0	13.0
NORP83_10	NORP83_10_8	387.0	98.3953488372093	1.0	1.0	0.00643054659668485	6975	7361	-1	False	0.0	0.0633841131664853	5.0	4.0	1.0	3.0	3.0	0.0	8.0
NORP83_10	NORP83_10_9	858.0	77.08275058275058	0.9988344988344988	0.9545454545454546	0.002655362034892028	7474	8331	-1	True	0.0	0.0	1.0	1.0	0.0	4.0	4.0	0.0	5.0
NORP83_11	NORP83_11_1	279.0	20.480286738351253	1.0	0.2831541218637993	0.0050169999086404635	1	279	-1	False		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_11	NORP83_11_2	1107.0	35.712737127371284	1.0	0.6278229448961157	0.006011410239789128	288	1394	-1	False	0.0	0.0	6.0	6.0	0.0	11.0	11.0	0.0	17.0
NORP83_11	NORP83_11_3	1281.0	75.4839968774395	1.0	1.0	0.004976196367232566	1405	2685	-1	False	0.0	0.18561742803156647	5.0	3.0	2.0	6.0	6.0	0.0	11.0
NORP83_11	NORP83_11_4	936.0	69.6025641025641	1.0	1.0	0.002916523342968102	2682	3617	-1	False	0.0	0.0	2.0	2.0	0.0	2.0	2.0	0.0	4.0
NORP83_11	NORP83_11_5	987.0	65.84295845997974	1.0	0.9533941236068896	0.003860209750825128	3793	4779	1	False	1.0874623007324469	0.05437311503662233	6.0	5.0	1.0	5.0	1.0	4.0	11.0
NORP83_11	NORP83_11_6	765.0	82.52941176470588	1.0	1.0	0.0032703003073050185	4784	5548	-1	False	0.0	0.14285714285714304	3.0	2.0	1.0	1.0	1.0	0.0	4.0
NORP83_11	NORP83_11_7	537.0	78.67411545623834	1.0	1.0	0.004265334575091928	5637	6173	1	False	0.0		2.0	0.0	2.0	1.0	1.0	0.0	3.0
NORP83_11	NORP83_11_8	888.0	85.42342342342343	1.0	1.0	0.0037694209599280493	6208	7095	-1	False	0.0	0.0	3.0	3.0	0.0	1.0	1.0	0.0	4.0
NORP83_11	NORP83_11_9	1077.0	78.67409470752091	1.0	1.0	0.004153302453022478	7111	8187	-1	False	0.0	0.0	5.0	5.0	0.0	2.0	2.0	0.0	7.0
NORP83_11	NORP83_11_10	1065.0	67.40281690140846	1.0	1.0	0.004814759666371239	8202	9266	-1	False	0.0	0.05923515052888539	12.0	10.0	2.0	3.0	3.0	0.0	15.0
NORP83_11	NORP83_11_11	834.0	75.03836930455634	1.0	1.0	0.007805056065964155	9266	10099	-1	False		0.0	17.0	17.0	0.0	0.0	0.0	0.0	17.0
NORP83_11	NORP83_11_12	174.0	42.28735632183908	0.9942528735632185	0.8218390804597702	0.0016007035762279909	10072	10245	-1	True			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_12	NORP83_12_1	906.0	72.36203090507726	0.998896247240618	0.9481236203090508	0.0026473613917757928	0	905	-1	False	0.0		0.0	0.0	0.0	2.0	2.0	0.0	2.0
NORP83_12	NORP83_12_2	273.0	81.81318681318682	1.0	1.0	0.003651912614102804	1064	1336	1	False		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_12	NORP83_12_3	735.0	78.8312925170068	1.0	1.0	0.00369310670969436	1408	2142	1	False	0.18252126836813606	0.0	1.0	1.0	0.0	5.0	3.0	2.0	6.0
NORP83_12	NORP83_12_4	1074.0	42.81284916201117	1.0	0.7104283054003724	0.007677946381300148	2132	3205	-1	False	0.0	0.16280894468419024	13.0	8.0	5.0	4.0	4.0	0.0	17.0
NORP83_12	NORP83_12_5	750.0	78.652	1.0	1.0	0.004994537512461372	3205	3954	-1	False	0.5393767705382437	0.0	5.0	5.0	0.0	3.0	1.0	2.0	8.0
NORP83_12	NORP83_12_6	513.0	62.982456140350884	1.0	1.0	0.00344273291136088	4000	4512	-1	False	0.02710027100270997		0.0	0.0	0.0	10.0	9.0	1.0	10.0
NORP83_13	NORP83_13_1	1398.0	75.6659513590844	0.996423462088698	0.9785407725321889	0.0052075790818671966	1	1398	1	False	0.11562782294489647	0.04730229120473038	13.0	11.0	2.0	13.0	9.0	4.0	26.0
NORP83_13	NORP83_13_2	360.0	74.07777777777778	1.0	1.0	0.00496352993779714	1399	1758	1	False	0.0	0.0	2.0	2.0	0.0	3.0	3.0	0.0	5.0
NORP83_13	NORP83_13_3	939.0	85.89882854100107	1.0	1.0	0.002777754181363168	1761	2699	-1	False	0.0		0.0	0.0	0.0	3.0	3.0	0.0	3.0
NORP83_13	NORP83_13_4	912.0	66.95504385964911	1.0	0.9462719298245614	0.0071875574552860986	2708	3619	-1	False	0.0	0.023598572328364518	12.0	11.0	1.0	5.0	5.0	0.0	17.0
NORP83_13	NORP83_13_5	729.0	23.294924554183808	0.9931412894375856	0.3319615912208505	0.0046405580418169565	3914	4642	1	True	0.09173955296404274	0.0	2.0	2.0	0.0	4.0	3.0	1.0	6.0
NORP83_14	NORP83_14_1	300.0	53.94666666666666	1.0	0.83	0.009733316649394808	2	301	-1	False	0.13829787234042565	0.0	5.0	5.0	0.0	3.0	2.0	1.0	8.0
NORP83_14	NORP83_14_2	249.0	69.8273092369478	1.0	1.0	0.008761250110993934	308	556	-1	False		0.0	4.0	4.0	0.0	0.0	0.0	0.0	4.0
NORP83_14	NORP83_14_3	1992.0	41.61746987951807	0.9974899598393574	0.5240963855421686	0.01921167895483333	674	2665	-1	False	0.1392757660167124	0.1193792280143249	40.0	28.0	12.0	3.0	2.0	1.0	44.0
NORP83_14	NORP83_14_4	174.0	92.35057471264368	1.0	1.0	0.012480513117779313	2765	2938	-1	False		0.3953201970443346	5.0	2.0	3.0	0.0	0.0	0.0	5.0
NORP83_14	NORP83_14_5	513.0	71.87524366471735	1.0	1.0	0.00935292058056092	2948	3460	-1	False		0.12198632601655245	12.0	7.0	3.0	0.0	0.0	0.0	12.0
NORP83_14	NORP83_14_6	120.0	29.68333333333333	1.0	0.775	0.010094016469934908	3444	3563	-1	True		0.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0
NORP83_15	NORP83_15_1	399.0	62.37844611528822	0.9974937343358397	0.9022556390977444	0.003866433600584696	0	398	1	False		0.2733118971061091	2.0	1.0	1.0	0.0	0.0	0.0	2.0
NORP83_15	NORP83_15_2	183.0	74.12021857923497	1.0	1.0	0.0017108770667529913	412	594	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_15	NORP83_15_3	996.0	79.52911646586345	1.0	1.0	0.002725383304209128	605	1600	-1	False	0.0		0.0	0.0	0.0	2.0	2.0	0.0	2.0
NORP83_15	NORP83_15_4	951.0	80.87907465825447	1.0	1.0	0.002535174823083075	1616	2566	-1	False	0.0	0.0	2.0	2.0	0.0	1.0	1.0	0.0	3.0
