,Position,0,1,2,3,4,5,6,7,8,9,10,11
1095,1183,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,1159,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,1102,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,1072,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1098,3532,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3346,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3306,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,3259,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,3253,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,3247,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1098,3100,0.0,0.0,1.0,0.0,0.0,0.004,0.288,0.708,0.0,0.0,0.0,1.0
1098,3097,0.0,1.0,0.0,0.0,0.008,0.268,0.008,0.716,0.0,0.0,0.0,1.0
1098,3094,0.0,0.0,0.0,1.0,0.004,0.796,0.006,0.194,0.0,1.0,0.0,0.0
1098,3082,0.0,0.0,1.0,0.0,0.958,0.002,0.036,0.004,1.0,0.0,0.0,0.0
1098,3064,0.0,0.0,0.0,1.0,0.0,0.0,0.97,0.03,0.0,0.0,1.0,0.0
1098,3058,0.0,0.0,1.0,0.0,0.986,0.0,0.012,0.002,1.0,0.0,0.0,0.0
1098,3000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,2854,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,2716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1099,4567,0.734,0.0,0.0,0.266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1099,4561,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4504,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1099,4459,0.238,0.762,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4402,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1099,4327,0.0,0.018,0.046,0.936,0.0,0.0,0.0,1.0,0.0,0.0,0.956,0.044
1099,4285,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4264,1.0,0.0,0.0,0.0,0.0,0.0,0.042,0.958,0.0,0.0,1.0,0.0
1099,4165,0.998,0.0,0.002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1102,5787,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1102,5706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1102,5670,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1103,6291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1103,6230,0.996,0.004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1103,6216,0.914,0.0,0.086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1103,5937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1103,5880,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1103,5877,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1104,6724,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1104,6716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6705,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1104,6650,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1104,6652,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6530,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1104,6518,0.954,0.002,0.0,0.044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1104,6503,0.936,0.0,0.064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1104,6488,0.928,0.0,0.072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1104,6470,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1104,6446,0.002,0.0,0.898,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1104,6425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,7452,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,7398,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1106,7359,0.0,0.0,0.992,0.008,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1106,7317,0.892,0.0,0.108,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1106,7269,0.0,0.666,0.0,0.334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1106,7257,0.578,0.0,0.422,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1106,7239,0.852,0.0,0.148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1106,7189,0.0,0.002,0.0,0.998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1107,7876,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1107,7870,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1107,7864,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1107,7738,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1108,8111,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1109,8628,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1109,8622,1.0,0.0,0.0,0.0,0.464,0.0,0.0,0.536,0.0,0.0,0.0,1.0
1109,8616,1.0,0.0,0.0,0.0,0.142,0.0,0.858,0.0,0.0,0.0,1.0,0.0
1109,8610,0.0,1.0,0.0,0.0,0.934,0.066,0.0,0.0,1.0,0.0,0.0,0.0
1111,9291,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,9279,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,9216,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1111,9177,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,9095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1111,9081,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1111,9075,0.736,0.002,0.262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1111,9042,0.748,0.0,0.004,0.248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,9021,0.0,0.428,0.002,0.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1112,9936,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1112,9789,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1112,9732,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1112,9690,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1113,10457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1113,10367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1113,10346,0.914,0.0,0.086,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1113,10343,0.18,0.0,0.0,0.82,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1113,10337,0.092,0.0,0.0,0.908,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1113,10289,0.766,0.0,0.234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1113,10283,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1113,10262,0.996,0.0,0.0,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,10208,0.994,0.006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1113,10205,0.0,0.0,1.0,0.0,0.006,0.0,0.994,0.0,1.0,0.0,0.0,0.0
1113,10169,0.0,0.0,0.0,1.0,0.0,0.978,0.0,0.022,0.0,1.0,0.0,0.0
1114,10693,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1114,10672,0.962,0.0,0.0,0.038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,10663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,10657,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1114,10615,0.388,0.0,0.0,0.612,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1114,10588,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,11629,0.0,0.844,0.0,0.156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,11578,0.95,0.036,0.014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11577,0.988,0.0,0.0,0.012,1.0,0.0,0.0,0.0,0.006,0.0,0.0,0.994
1115,11576,0.0,0.006,0.994,0.0,0.0,0.0,1.0,0.0,0.0,0.996,0.004,0.0
1115,11539,0.08,0.0,0.0,0.92,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11485,0.91,0.0,0.09,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1115,11461,0.584,0.0,0.0,0.416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,11451,0.042,0.0,0.0,0.958,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11448,0.0,0.002,0.0,0.998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1115,11431,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11407,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1115,11398,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11290,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1115,11203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11197,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1115,11198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1115,11185,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11110,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1115,11086,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1115,10948,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,10945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1116,11939,0.0,0.978,0.0,0.022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1116,11847,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1116,11717,0.0,0.586,0.0,0.414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,12406,0.974,0.0,0.026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1117,12337,0.898,0.0,0.0,0.102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,12277,0.01,0.99,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1117,12268,0.996,0.0,0.0,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,12220,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1117,12217,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1117,12100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1117,12085,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1117,12070,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1117,12028,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1118,13224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1118,13086,0.93,0.0,0.0,0.07,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1118,12963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1118,12930,0.744,0.0,0.256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1118,12924,0.0,0.152,0.0,0.848,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1118,12925,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1118,12926,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1118,12918,0.996,0.004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1118,12753,0.152,0.0,0.0,0.848,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1118,12747,0.078,0.0,0.004,0.918,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1118,12743,0.85,0.0,0.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,12737,0.0,0.844,0.0,0.156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,12687,0.964,0.0,0.036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1118,12654,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,12651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1119,13574,0.518,0.0,0.0,0.482,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1119,13538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1119,13475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1119,13454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1119,13367,0.0,0.006,0.0,0.994,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1119,13343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1119,13334,0.992,0.0,0.008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1176,2020,0.0,0.866,0.0,0.134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1176,2164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1176,2224,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1176,2230,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1176,2302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1176,2311,0.116,0.0,0.884,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1176,2365,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1176,2380,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1177,2454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1177,2461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1177,2475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1177,2478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1177,2481,0.0,0.858,0.0,0.142,0.0,0.0,0.0,1.0,0.0,0.156,0.0,0.844
1177,2658,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1177,2676,0.0,0.81,0.0,0.19,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1177,2751,0.0,0.254,0.0,0.746,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1177,2823,0.0,0.0,0.0,1.0,0.168,0.256,0.348,0.228,0.0,0.0,1.0,0.0
1543,1625,0.382,0.066,0.066,0.486,0.974,0.0,0.0,0.026,0.026,0.0,0.0,0.974
1543,1770,0.0,1.0,0.0,0.0,0.004,0.9,0.092,0.004,0.0,0.0,1.0,0.0
1543,2060,0.0,0.776,0.224,0.0,0.0,0.992,0.008,0.0,0.0,0.0,1.0,0.0
1543,2066,0.0,0.754,0.0,0.246,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1543,2069,0.0,0.824,0.0,0.176,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0
1543,2072,0.162,0.0,0.838,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1543,2075,0.0,0.014,0.0,0.986,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1543,2243,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1543,2315,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1543,2447,0.0,0.0,1.0,0.0,0.576,0.0,0.424,0.0,1.0,0.0,0.0,0.0
1544,2660,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1544,2673,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1544,2675,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1544,2708,0.0,1.0,0.0,0.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0
1544,2720,0.0,1.0,0.0,0.0,0.0,0.01,0.002,0.988,0.0,0.0,0.0,1.0
2237,1460,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,1601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,1646,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,1769,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2045,0.078,0.546,0.322,0.054,0.0,0.09,0.91,0.0,0.0,0.912,0.088,0.0
2237,2162,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,2237,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2238,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2259,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2237,2273,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2237,2336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2390,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2237,2393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,2435,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2462,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2477,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,2714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2717,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,2774,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2794,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2942,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,3005,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,3008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2237,3164,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,3200,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2237,3203,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,3209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,3212,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,3444,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,3620,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,3635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,3638,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2237,3644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2237,3704,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,3889,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
