,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1095,1336,1.0,0.0,0.0,0.0,0.27,0.23,0.256,0.244,0.796,0.0,0.204,0.0,0.246,0.28,0.23,0.244,0.25,0.254,0.232,0.264,0.0,0.0,1.0,0.0,0.252,0.266,0.228,0.254
1095,1303,1.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.26,0.21,0.288,0.242,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1095,1295,0.0,0.0,1.0,0.0,0.258,0.282,0.232,0.228,0.994,0.0,0.006,0.0,0.238,0.244,0.274,0.244,0.272,0.216,0.236,0.276,1.0,0.0,0.0,0.0,0.24,0.278,0.262,0.22
1095,1261,1.0,0.0,0.0,0.0,0.978,0.0,0.0,0.022,0.184,0.0,0.0,0.816,1.0,0.0,0.0,0.0,0.298,0.194,0.228,0.28,0.0,0.0,0.0,1.0,0.002,0.0,0.0,0.998
1095,1213,0.0,1.0,0.0,0.0,0.278,0.286,0.214,0.222,0.0,0.042,0.0,0.958,0.256,0.288,0.244,0.212,0.272,0.232,0.24,0.256,0.0,0.0,0.0,1.0,0.244,0.256,0.25,0.25
1095,1198,1.0,0.0,0.0,0.0,0.29,0.244,0.208,0.258,0.76,0.0,0.24,0.0,0.246,0.264,0.256,0.234,0.282,0.254,0.23,0.234,0.0,0.0,1.0,0.0,0.254,0.26,0.254,0.232
1095,1183,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.194,0.204,0.408,0.194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1095,1159,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03,0.0,0.97,0.0,0.0,0.0,1.0,0.218,0.278,0.228,0.276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1095,1102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.204,0.276,0.214,0.306,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1095,1072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.236,0.256,0.22,0.288,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1098,3532,0.0,0.0,1.0,0.0,0.81,0.0,0.19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.252,0.228,0.27,0.25,0.0,0.0,1.0,0.0,0.05,0.0,0.95,0.0
1098,3346,0.0,0.0,1.0,0.0,0.0,0.0,0.94,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.224,0.242,0.232,0.302,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,3306,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.264,0.226,0.272,0.238,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,3259,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.258,0.218,0.256,0.268,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1098,3253,1.0,0.0,0.0,0.0,0.442,0.0,0.558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.274,0.262,0.238,0.226,1.0,0.0,0.0,0.0,0.56,0.0,0.44,0.0
1098,3247,0.0,1.0,0.0,0.0,0.0,0.998,0.0,0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.244,0.232,0.268,0.256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1098,3100,0.21,0.258,0.222,0.31,0.0,0.002,0.408,0.59,0.0,0.0,1.0,0.0,0.0,0.0,0.006,0.994,0.252,0.214,0.248,0.286,0.0,0.0,0.96,0.04,0.0,0.0,0.21,0.79
1098,3097,0.206,0.276,0.214,0.304,0.0,0.168,0.0,0.832,0.0,1.0,0.0,0.0,0.0,0.684,0.0,0.316,0.236,0.262,0.258,0.244,0.0,0.316,0.0,0.684,0.0,0.036,0.0,0.964
1098,3094,0.256,0.244,0.252,0.248,0.0,0.752,0.002,0.246,0.0,0.0,0.0,1.0,0.0,0.416,0.0,0.584,0.218,0.274,0.226,0.282,0.0,0.766,0.0,0.234,0.0,0.782,0.0,0.218
1098,3082,0.246,0.264,0.262,0.228,0.962,0.0,0.038,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24,0.3,0.24,0.22,0.578,0.0,0.422,0.0,0.44,0.0,0.56,0.0
1098,3064,0.224,0.274,0.24,0.262,0.0,0.0,0.926,0.074,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.224,0.248,0.248,0.28,0.0,0.0,0.732,0.268,0.0,0.0,0.284,0.716
1098,3058,0.25,0.236,0.266,0.248,0.978,0.0,0.022,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.274,0.238,0.27,0.218,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1098,3000,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24,0.234,0.264,0.262,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1098,2854,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.278,0.224,0.236,0.262,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1098,2716,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.266,0.248,0.232,0.254,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1099,4567,1.0,0.0,0.0,0.0,0.272,0.26,0.244,0.224,0.802,0.0,0.0,0.198,0.27,0.228,0.24,0.262,0.278,0.242,0.22,0.26,0.0,0.0,0.0,1.0,0.232,0.24,0.25,0.278
1099,4561,0.266,0.274,0.214,0.246,0.0,1.0,0.0,0.0,0.222,0.256,0.266,0.256,1.0,0.0,0.0,0.0,0.278,0.298,0.196,0.228,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4504,0.284,0.288,0.218,0.21,0.0,1.0,0.0,0.0,0.262,0.254,0.24,0.244,1.0,0.0,0.0,0.0,0.268,0.26,0.224,0.248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4498,0.264,0.244,0.206,0.286,0.0,0.0,0.0,1.0,0.278,0.28,0.21,0.232,1.0,0.0,0.0,0.0,0.288,0.222,0.226,0.264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4459,1.0,0.0,0.0,0.0,0.232,0.236,0.258,0.274,0.014,0.986,0.0,0.0,0.26,0.248,0.214,0.278,0.264,0.252,0.248,0.236,0.0,1.0,0.0,0.0,0.264,0.244,0.244,0.248
1099,4402,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008,0.992,0.0,0.0,0.0,1.0,0.0,0.208,0.264,0.28,0.248,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1099,4327,0.0,0.0,0.0,1.0,0.228,0.28,0.254,0.238,0.0,0.054,0.0,0.946,0.196,0.328,0.23,0.246,0.24,0.196,0.29,0.274,0.0,0.0,1.0,0.0,0.22,0.286,0.25,0.244
1099,4285,1.0,0.0,0.0,0.0,0.248,0.268,0.232,0.252,0.0,1.0,0.0,0.0,0.26,0.262,0.25,0.228,0.216,0.278,0.25,0.256,1.0,0.0,0.0,0.0,0.226,0.238,0.262,0.274
1099,4264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.264,0.246,0.256,0.234,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1099,4165,1.0,0.0,0.0,0.0,0.238,0.25,0.238,0.274,0.0,0.0,0.0,1.0,0.276,0.254,0.25,0.22,0.228,0.246,0.252,0.274,1.0,0.0,0.0,0.0,0.252,0.248,0.242,0.258
1102,5787,1.0,0.0,0.0,0.0,0.25,0.244,0.258,0.248,0.0,0.0,0.0,1.0,0.264,0.216,0.272,0.248,0.244,0.248,0.236,0.272,1.0,0.0,0.0,0.0,0.286,0.226,0.25,0.238
1102,5706,0.0,0.0,0.0,1.0,0.256,0.218,0.264,0.262,0.0,0.0,0.0,1.0,0.224,0.268,0.252,0.256,0.246,0.246,0.268,0.24,0.0,1.0,0.0,0.0,0.24,0.264,0.262,0.234
1102,5670,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.222,0.338,0.228,0.212,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1103,6291,0.0,0.0,0.0,1.0,0.0,0.136,0.0,0.864,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.272,0.218,0.31,0.0,0.0,0.0,1.0,0.0,0.03,0.0,0.97
1103,6230,1.0,0.0,0.0,0.0,0.28,0.238,0.248,0.234,0.978,0.022,0.0,0.0,0.258,0.26,0.256,0.226,0.216,0.296,0.234,0.254,0.0,1.0,0.0,0.0,0.278,0.252,0.21,0.26
1103,6216,1.0,0.0,0.0,0.0,0.246,0.198,0.258,0.298,0.956,0.0,0.044,0.0,0.238,0.242,0.304,0.216,0.242,0.254,0.248,0.256,0.0,0.0,1.0,0.0,0.27,0.234,0.264,0.232
1103,5937,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.962,0.01,0.018,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1103,5880,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.228,0.252,0.256,0.264,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1103,5877,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.292,0.24,0.262,0.206,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1104,6724,1.0,0.0,0.0,0.0,0.272,0.234,0.276,0.218,0.0,0.0,0.0,1.0,0.294,0.262,0.204,0.24,0.252,0.218,0.282,0.248,1.0,0.0,0.0,0.0,0.236,0.228,0.278,0.258
1104,6716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.316,0.274,0.19,0.22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6705,0.238,0.232,0.26,0.27,0.0,1.0,0.0,0.0,0.248,0.232,0.276,0.244,1.0,0.0,0.0,0.0,0.224,0.238,0.284,0.254,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1104,6650,0.272,0.264,0.222,0.242,1.0,0.0,0.0,0.0,0.254,0.274,0.258,0.214,0.0,0.0,0.0,1.0,0.224,0.266,0.224,0.286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1104,6652,0.27,0.23,0.262,0.238,1.0,0.0,0.0,0.0,0.256,0.26,0.244,0.24,0.0,1.0,0.0,0.0,0.292,0.24,0.234,0.234,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6530,0.274,0.248,0.244,0.234,0.0,0.0,0.0,1.0,0.28,0.234,0.224,0.262,0.0,0.0,1.0,0.0,0.23,0.234,0.248,0.288,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1104,6518,0.0,0.0,0.0,1.0,0.268,0.242,0.244,0.246,0.998,0.0,0.0,0.002,0.264,0.272,0.226,0.238,0.24,0.262,0.248,0.25,1.0,0.0,0.0,0.0,0.248,0.258,0.244,0.25
1104,6503,0.0,0.0,1.0,0.0,0.258,0.288,0.24,0.214,0.996,0.0,0.004,0.0,0.242,0.284,0.268,0.206,0.272,0.258,0.228,0.242,1.0,0.0,0.0,0.0,0.228,0.242,0.246,0.284
1104,6488,0.0,0.0,1.0,0.0,0.284,0.25,0.248,0.218,0.998,0.0,0.002,0.0,0.24,0.208,0.252,0.3,0.244,0.236,0.26,0.26,1.0,0.0,0.0,0.0,0.26,0.246,0.256,0.238
1104,6470,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.202,0.318,0.218,0.262,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1104,6446,0.0,0.0,1.0,0.0,0.3,0.226,0.212,0.262,0.0,0.0,0.936,0.064,0.268,0.242,0.254,0.236,0.252,0.26,0.246,0.242,0.0,0.0,0.0,1.0,0.248,0.276,0.256,0.22
1104,6425,1.0,0.0,0.0,0.0,0.002,0.0,0.998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.286,0.222,0.288,0.204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,7452,1.0,0.0,0.0,0.0,0.278,0.234,0.262,0.226,0.0,1.0,0.0,0.0,0.254,0.238,0.238,0.27,0.248,0.256,0.268,0.228,1.0,0.0,0.0,0.0,0.214,0.254,0.28,0.252
1106,7398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.256,0.304,0.198,0.242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1106,7359,0.0,0.0,1.0,0.0,0.242,0.24,0.26,0.258,0.0,0.0,0.886,0.114,0.234,0.238,0.276,0.252,0.26,0.284,0.224,0.232,0.0,0.0,0.0,1.0,0.242,0.262,0.248,0.248
1106,7317,1.0,0.0,0.0,0.0,0.246,0.244,0.25,0.26,0.278,0.0,0.722,0.0,0.288,0.24,0.198,0.274,0.244,0.232,0.29,0.234,0.0,0.0,1.0,0.0,0.254,0.24,0.25,0.256
1106,7269,0.0,1.0,0.0,0.0,0.208,0.266,0.292,0.234,0.0,0.152,0.0,0.848,0.238,0.244,0.258,0.26,0.278,0.248,0.224,0.25,0.0,0.0,0.0,1.0,0.24,0.256,0.242,0.262
1106,7257,0.0,0.0,1.0,0.0,0.278,0.238,0.228,0.256,0.538,0.0,0.462,0.0,0.276,0.266,0.226,0.232,0.246,0.274,0.194,0.286,1.0,0.0,0.0,0.0,0.23,0.27,0.24,0.26
1106,7239,1.0,0.0,0.0,0.0,0.244,0.258,0.258,0.24,0.922,0.0,0.078,0.0,0.284,0.25,0.26,0.206,0.252,0.216,0.262,0.27,0.0,0.0,1.0,0.0,0.278,0.274,0.216,0.232
1106,7189,0.0,0.0,0.0,1.0,0.238,0.266,0.232,0.264,0.0,0.002,0.0,0.998,0.29,0.226,0.236,0.248,0.256,0.22,0.282,0.242,0.0,1.0,0.0,0.0,0.256,0.24,0.242,0.262
1107,7876,0.0,0.0,1.0,0.0,0.0,0.0,0.47,0.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.204,0.25,0.278,0.268,0.0,0.0,1.0,0.0,0.0,0.0,0.538,0.462
1107,7870,0.0,0.0,0.0,1.0,0.0,0.718,0.0,0.282,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.206,0.274,0.216,0.304,0.0,0.0,0.0,1.0,0.0,0.274,0.0,0.726
1107,7864,0.0,0.0,1.0,0.0,0.0,0.0,0.978,0.022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.222,0.26,0.29,0.228,0.0,0.0,1.0,0.0,0.0,0.0,0.024,0.976
1107,7738,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.238,0.258,0.252,0.252,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1108,8111,1.0,0.0,0.0,0.0,0.506,0.0,0.494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.284,0.234,0.276,0.206,1.0,0.0,0.0,0.0,0.998,0.0,0.002,0.0
1109,8628,1.0,0.0,0.0,0.0,0.926,0.0,0.0,0.074,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.99,0.128,0.166,0.554,0.152,1.0,0.0,0.0,0.0,0.052,0.0,0.0,0.948
1109,8622,0.03,0.0,0.0,0.97,0.414,0.0,0.022,0.564,1.0,0.0,0.0,0.0,0.83,0.0,0.0,0.17,0.072,0.134,0.74,0.054,0.162,0.0,0.0,0.838,0.64,0.0,0.0,0.36
1109,8616,0.022,0.0,0.978,0.0,0.054,0.0,0.946,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.252,0.206,0.304,0.238,0.0,0.0,1.0,0.0,0.944,0.0,0.056,0.0
1109,8610,0.994,0.006,0.0,0.0,0.61,0.39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002,0.0,0.998,1.0,0.0,0.0,0.0,0.392,0.608,0.0,0.0
1111,9291,0.0,0.0,0.0,1.0,0.842,0.0,0.0,0.158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.262,0.224,0.25,0.264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1111,9279,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.278,0.258,0.218,0.246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1111,9216,0.0,0.0,1.0,0.0,0.268,0.26,0.236,0.236,0.0,0.0,0.0,1.0,0.214,0.27,0.26,0.256,0.23,0.284,0.24,0.246,0.0,0.0,1.0,0.0,0.226,0.262,0.262,0.25
1111,9177,1.0,0.0,0.0,0.0,0.304,0.192,0.272,0.232,1.0,0.0,0.0,0.0,0.218,0.278,0.268,0.236,0.226,0.232,0.288,0.254,0.0,0.0,0.0,1.0,0.248,0.24,0.222,0.29
1111,9095,0.27,0.244,0.232,0.254,0.0,0.0,0.0,1.0,0.208,0.272,0.256,0.264,0.0,0.0,1.0,0.0,0.25,0.23,0.258,0.262,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1111,9081,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.248,0.252,0.284,0.216,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1111,9075,0.0,0.0,1.0,0.0,0.272,0.24,0.244,0.244,0.976,0.0,0.024,0.0,0.214,0.256,0.262,0.268,0.212,0.264,0.266,0.258,1.0,0.0,0.0,0.0,0.278,0.224,0.24,0.258
1111,9042,0.0,0.0,0.0,1.0,0.25,0.266,0.234,0.25,0.964,0.0,0.0,0.036,0.252,0.252,0.22,0.276,0.244,0.276,0.234,0.246,1.0,0.0,0.0,0.0,0.302,0.254,0.238,0.206
1111,9021,0.0,0.0,0.0,1.0,0.228,0.264,0.242,0.266,0.0,0.836,0.002,0.162,0.246,0.242,0.274,0.238,0.238,0.238,0.22,0.304,0.0,1.0,0.0,0.0,0.26,0.254,0.248,0.238
1112,9936,0.0,0.0,1.0,0.0,0.384,0.0,0.616,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.284,0.232,0.268,0.216,0.0,0.0,1.0,0.0,0.602,0.0,0.398,0.0
1112,9789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.216,0.29,0.244,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1112,9732,0.0,1.0,0.0,0.0,0.246,0.256,0.272,0.226,1.0,0.0,0.0,0.0,0.238,0.28,0.272,0.21,0.242,0.238,0.254,0.266,0.0,1.0,0.0,0.0,0.258,0.23,0.246,0.266
1112,9690,0.0,0.0,0.0,1.0,0.274,0.22,0.25,0.256,0.0,0.0,0.0,1.0,0.256,0.252,0.25,0.242,0.27,0.236,0.282,0.212,0.0,0.0,1.0,0.0,0.252,0.228,0.236,0.284
1113,10457,0.0,0.0,0.0,1.0,0.0,0.0,0.176,0.824,0.0,0.0,0.63,0.37,0.0,0.0,1.0,0.0,0.236,0.248,0.276,0.24,0.0,0.0,1.0,0.0,0.0,0.0,0.816,0.184
1113,10367,0.0,1.0,0.0,0.0,0.0,0.692,0.0,0.308,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.268,0.248,0.218,0.266,0.0,0.0,0.0,1.0,0.0,0.294,0.0,0.706
1113,10346,0.0,0.0,1.0,0.0,0.234,0.264,0.264,0.238,0.932,0.0,0.068,0.0,0.258,0.256,0.25,0.236,0.25,0.254,0.25,0.246,1.0,0.0,0.0,0.0,0.268,0.216,0.28,0.236
