,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1098,3094,0.0,0.0,0.0,1.0,0.232,0.24,0.264,0.264,0.0,0.06,0.0,0.94,0.0,1.0,0.0,0.0,0.0,0.928,0.0,0.072
1098,3082,0.0,0.0,1.0,0.0,0.232,0.228,0.244,0.296,0.056,0.0,0.944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,3064,0.0,0.0,0.0,1.0,0.208,0.22,0.328,0.244,0.0,0.0,0.048,0.952,0.0,0.0,1.0,0.0,0.0,0.0,0.992,0.008
1098,3058,0.0,0.0,1.0,0.0,0.236,0.252,0.232,0.28,0.02,0.0,0.98,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0
1098,3000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1098,2854,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1098,2716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1099,4567,0.244,0.248,0.24,0.268,1.0,0.0,0.0,0.0,0.036,0.0,0.0,0.964,0.364,0.0,0.0,0.636,0.544,0.0,0.0,0.456
1099,4561,0.12,0.88,0.0,0.0,0.288,0.232,0.232,0.248,0.832,0.168,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4504,0.0,1.0,0.0,0.0,0.292,0.244,0.224,0.24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4498,0.556,0.0,0.0,0.444,0.284,0.224,0.216,0.276,0.44,0.0,0.0,0.56,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,4459,0.288,0.212,0.296,0.204,0.0,1.0,0.0,0.0,0.94,0.06,0.0,0.0,0.812,0.188,0.0,0.0,0.28,0.72,0.0,0.0
1099,4402,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1099,4327,0.264,0.264,0.216,0.256,0.0,0.0,0.0,1.0,0.0,0.0,0.068,0.932,0.0,0.0,0.932,0.068,0.004,0.688,0.116,0.192
1099,4285,0.284,0.228,0.224,0.264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1099,4264,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1099,4165,0.216,0.264,0.26,0.26,1.0,0.0,0.0,0.0,0.404,0.0,0.0,0.596,0.768,0.0,0.0,0.232,0.772,0.008,0.0,0.22
1102,5787,0.256,0.212,0.272,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1102,5706,0.2,0.264,0.264,0.272,0.0,0.0,0.0,1.0,0.0,0.452,0.0,0.548,0.0,0.552,0.0,0.448,0.0,0.796,0.0,0.204
1102,5670,0.0,0.988,0.0,0.012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1103,6291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1103,6230,0.228,0.28,0.244,0.248,1.0,0.0,0.0,0.0,0.372,0.628,0.0,0.0,0.388,0.612,0.0,0.0,0.244,0.756,0.0,0.0
1103,6216,0.248,0.24,0.28,0.232,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.564,0.0,0.436,0.0,0.456,0.0,0.544,0.0
1103,5937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1103,5880,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1103,5877,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1104,6724,0.268,0.184,0.288,0.26,1.0,0.0,0.0,0.0,0.544,0.0,0.0,0.456,0.516,0.0,0.0,0.484,0.86,0.0,0.0,0.14
1104,6716,0.012,0.988,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6705,0.528,0.472,0.0,0.0,0.228,0.268,0.224,0.28,0.456,0.54,0.0,0.004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1104,6650,0.688,0.0,0.0,0.312,0.236,0.26,0.204,0.3,0.316,0.0,0.0,0.684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1104,6652,0.096,0.904,0.0,0.0,0.252,0.292,0.24,0.216,0.908,0.092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1104,6530,0.0,0.0,1.0,0.0,0.232,0.224,0.212,0.332,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1104,6518,0.24,0.24,0.24,0.28,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.744,0.0,0.0,0.256,0.32,0.0,0.0,0.68
1104,6503,0.232,0.196,0.308,0.264,1.0,0.0,0.0,0.0,0.344,0.0,0.656,0.0,0.412,0.0,0.588,0.0,0.28,0.0,0.72,0.0
1104,6488,0.32,0.188,0.248,0.244,1.0,0.0,0.0,0.0,0.24,0.0,0.76,0.0,0.624,0.0,0.376,0.0,0.164,0.0,0.836,0.0
1104,6470,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1104,6446,0.272,0.252,0.28,0.196,0.0,0.0,1.0,0.0,0.0,0.0,0.292,0.708,0.0,0.0,0.34,0.66,0.0,0.0,0.392,0.608
1104,6425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1106,7452,0.232,0.244,0.276,0.248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.832,0.168,0.0,0.0,0.16,0.84,0.0,0.0
1106,7398,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1106,7359,0.26,0.26,0.28,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.016,0.984,0.0,0.0,0.584,0.416,0.0,0.0,0.364,0.636
1106,7317,0.24,0.228,0.292,0.24,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.976,0.0,0.024,0.0,0.5,0.0,0.5,0.0
1106,7269,0.284,0.28,0.208,0.228,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.912,0.0,0.088,0.0,0.296,0.0,0.704
1106,7257,0.296,0.216,0.26,0.228,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.876,0.0,0.124,0.0,0.288,0.0,0.712,0.0
1106,7239,0.256,0.244,0.2,0.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.924,0.0,0.076,0.0
1106,7189,0.26,0.232,0.228,0.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.076,0.0,0.924,0.0,0.696,0.0,0.304
1107,7876,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1107,7870,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1107,7864,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1107,7738,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.692,0.0,0.308,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1108,8111,0.012,0.0,0.988,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1109,8628,0.328,0.0,0.008,0.664,1.0,0.0,0.0,0.0,0.976,0.0,0.0,0.024,0.0,0.0,0.0,1.0,0.988,0.0,0.0,0.012
1109,8622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1109,8616,1.0,0.0,0.0,0.0,0.056,0.0,0.944,0.0,0.928,0.0,0.072,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1109,8610,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1111,9291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1111,9279,0.24,0.0,0.0,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1111,9216,0.256,0.256,0.236,0.252,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1111,9177,0.292,0.204,0.196,0.308,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024,0.0,0.0,0.976,0.816,0.0,0.0,0.184
1111,9095,0.0,0.004,0.428,0.568,0.244,0.24,0.3,0.216,0.0,0.0,0.56,0.44,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1111,9081,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1111,9075,0.268,0.224,0.244,0.264,1.0,0.0,0.0,0.0,0.12,0.0,0.88,0.0,0.324,0.0,0.676,0.0,0.536,0.0,0.464,0.0
1111,9042,0.28,0.26,0.212,0.248,0.136,0.0,0.0,0.864,0.864,0.0,0.0,0.136,0.916,0.0,0.0,0.084,0.78,0.0,0.0,0.22
1111,9021,0.26,0.24,0.26,0.24,0.0,0.476,0.0,0.524,0.0,0.548,0.0,0.452,0.0,0.564,0.0,0.436,0.004,0.6,0.0,0.396
1112,9936,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1112,9789,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.988,0.0,0.012,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0
1112,9732,0.2,0.292,0.264,0.244,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.536,0.46,0.0,0.004,0.488,0.508,0.0,0.004
1112,9690,0.232,0.312,0.264,0.192,0.0,0.0,0.0,1.0,0.0,0.0,0.028,0.972,0.0,0.0,0.644,0.356,0.0,0.0,0.38,0.62
1113,10457,0.0,0.0,0.828,0.172,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.168,0.832
1113,10367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,10346,0.264,0.22,0.232,0.284,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.992,0.0,0.008,0.0,0.624,0.0,0.376,0.0
1113,10343,0.236,0.288,0.248,0.228,0.0,0.0,0.0,1.0,0.96,0.0,0.0,0.04,0.512,0.0,0.0,0.488,0.572,0.0,0.0,0.428
1113,10337,0.252,0.26,0.244,0.244,0.0,0.0,0.0,1.0,0.924,0.0,0.0,0.076,0.352,0.0,0.0,0.648,0.704,0.0,0.0,0.296
1113,10289,0.28,0.296,0.204,0.22,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.868,0.0,0.132,0.0
1113,10283,0.516,0.0,0.484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1113,10262,0.22,0.276,0.248,0.256,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1113,10208,0.256,0.272,0.232,0.24,1.0,0.0,0.0,0.0,0.128,0.872,0.0,0.0,0.812,0.188,0.0,0.0,0.26,0.74,0.0,0.0
1113,10205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.016,0.0,0.984,0.0
1113,10169,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.008,0.0,0.992
1114,10693,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1114,10672,0.256,0.228,0.236,0.28,1.0,0.0,0.0,0.0,0.136,0.0,0.0,0.864,0.772,0.0,0.0,0.228,0.124,0.0,0.0,0.876
1114,10663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1114,10657,0.132,0.736,0.132,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32,0.68,0.0,0.0
1114,10615,0.288,0.224,0.252,0.236,0.0,0.0,0.0,1.0,0.988,0.0,0.0,0.012,0.808,0.0,0.0,0.192,0.28,0.0,0.0,0.72
1114,10588,0.564,0.0,0.0,0.436,0.236,0.212,0.264,0.288,0.364,0.004,0.0,0.632,0.0,0.0,0.0,1.0,0.12,0.0,0.0,0.88
1115,11629,0.276,0.208,0.28,0.236,0.0,1.0,0.0,0.0,0.0,0.176,0.0,0.824,0.0,0.472,0.0,0.528,0.0,0.36,0.0,0.64
1115,11578,0.228,0.272,0.272,0.228,1.0,0.0,0.0,0.0,0.648,0.0,0.352,0.0,0.32,0.0,0.68,0.0,0.196,0.088,0.716,0.0
1115,11577,0.264,0.26,0.24,0.236,1.0,0.0,0.0,0.0,0.232,0.0,0.0,0.768,0.748,0.0,0.0,0.252,0.48,0.004,0.004,0.512
1115,11576,0.272,0.264,0.236,0.228,0.0,0.0,1.0,0.0,0.0,0.432,0.568,0.0,0.0,0.58,0.42,0.0,0.0,0.648,0.352,0.0
1115,11539,0.208,0.24,0.252,0.3,0.0,0.0,0.0,1.0,0.928,0.0,0.0,0.072,0.432,0.0,0.0,0.568,0.612,0.0,0.0,0.388
1115,11485,0.268,0.204,0.26,0.268,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.976,0.0,0.024,0.0,0.712,0.0,0.288,0.0
1115,11461,0.236,0.276,0.264,0.224,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.96,0.284,0.0,0.0,0.716,0.552,0.0,0.0,0.448
1115,11451,0.228,0.24,0.252,0.28,0.0,0.0,0.0,1.0,0.832,0.0,0.0,0.168,0.372,0.0,0.0,0.628,0.552,0.0,0.0,0.448
1115,11448,0.24,0.22,0.268,0.272,0.0,0.0,0.0,1.0,0.0,0.748,0.0,0.252,0.0,0.268,0.0,0.732,0.0,0.512,0.004,0.484
1115,11431,0.272,0.244,0.276,0.208,1.0,0.0,0.0,0.0,0.476,0.524,0.0,0.0,0.536,0.464,0.0,0.0,0.852,0.148,0.0,0.0
1115,11407,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,11398,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11290,0.056,0.044,0.184,0.716,0.336,0.212,0.24,0.212,0.064,0.036,0.832,0.068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1115,11203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11197,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1115,11198,0.0,0.0,0.38,0.62,0.304,0.236,0.244,0.216,0.0,0.004,0.532,0.464,0.0,0.0,1.0,0.0,0.0,0.0,0.992,0.008
1115,11185,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11110,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11086,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.008,0.992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1115,10948,0.0,0.296,0.0,0.704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.688,0.0,0.312
1115,10945,0.652,0.0,0.344,0.004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.372,0.0,0.628,0.0
1116,11939,0.272,0.22,0.276,0.232,0.0,1.0,0.0,0.0,0.0,0.052,0.0,0.948,0.0,0.772,0.0,0.228,0.0,0.212,0.0,0.788
1116,11847,0.0,0.0,0.04,0.96,0.264,0.22,0.26,0.256,0.0,0.0,0.964,0.036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1116,11717,0.3,0.244,0.244,0.212,0.0,1.0,0.0,0.0,0.0,0.048,0.0,0.952,0.0,0.268,0.0,0.732,0.0,0.608,0.0,0.392
1117,12406,0.24,0.28,0.244,0.236,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.744,0.0,0.256,0.0,0.272,0.0,0.728,0.0
1117,12337,0.292,0.248,0.248,0.212,1.0,0.0,0.0,0.0,0.008,0.0,0.0,0.992,0.236,0.0,0.0,0.764,0.764,0.0,0.0,0.236
1117,12277,0.272,0.24,0.2,0.288,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.128,0.872,0.0,0.0,0.628,0.372,0.0,0.0
1117,12268,0.236,0.26,0.22,0.284,1.0,0.0,0.0,0.0,0.54,0.0,0.0,0.46,0.4,0.0,0.0,0.6,0.168,0.0,0.0,0.832
1117,12220,0.0,0.0,1.0,0.0,0.248,0.236,0.288,0.228,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1117,12217,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1117,12100,0.0,0.0,0.0,1.0,0.248,0.272,0.212,0.268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
