,Position,0,1,2,3,4,5,6,7,8,9,10,11
1113,10367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1113,10346,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.972,0.0,0.028,0.0
1113,10343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.284,0.0,0.0,0.716
1113,10337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,0.0,0.0,0.85
1113,10289,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.998,0.0,0.002,0.0
1113,10283,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1113,10262,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.994,0.0,0.0,0.006
1113,10208,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0
1113,10205,1.0,0.0,0.0,0.0,0.476,0.0,0.524,0.0,0.0,0.0,1.0,0.0
1113,10169,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,10693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1114,10672,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.968,0.0,0.0,0.032
1114,10663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1114,10657,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1114,10615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.594,0.0,0.0,0.406
1114,10588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11629,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.812,0.0,0.188
1115,11578,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.986,0.008,0.006,0.0
1115,11577,0.008,0.0,0.0,0.992,1.0,0.0,0.0,0.0,0.986,0.0,0.0,0.014
1115,11576,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1115,11539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.9
1115,11485,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.96,0.0,0.04,0.0
1115,11461,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.526,0.0,0.0,0.474
1115,11451,0.912,0.0,0.0,0.088,0.088,0.0,0.0,0.912,0.038,0.0,0.0,0.962
1115,11448,0.0,0.984,0.0,0.016,0.0,0.0,0.0,1.0,0.0,0.022,0.0,0.978
1115,11431,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1115,11407,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1115,11398,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11290,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1115,11203,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,11197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1115,11198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1115,11185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11110,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1115,11086,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,10948,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,10945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1116,11939,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.976,0.0,0.024
1116,11847,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1116,11717,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.46,0.0,0.54
1117,12406,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.964,0.0,0.036,0.0
1117,12337,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.862,0.0,0.0,0.138
1117,12277,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.992,0.0,0.0
1117,12268,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.994,0.0,0.0,0.006
1117,12220,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1117,12217,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,12100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1117,12085,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1117,12070,0.954,0.0,0.0,0.046,0.0,0.0,0.0,1.0,0.048,0.0,0.0,0.952
1117,12028,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1118,13224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1118,13086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.98,0.0,0.0,0.02
1118,12963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1118,12930,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.646,0.0,0.354,0.0
1118,12924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.202,0.0,0.798
1118,12925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1118,12926,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1118,12918,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.952,0.048,0.0,0.0
1118,12753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,0.0,0.0,0.85
1118,12747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.134,0.0,0.002,0.864
1118,12743,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.782,0.0,0.0,0.218
1118,12737,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.774,0.0,0.226
1118,12687,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.962,0.0,0.038,0.0
1118,12654,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,12651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1119,13574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.662,0.0,0.0,0.338
1119,13538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1119,13475,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1119,13454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1119,13367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.018,0.0,0.982
1119,13343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1119,13334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.978,0.0,0.022,0.0
1176,2020,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.834,0.0,0.166
1176,2164,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1176,2224,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1176,2230,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1176,2302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1176,2311,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.222,0.0,0.778,0.0
1176,2365,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1176,2380,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1177,2454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1177,2461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1177,2475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1177,2478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1177,2481,0.0,0.682,0.0,0.318,0.0,0.0,0.0,1.0,0.0,0.328,0.0,0.672
1177,2658,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1177,2676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.774,0.0,0.226
1177,2751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.342,0.0,0.658
1177,2823,0.0,0.0,1.0,0.0,0.174,0.202,0.386,0.238,0.0,0.0,0.0,1.0
1543,1625,0.768,0.0,0.0,0.232,0.23,0.0,0.0,0.77,0.492,0.07,0.064,0.374
1543,1770,0.0,0.0,1.0,0.0,0.002,0.95,0.048,0.0,0.0,1.0,0.0,0.0
1543,2060,0.0,0.0,1.0,0.0,0.0,0.976,0.024,0.0,0.0,0.666,0.334,0.0
1543,2066,0.0,1.0,0.0,0.0,0.0,0.002,0.0,0.998,0.0,0.91,0.0,0.09
1543,2069,0.0,1.0,0.0,0.0,0.0,0.002,0.0,0.998,0.0,0.928,0.0,0.072
1543,2072,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,0.386,0.0,0.614,0.0
1543,2075,0.0,1.0,0.0,0.0,0.0,0.002,0.0,0.998,0.0,0.072,0.0,0.928
1543,2243,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1543,2315,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1543,2447,1.0,0.0,0.0,0.0,0.556,0.0,0.444,0.0,0.0,0.0,1.0,0.0
1544,2660,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1544,2673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1544,2675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1544,2708,0.0,0.0,0.0,1.0,0.0,0.014,0.0,0.986,0.0,1.0,0.0,0.0
1544,2720,0.0,0.0,0.0,1.0,0.002,0.006,0.0,0.992,0.0,1.0,0.0,0.0
2237,1460,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,1601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,1646,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,1769,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2045,0.0,0.272,0.728,0.0,0.0,0.732,0.268,0.0,0.044,0.446,0.46,0.05
2237,2162,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,2237,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2238,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2259,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2237,2336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2390,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2237,2393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,2435,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2237,2462,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2477,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,2714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2717,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,2774,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2794,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,3005,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,3008,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2237,3164,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,3200,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2237,3203,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,3209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,3212,0.0,0.618,0.0,0.382,0.0,1.0,0.0,0.0,0.0,0.382,0.0,0.618
2237,3444,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,3620,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,3635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2237,3638,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2237,3644,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2237,3704,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,3889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
